date,cash,market_value,equity,daily_return,running_max,drawdown
2023-05-05,9730.025795147481,912241.5532876856,921971.5790828331,-0.003815239369161505,1000000.0,-0.07802842091716689
2023-05-08,15198.958922333493,909100.4698456295,924299.4287679631,0.002524860568311249,1000000.0,-0.07570057123203688
2023-05-09,15198.958922333493,907882.7358300658,923081.6947523993,-0.0013174670216846707,1000000.0,-0.07691830524760068
2023-05-10,15198.958922333493,910636.8764819345,925835.835404268,0.002983636949498214,1000000.0,-0.07416416459573205
2023-05-11,15198.958922333493,902963.7372456383,918162.6961679718,-0.008287796759288035,1000000.0,-0.08183730383202814
2023-05-12,15198.958922333493,907381.1766397259,922580.1355620595,0.004811172804693786,1000000.0,-0.07741986443794058
2023-05-15,16896.120992012755,911429.4068539876,928325.5278460004,0.006227526544824835,1000000.0,-0.07167447215399958
2023-05-16,16896.120992012755,908935.8935220641,925832.0145140769,-0.002686033354818096,1000000.0,-0.07416798548592318
2023-05-17,16896.120992012755,903250.4315655348,920146.5525575476,-0.006140921751893957,1000000.0,-0.07985344744245237
2023-05-18,16896.120992012755,904484.8538373917,921380.9748294045,0.0013415496351378842,1000000.0,-0.07861902517059549
2023-05-19,16896.120992012755,913270.4335911059,930166.5545831186,0.009535230261663363,1000000.0,-0.0698334454168813
2023-05-22,11344.100078856078,917834.9316569845,929179.0317358406,-0.0010616623898292987,1000000.0,-0.0708209682641594
2023-05-23,11344.100078856078,920569.0688162614,931913.1688951175,0.0029425299817291695,1000000.0,-0.06808683110488256
2023-05-24,11344.100078856078,925248.5905514093,936592.6906302654,0.005021413894918947,1000000.0,-0.0634073093697346
2023-05-25,11344.100078856078,922471.8627858134,933815.9628646695,-0.0029647121885260086,1000000.0,-0.0661840371353305
2023-05-26,11344.100078856078,946382.7753494396,957726.8754282957,0.02560559415826935,1000000.0,-0.04227312457170429
2023-05-29,15510.201054720295,938819.9096235199,954330.1106782402,-0.0035466946132596266,1000000.0,-0.04566988932175986
2023-05-30,15510.201054720295,935501.8950724958,951012.0961272161,-0.003476799604139047,1000000.0,-0.048987903872783845
2023-05-31,15510.201054720295,943536.7057719557,959046.906826676,0.008448694535200696,1000000.0,-0.04095309317332396
2023-06-01,15510.201054720295,942106.4660127414,957616.6670674618,-0.0014913136667596971,1000000.0,-0.042383332932538265
2023-06-02,15510.201054720295,937907.5773799972,953417.7784347176,-0.004384728020244921,1000000.0,-0.04658222156528247
2023-06-05,8313.92525065699,939574.7167815457,947888.6420322027,-0.0057992797361009485,1000000.0,-0.05211135796779731
2023-06-06,8313.92525065699,928196.4364451666,936510.3616958236,-0.012003815460838174,1000000.0,-0.06348963830417642
2023-06-07,8313.92525065699,927775.5000907221,936089.4253413791,-0.00044947324841371206,1000000.0,-0.06391057465862082
2023-06-08,8313.92525065699,948783.0133922339,957096.9386428909,0.02244178038209399,1000000.0,-0.042903061357109085
2023-06-09,8313.92525065699,940136.4899579863,948450.4152086433,-0.009034114607562982,1000000.0,-0.05154958479135674
2023-06-12,12249.085555031885,934620.4837510372,946869.569306069,-0.0016667670520513767,1000000.0,-0.053130430693930975
2023-06-13,12249.085555031885,942932.8663496673,955181.9519046992,0.00877880424937727,1000000.0,-0.044818048095300766
2023-06-14,12249.085555031885,941136.3539869352,953385.4395419671,-0.0018808064360404941,1000000.0,-0.046614560458032916
2023-06-15,12249.085555031885,944844.0225988831,957093.108153915,0.003888950321843776,1000000.0,-0.04290689184608498
2023-06-16,12249.085555031885,948950.1742009694,961199.2597560013,0.004290232127996729,1000000.0,-0.03880074024399871
2023-06-19,16118.062320571626,939261.0754780526,955379.1377986242,-0.006055062879318562,1000000.0,-0.04462086220137573
2023-06-20,16118.062320571626,923356.8540025662,939474.9163231378,-0.01664702613470581,1000000.0,-0.06052508367686216
2023-06-21,16118.062320571626,919611.542599634,935729.6049202057,-0.003986600746713198,1000000.0,-0.06427039507979437
2023-06-22,16118.062320571626,925581.3214625588,941699.3837831304,0.00637981189387915,1000000.0,-0.05830061621686955
2023-06-23,16118.062320571626,936070.8121505053,952188.8744710769,0.011138895138495863,1000000.0,-0.04781112552892308
2023-06-26,7566.5760214927905,940217.0643091166,947783.6403306094,-0.004626428914026648,1000000.0,-0.052216359669390644
2023-06-27,7566.5760214927905,939582.4748832381,947149.0509047309,-0.0006695509385001852,1000000.0,-0.052850949095269106
2023-06-28,7566.5760214927905,935906.277330881,943472.8533523738,-0.0038813295001938197,1000000.0,-0.05652714664762615
2023-06-29,7566.5760214927905,932148.1756233235,939714.7516448164,-0.003983264271148923,1000000.0,-0.060285248355183674
2023-06-30,7566.5760214927905,928425.693755003,935992.2697764959,-0.003961289169724047,1000000.0,-0.06400773022350414
2023-07-03,24884.054496978468,906737.8106504884,931621.8651474668,-0.0046692742773107865,1000000.0,-0.06837813485253319
2023-07-04,24884.054496978468,906612.148133614,931496.2026305925,-0.0001348857530886205,1000000.0,-0.06850379736940748
2023-07-05,24884.054496978468,900575.2197199734,925459.2742169518,-0.0064808942823300075,1000000.0,-0.07454072578304816
2023-07-06,24884.054496978468,907031.1193392258,931915.1738362042,0.006975887323313001,1000000.0,-0.06808482616379574
2023-07-07,24884.054496978468,909661.7546510014,934545.8091479798,0.002822826997168182,1000000.0,-0.0654541908520202
2023-07-10,16143.297442412611,894417.111876415,910560.4093188276,-0.025665301362829518,1000000.0,-0.08943959068117247
2023-07-11,16143.297442412611,902334.5869975551,918477.8844399677,0.008695167327847031,1000000.0,-0.0815221155600323
2023-07-12,16143.297442412611,907732.9033077189,923876.2007501315,0.005877459219886916,1000000.0,-0.07612379924986845
2023-07-13,16143.297442412611,920038.1503600689,936181.4478024815,0.01331915146462137,1000000.0,-0.06381855219751853
2023-07-14,16143.297442412611,923751.8623620901,939895.1598045027,0.0039668720318464246,1000000.0,-0.06010484019549722
2023-07-17,7042.753638228576,914682.4940943641,921725.2477325927,-0.019331849815770186,1000000.0,-0.07827475226740721
2023-07-18,7042.753638228576,914135.5630238121,921178.3166620408,-0.0005933775513878858,1000000.0,-0.07882168333795925
2023-07-19,7042.753638228576,908771.3287901899,915814.0824284186,-0.005823231112364824,1000000.0,-0.08418591757158145
2023-07-20,7042.753638228576,906163.8225147239,913206.5761529524,-0.002847200458582111,1000000.0,-0.08679342384704758
2023-07-21,7042.753638228576,909987.8806138204,917030.634252049,0.004187506090030713,1000000.0,-0.082969365747951
2023-07-24,23850.4645511985,890741.2760094024,914591.7405606009,-0.0026595553085719814,1000000.0,-0.08540825943939911
2023-07-25,23850.4645511985,904740.9610288132,928591.4255800117,0.015307031977819685,1000000.0,-0.07140857441998827
2023-07-26,23850.4645511985,903178.1644260675,927028.628977266,-0.0016829754827528687,1000000.0,-0.07297137102273399
2023-07-27,23850.4645511985,896544.6857767944,920395.150327993,-0.007155635157234941,1000000.0,-0.07960484967200698
2023-07-28,23850.4645511985,908972.7218181768,932823.1863693753,0.01350293516535106,1000000.0,-0.06717681363062467
2023-07-31,27974.65772062642,912644.8420334329,940619.4997540594,0.008357761147670395,1000000.0,-0.05938050024594066
2023-08-01,27974.65772062642,921777.6179458179,949752.2756664443,0.009709320203092675,1000000.0,-0.05024772433355562
2023-08-02,27974.65772062642,918447.0648008249,946421.7225214513,-0.00350675984709381,1000000.0,-0.05357827747854871
2023-08-03,27974.65772062642,919393.4523402676,947368.110060894,0.0009999638817685952,1000000.0,-0.05263188993910595
2023-08-04,27974.65772062642,920356.3564181016,948331.014138728,0.001016399082477193,1000000.0,-0.051668985861272
2023-08-07,29440.03623067811,917093.8138415442,946533.8500722223,-0.001895080978805641,1000000.0,-0.05346614992777765
2023-08-08,29440.03623067811,918731.9612501313,948171.9974808093,0.0017306802165206747,1000000.0,-0.05182800251919062
2023-08-09,29440.03623067811,928712.5398772703,958152.5761079484,0.010526126750902254,1000000.0,-0.04184742389205154
2023-08-10,29440.03623067811,929337.8954905865,958777.9317212646,0.0006526680916063565,1000000.0,-0.041222068278735424
2023-08-11,29440.03623067811,926230.513320202,955670.5495508801,-0.003240982158200012,1000000.0,-0.044329450449119956
2023-08-14,19954.957960422267,931050.7418837792,951005.6998442014,-0.004881232040550909,1000000.0,-0.04899430015579853
2023-08-15,19954.957960422267,937038.1427863494,956993.1007467717,0.006295862268282049,1000000.0,-0.043006899253228315
2023-08-16,19954.957960422267,937048.1247505187,957003.082710941,1.0430549772566522e-05,1000000.0,-0.04299691728905908
2023-08-17,19954.957960422267,935776.5477496919,955731.5057101141,-0.001328707319546707,1000000.0,-0.044268494289885885
2023-08-18,19954.957960422267,934971.5233734504,954926.4813338727,-0.0008423122722561738,1000000.0,-0.0450735186661273
2023-08-21,15088.694249812339,938904.5926018225,953993.2868516347,-0.000977242228045072,1000000.0,-0.04600671314836524
2023-08-22,15088.694249812339,950331.566193524,965420.2604433363,0.011978044027346257,1000000.0,-0.03457973955666371
2023-08-23,15088.694249812339,945008.3121211432,960097.0063709556,-0.00551392413282914,1000000.0,-0.03990299362904437
