,000630,000807,000831,000878,000933,000960,002460,002466,600111,600219,600362,600489,600497,600547,600988,601168,601600,601899,601958,603993
2020-01-03,0.13333333333333336,0.13333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333336,0.13333333333333336,0.13333333333333336,0.13333333333333336,0.0
2020-01-10,0.04912280701754386,0.04912280701754386,0.0,0.10526315789473685,0.10526315789473685,0.10526315789473685,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473685,0.0,0.0,0.1543859649122807,0.04912280701754386,0.1543859649122807,0.04912280701754386,0.0
2020-01-17,0.023256756209229765,0.023256756209229765,0.08775981524249424,0.13759572140512946,0.04983590616263522,0.04983590616263522,0.0,0.0,0.08775981524249424,0.0,0.08775981524249424,0.0,0.04983590616263522,0.0,0.0,0.07309266237186499,0.111016571451724,0.07309266237186499,0.111016571451724,0.0
2020-01-23,0.11005973588489881,0.009179934529943418,0.0346406588708318,0.05431194714928199,0.019671288278450185,0.12055108963340558,0.1008798013549554,0.0,0.0346406588708318,0.0,0.1355204602257872,0.0,0.12055108963340558,0.0,0.0,0.028851222808393605,0.14470039475573063,0.028851222808393605,0.04382059340077521,0.0
2020-02-07,0.13900819050831856,0.004485369491423027,0.016925627732443,0.026537133785492346,0.009611506053049345,0.05890196469656227,0.13452282101689553,0.08523236237338261,0.016925627732443,0.08523236237338261,0.06621608637595593,0.0,0.05890196469656227,0.08523236237338261,0.08523236237338261,0.014096875544472373,0.07070145586737896,0.014096875544472373,0.021410997223866024,0.0
2020-02-14,0.04731656253872514,0.0015267608712416624,0.005761261406114011,0.009032891844489004,0.003271630438374991,0.020049455258910706,0.1557253237331256,0.13894749891258987,0.005761261406114011,0.029011976846947757,0.022539086226649727,0.10993552206564211,0.020049455258910706,0.13894749891258987,0.13894749891258987,0.004798391309616654,0.02406584709789139,0.004798391309616654,0.007288022277355673,0.10993552206564211
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0
2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
2020-03-06,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
2020-03-13,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0
2020-03-20,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
2020-03-27,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0333333333333333,0.16666666666666666,0.13333333333333336,0.13333333333333336,0.13333333333333336,0.0,0.0333333333333333,0.0,0.0,0.0
2020-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
2020-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0
2020-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0
2020-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0
2020-04-30,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
2020-05-08,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-15,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
2020-05-22,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
