horizon_days,rows,direction_accuracy,brier,return_ic,top_bucket_return,bottom_bucket_return,max_forward_drawdown
1,1557,0.48041104688503533,0.25112553135766164,-0.05237981091403953,-0.0019696000002661007,0.004606211888531345,-0.6455560023125699
5,1553,0.5035415325177076,0.2508962934797564,-0.08666090054676477,0.00592383183266548,0.029615075180683514,-0.9916584731853982
20,1538,0.4596879063719116,0.2536673986463141,-0.0062423560329644915,0.011702029057558183,0.024592986477202768,-0.9999999760234257
