date,factor,ic,rank_ic
2022-11-22,momentum_3,-0.4657496705066809,-0.2606060606060606
2022-11-23,momentum_3,-0.4858212088239361,-0.21212121212121213
2022-11-24,momentum_3,-0.2787879318070578,-0.3333333333333333
2022-11-25,momentum_3,-0.08410740613200295,-0.006060606060606061
2022-11-28,momentum_3,-0.14025286000573312,-0.2
2022-11-29,momentum_3,0.1550499803057803,-0.12727272727272726
2022-11-30,momentum_3,-0.2946095144329106,-0.16363636363636364
2022-12-01,momentum_3,-0.16379694173676015,-0.3575757575757576
2022-12-02,momentum_3,-0.14939109366505685,-0.24848484848484848
2022-12-05,momentum_3,-0.23751022828770937,-0.28484848484848485
2022-12-06,momentum_3,0.029686680563012678,-0.07878787878787878
2022-12-07,momentum_3,-0.014183114639557159,-0.030303030303030304
2022-12-08,momentum_3,0.029239427243917124,-0.04242424242424243
2022-12-09,momentum_3,-0.17797455958089511,-0.2727272727272727
2022-12-12,momentum_3,-0.3632935829902301,-0.44242424242424244
2022-12-13,momentum_3,-0.13162806714466177,0.05454545454545454
2022-12-14,momentum_3,-0.07176248828973107,-0.1393939393939394
2022-12-15,momentum_3,0.030762802901107316,0.3696969696969697
2022-12-16,momentum_3,0.24639883123783488,0.3212121212121212
2022-12-19,momentum_3,0.30470565167852737,0.5393939393939394
2022-12-20,momentum_3,0.7406580732414341,0.6848484848484848
2022-12-21,momentum_3,0.6760938490551307,0.8303030303030303
2022-12-22,momentum_3,0.6233799992048976,0.5757575757575758
2022-12-23,momentum_3,0.4619925423812305,0.2727272727272727
2022-12-26,momentum_3,0.6141816503156414,0.6121212121212121
2022-12-27,momentum_3,0.3191082397661604,0.3212121212121212
2022-12-28,momentum_3,-0.13264943992178782,-0.11515151515151516
2022-12-29,momentum_3,-0.18751580782660213,-0.28484848484848485
2022-12-30,momentum_3,-0.388629023444607,-0.07878787878787878
2023-01-02,momentum_3,0.31237297624694954,0.34545454545454546
2023-01-03,momentum_3,-0.053147635371439315,-0.17575757575757575
2023-01-04,momentum_3,-0.40152157613315925,-0.5757575757575758
2023-01-05,momentum_3,-0.36351980168602066,-0.47878787878787876
2023-01-06,momentum_3,0.4164813338881723,0.07878787878787878
2023-01-09,momentum_3,0.6429803596095783,0.7333333333333333
2023-01-10,momentum_3,0.5572080613550928,0.7090909090909091
2023-01-11,momentum_3,0.5787106863675424,0.7696969696969697
2023-01-12,momentum_3,-0.24889638080392584,-0.3575757575757576
2023-01-13,momentum_3,0.2840024050378269,0.24848484848484848
2023-01-16,momentum_3,0.26487185320361173,0.38181818181818183
2023-01-17,momentum_3,-0.027983435144610526,0.01818181818181818
2023-01-18,momentum_3,-0.21166849844942426,-0.2606060606060606
2023-01-19,momentum_3,-0.20023006386333903,-0.07878787878787878
2023-01-20,momentum_3,-0.18306774629239975,0.11515151515151516
2023-01-23,momentum_3,-0.15551893888103543,-0.15151515151515152
2023-01-24,momentum_3,-0.016770029994690603,0.030303030303030304
2023-01-25,momentum_3,-0.2450674073352102,-0.11515151515151516
2023-01-26,momentum_3,-0.07285323918365173,-0.2606060606060606
2023-01-27,momentum_3,0.30625167495870775,0.21212121212121213
2023-01-30,momentum_3,0.5339881811607313,0.45454545454545453
2023-01-31,momentum_3,0.1545939323306906,0.3575757575757576
2023-02-01,momentum_3,-0.1580817658185791,-0.09090909090909091
2023-02-02,momentum_3,-0.028725387819546984,-0.07878787878787878
2023-02-03,momentum_3,0.07530340509790487,0.10303030303030303
2023-02-06,momentum_3,0.09994657378399709,0.09090909090909091
2023-02-07,momentum_3,-0.09237136569121733,0.030303030303030304
2023-02-08,momentum_3,-0.1547225276932665,-0.296969696969697
2023-02-09,momentum_3,-0.6019483378608077,-0.40606060606060607
2023-02-10,momentum_3,-0.07473862515526371,-0.24848484848484848
2023-02-13,momentum_3,-0.43955434016859496,-0.6
2023-02-14,momentum_3,-0.4083556222806086,-0.16363636363636364
2023-02-15,momentum_3,-0.37028576459642354,-0.21212121212121213
2023-02-16,momentum_3,-0.7318934092332046,-0.5393939393939394
2023-02-17,momentum_3,-0.34069228422487247,0.09090909090909091
2023-02-20,momentum_3,0.18070505101400858,0.01818181818181818
2023-02-21,momentum_3,0.4988920737910868,0.28484848484848485
2023-02-22,momentum_3,0.5370870404846694,0.44242424242424244
2023-02-23,momentum_3,0.7230130959860306,0.5757575757575758
2023-02-24,momentum_3,0.3167530121376033,0.40606060606060607
2023-02-27,momentum_3,-0.25181811250677205,-0.17575757575757575
2023-02-28,momentum_3,-0.35839984930027724,-0.22424242424242424
2023-03-01,momentum_3,-0.6254158960949303,-0.6121212121212121
2023-03-02,momentum_3,-0.37611235770476814,-0.24848484848484848
2023-03-03,momentum_3,0.3623510003900702,0.4666666666666667
2023-03-06,momentum_3,-0.08941024937359121,-0.11515151515151516
2023-03-07,momentum_3,-0.03620048972200654,0.06666666666666667
2023-03-08,momentum_3,-0.019575747597943574,0.1393939393939394
2023-03-09,momentum_3,0.20718145644765418,0.41818181818181815
2023-03-10,momentum_3,0.39556132796332605,0.34545454545454546
2023-03-13,momentum_3,0.08637467388874677,0.16363636363636364
2023-03-14,momentum_3,-0.19072278817497393,-0.3333333333333333
2023-03-15,momentum_3,-0.6367264046861855,-0.6484848484848484
2023-03-16,momentum_3,-0.4560881151908187,-0.45454545454545453
2023-03-17,momentum_3,-0.11930475737919187,-0.05454545454545454
2023-03-20,momentum_3,-0.5337381131091421,-0.28484848484848485
2023-03-21,momentum_3,-0.5641818808559661,-0.5515151515151515
2023-03-22,momentum_3,-0.7819631006413724,-0.8181818181818182
2023-03-23,momentum_3,-0.3252077762736869,-0.3333333333333333
2023-03-24,momentum_3,0.6939970707639358,0.8424242424242424
2023-03-27,momentum_3,-0.3361552554259104,-0.16363636363636364
2023-03-28,momentum_3,-0.02856619885356889,-0.06666666666666667
2023-03-29,momentum_3,-0.2962931232410136,-0.2727272727272727
2023-03-30,momentum_3,0.10669379627562137,-0.24848484848484848
2023-03-31,momentum_3,0.02153145695792177,-0.11515151515151516
2023-04-03,momentum_3,0.15263781726493766,0.38181818181818183
2023-04-04,momentum_3,0.33714168669262584,0.18787878787878787
2023-04-05,momentum_3,0.5775855110904285,0.6848484848484848
2023-04-06,momentum_3,0.4975300613132054,0.3696969696969697
2023-04-07,momentum_3,0.5895382041814824,0.4303030303030303
2023-04-10,momentum_3,0.2253722201111172,0.18787878787878787
2023-04-11,momentum_3,0.6086254066393147,0.6606060606060606
2023-04-12,momentum_3,0.35832472567719104,0.45454545454545453
2023-04-13,momentum_3,0.48900954840529165,0.40606060606060607
2023-04-14,momentum_3,-0.19799967733865148,-0.10303030303030303
2023-04-17,momentum_3,0.24117238174917446,0.40606060606060607
2023-04-18,momentum_3,0.10872174740564045,-0.01818181818181818
2023-04-19,momentum_3,-0.03685000345989233,-0.030303030303030304
2023-04-20,momentum_3,-0.1717296315504405,-0.006060606060606061
2023-04-21,momentum_3,-0.1410514053677749,0.006060606060606061
2023-04-24,momentum_3,-0.08083688331520844,0.04242424242424243
2023-04-25,momentum_3,0.2890805635898929,0.23636363636363636
2023-04-26,momentum_3,0.05933511256923678,0.06666666666666667
2023-04-27,momentum_3,-0.0061557583384693115,0.05454545454545454
2023-04-28,momentum_3,0.35443077705343146,0.5636363636363636
2023-05-01,momentum_3,-0.17108563378939645,-0.15151515151515152
2023-05-02,momentum_3,0.21494957634739026,0.22424242424242424
2023-05-03,momentum_3,-0.26343943097890865,-0.17575757575757575
2023-05-04,momentum_3,-0.6598389630302396,-0.7696969696969697
2023-05-05,momentum_3,-0.5456845233012454,-0.6121212121212121
2023-05-08,momentum_3,-0.7155557243205247,-0.6848484848484848
2023-05-09,momentum_3,-0.5343228706867597,-0.503030303030303
2023-05-10,momentum_3,0.4274369747285706,0.4303030303030303
2023-05-11,momentum_3,0.1922942042000726,0.18787878787878787
2023-05-12,momentum_3,-0.17903629992628609,-0.17575757575757575
2023-05-15,momentum_3,-0.24243622628744238,-0.2
2023-05-16,momentum_3,0.22081445697710325,0.296969696969697
2023-05-17,momentum_3,0.5371506257939558,0.6363636363636364
2023-05-18,momentum_3,0.4599702989231816,0.3939393939393939
2023-05-19,momentum_3,0.293169349945788,0.3212121212121212
2023-05-22,momentum_3,-0.35295441822377854,-0.21212121212121213
2023-05-23,momentum_3,-0.07055291434859602,-0.006060606060606061
2023-05-24,momentum_3,0.38376411955193207,0.38181818181818183
2023-05-25,momentum_3,0.26421991023599445,0.3090909090909091
2023-05-26,momentum_3,0.09028033674530808,-0.01818181818181818
2023-05-29,momentum_3,-0.3377353005997834,-0.296969696969697
2023-05-30,momentum_3,-0.25243437541333696,-0.28484848484848485
2023-05-31,momentum_3,-0.008408624082295866,0.01818181818181818
2023-06-01,momentum_3,0.36691840601140213,0.47878787878787876
2023-06-02,momentum_3,0.05586727948122139,0.04242424242424243
2023-06-05,momentum_3,-0.12698674282137531,-0.10303030303030303
2023-06-06,momentum_3,-0.17769112736704587,-0.15151515151515152
2023-06-07,momentum_3,0.01689841090101919,-0.04242424242424243
2023-06-08,momentum_3,0.0936206467483221,0.04242424242424243
2023-06-09,momentum_3,-0.3292528544382306,-0.296969696969697
2023-06-12,momentum_3,-0.663215388957308,-0.6121212121212121
2023-06-13,momentum_3,-0.4667260269441846,-0.4666666666666667
2023-06-14,momentum_3,-0.6701502988639996,-0.7212121212121212
2023-06-15,momentum_3,-0.8152059313319635,-0.7090909090909091
2023-06-16,momentum_3,-0.7576352194114134,-0.793939393939394
2023-06-19,momentum_3,-0.25694553684606025,-0.07878787878787878
2023-06-20,momentum_3,-0.09894374287560652,-0.006060606060606061
2023-06-21,momentum_3,0.19340179023935375,0.3090909090909091
2023-06-22,momentum_3,-0.21421012217219215,0.22424242424242424
2023-06-23,momentum_3,-0.5219297067649922,-0.41818181818181815
2023-06-26,momentum_3,-0.39715564366558237,-0.1393939393939394
2023-06-27,momentum_3,0.00916953360392812,0.22424242424242424
2023-06-28,momentum_3,0.20241297373349096,0.23636363636363636
2023-06-29,momentum_3,0.08873762290982622,0.21212121212121213
2023-06-30,momentum_3,0.4562361984901553,0.7454545454545455
2023-07-03,momentum_3,0.4608499075554857,0.40606060606060607
2023-07-04,momentum_3,0.6475642984794265,0.47878787878787876
2023-07-05,momentum_3,0.4448967891051495,0.18787878787878787
2023-07-06,momentum_3,0.31205507373672586,0.17575757575757575
2023-07-07,momentum_3,0.4298078741087789,0.2606060606060606
2023-07-10,momentum_3,0.4314467258772316,0.5878787878787879
2023-07-11,momentum_3,0.0753395928394826,0.09090909090909091
2023-07-12,momentum_3,0.1289634999072468,0.3696969696969697
2023-07-13,momentum_3,0.14113745192930036,0.006060606060606061
2023-07-14,momentum_3,-0.1948176576287615,-0.16363636363636364
2023-07-17,momentum_3,0.21011676551883174,0.3090909090909091
2023-07-18,momentum_3,0.21097136724398463,0.17575757575757575
2023-07-19,momentum_3,0.050865702910625595,-0.04242424242424243
2023-07-20,momentum_3,0.3634893901676934,0.41818181818181815
2023-07-21,momentum_3,0.09475432888779521,0.05454545454545454
2023-07-24,momentum_3,-0.1085090057664352,-0.05454545454545454
2023-07-25,momentum_3,0.06413014228200616,0.05454545454545454
2023-07-26,momentum_3,0.12317569645840641,0.16363636363636364
2023-07-27,momentum_3,0.21498054759999832,0.10303030303030303
2023-07-28,momentum_3,0.17854004084896546,0.21212121212121213
2023-07-31,momentum_3,0.49605011821168843,0.44242424242424244
2023-08-01,momentum_3,0.4389727598064095,0.6484848484848484
2023-08-02,momentum_3,0.31505494730092354,0.5393939393939394
2023-08-03,momentum_3,0.45615817153004734,0.28484848484848485
2023-08-04,momentum_3,0.715506296769955,0.4303030303030303
2023-08-07,momentum_3,0.10391108368255883,0.1393939393939394
2023-08-08,momentum_3,0.0035820183332757917,0.05454545454545454
2023-08-09,momentum_3,-0.30885989891145565,-0.24848484848484848
2023-08-10,momentum_3,0.21594229465501763,0.05454545454545454
2023-08-11,momentum_3,0.08585373726912497,0.3212121212121212
2023-08-14,momentum_3,0.0866009813771429,0.06666666666666667
2023-08-15,momentum_3,0.23540071140747057,0.030303030303030304
2023-08-16,momentum_3,0.6702186564595155,0.45454545454545453
2023-08-17,momentum_3,0.6476396128379016,0.4303030303030303
2023-08-18,momentum_3,0.14914393011099114,0.17575757575757575
2023-08-21,momentum_3,0.1985845501110915,0.2
2023-08-22,momentum_3,-0.4615532833894688,-0.1393939393939394
2023-08-23,momentum_3,-0.2843130790512346,-0.23636363636363636
2023-08-24,momentum_3,-0.6807825648435003,-0.696969696969697
2023-08-25,momentum_3,-0.8260912804468766,-0.8181818181818182
2023-08-28,momentum_3,0.2733343679230449,0.40606060606060607
2023-08-29,momentum_3,0.4947710615630032,0.45454545454545453
2023-08-30,momentum_3,0.2790796382939699,0.12727272727272726
2023-08-31,momentum_3,0.0030240342142215824,-0.030303030303030304
2023-09-01,momentum_3,-0.22437500377680775,-0.40606060606060607
2023-09-04,momentum_3,0.029040929685669646,0.12727272727272726
2023-09-05,momentum_3,0.24081606492452437,0.01818181818181818
2023-09-06,momentum_3,-0.2114857643777649,0.18787878787878787
2023-09-07,momentum_3,-0.09225517613472735,-0.34545454545454546
2023-09-08,momentum_3,-0.21339144360037565,-0.18787878787878787
2023-09-11,momentum_3,-0.18375230638341766,-0.16363636363636364
2023-09-12,momentum_3,-0.4088908895691377,-0.5272727272727272
2023-09-13,momentum_3,-0.28345606598220396,0.09090909090909091
2023-09-14,momentum_3,0.06527476913099327,0.10303030303030303
2023-09-15,momentum_3,0.23126674734580394,0.16363636363636364
2023-09-18,momentum_3,-0.10198056728728892,-0.1393939393939394
2023-09-19,momentum_3,-0.38000085438571224,-0.22424242424242424
2023-09-20,momentum_3,0.3159316000757911,0.3212121212121212
2023-09-21,momentum_3,-0.36291538556511144,-0.3575757575757576
2023-09-22,momentum_3,0.3193947325907185,0.3090909090909091
2023-09-25,momentum_3,0.3219844273625852,0.5151515151515151
2023-09-26,momentum_3,-0.13861040789878865,0.01818181818181818
2023-09-27,momentum_3,-0.5288934665653207,-0.41818181818181815
2023-09-28,momentum_3,0.15474102107734444,0.10303030303030303
2023-09-29,momentum_3,0.1090968952159113,0.24848484848484848
2023-10-02,momentum_3,-0.4328529559295442,-0.23636363636363636
2023-10-03,momentum_3,-0.7008451650072001,-0.6121212121212121
2023-10-04,momentum_3,-0.613884563143471,-0.793939393939394
2023-10-05,momentum_3,-0.20394025414867356,-0.01818181818181818
2023-10-06,momentum_3,0.4578319085569371,0.47878787878787876
2023-10-09,momentum_3,-0.1465376060782909,-0.1393939393939394
2023-10-10,momentum_3,0.27209121714062373,0.21212121212121213
2023-10-11,momentum_3,0.44545499503148833,0.4666666666666667
2023-10-12,momentum_3,0.2530848248476072,0.09090909090909091
2023-10-13,momentum_3,0.44142870149092905,0.503030303030303
2023-10-16,momentum_3,-0.05847022112711212,-0.06666666666666667
2023-10-17,momentum_3,0.48490040280381436,0.45454545454545453
2023-10-18,momentum_3,-0.012191978656992687,-0.12727272727272726
2023-10-19,momentum_3,-0.27978523858833654,-0.3212121212121212
2023-10-20,momentum_3,-0.2929638167388166,-0.28484848484848485
2023-10-23,momentum_3,-0.2043103842841236,-0.06666666666666667
2023-10-24,momentum_3,0.04987979739616334,0.10303030303030303
2023-10-25,momentum_3,0.4827522750108653,0.5393939393939394
2023-10-26,momentum_3,0.09903345037799122,0.05454545454545454
2023-10-27,momentum_3,-0.042152346218619206,0.18787878787878787
2023-10-30,momentum_3,-0.23400759150661068,-0.06666666666666667
2023-10-31,momentum_3,0.3025724526482324,0.24848484848484848
2023-11-01,momentum_3,0.37109817313963267,0.21212121212121213
2023-11-02,momentum_3,0.6349874588272166,0.47878787878787876
2023-11-03,momentum_3,0.46697128866384013,0.4303030303030303
2023-11-06,momentum_3,-0.04431188710963708,0.1393939393939394
2023-11-07,momentum_3,0.017124172533227282,-0.18787878787878787
2023-11-08,momentum_3,-0.3179661139487439,-0.3090909090909091
2023-11-09,momentum_3,-0.3893701214030777,-0.41818181818181815
2023-11-10,momentum_3,0.22322464674293574,0.10303030303030303
2023-11-13,momentum_3,-0.12399663576516672,0.17575757575757575
2023-11-14,momentum_3,0.03372970392703927,-0.05454545454545454
2023-11-15,momentum_3,-0.41130369966365365,-0.16363636363636364
2023-11-16,momentum_3,-0.32406349319514005,-0.28484848484848485
2023-11-17,momentum_3,-0.4363573526458019,-0.296969696969697
2023-11-20,momentum_3,-0.532758671620384,-0.6121212121212121
2023-11-21,momentum_3,-0.6262388035818182,-0.6363636363636364
2023-11-22,momentum_3,-0.2956186069743625,0.15151515151515152
2023-11-23,momentum_3,-0.19966050872857574,-0.21212121212121213
2023-11-24,momentum_3,-0.11881945224482714,-0.3939393939393939
2023-11-27,momentum_3,0.028388426930713532,-0.17575757575757575
2023-11-28,momentum_3,0.47095778104369906,0.23636363636363636
2023-11-29,momentum_3,0.6079245232955275,0.5393939393939394
2023-11-30,momentum_3,0.5000306519809835,0.7090909090909091
2023-12-01,momentum_3,0.4255312036486268,0.44242424242424244
2023-12-04,momentum_3,-0.010104299117710595,-0.15151515151515152
2023-12-05,momentum_3,0.19869063630255415,0.38181818181818183
2023-12-06,momentum_3,0.1251916281484781,-0.17575757575757575
2023-12-07,momentum_3,0.17776840609350536,-0.23636363636363636
2023-12-08,momentum_3,0.653737473393206,0.3333333333333333
2023-12-11,momentum_3,0.7366579121830854,0.296969696969697
2023-12-12,momentum_3,0.08911444324574906,-0.10303030303030303
2023-12-13,momentum_3,0.2533711334167543,0.10303030303030303
2023-12-14,momentum_3,-0.2653773447124623,-0.38181818181818183
2023-12-15,momentum_3,0.2835784092100383,0.2606060606060606
2023-12-18,momentum_3,0.2546879406815495,0.18787878787878787
2023-12-19,momentum_3,0.2528928797281925,0.4303030303030303
2023-12-20,momentum_3,0.15595638248272123,0.22424242424242424
2023-12-21,momentum_3,0.06530972739805425,-0.1393939393939394
2023-12-22,momentum_3,-0.45140612348262965,-0.3090909090909091
2023-12-25,momentum_3,-0.863529582647522,-0.7333333333333333
2023-12-26,momentum_3,-0.7302855322545032,-0.6121212121212121
2023-12-27,momentum_3,-0.471777268211023,-0.41818181818181815
2023-12-28,momentum_3,-0.502949096642147,-0.3333333333333333
2023-12-29,momentum_3,-0.6714287447369088,-0.696969696969697
2024-01-01,momentum_3,-0.2142902410710563,-0.2727272727272727
2024-01-02,momentum_3,0.28601301110878197,0.3090909090909091
2024-01-03,momentum_3,0.34167583267883683,0.3333333333333333
2024-01-04,momentum_3,-0.40458118425203815,-0.6242424242424243
2024-01-05,momentum_3,-0.5124423420681398,-0.503030303030303
2024-01-08,momentum_3,-0.5018836962947287,-0.4666666666666667
2024-01-09,momentum_3,-0.09502053223825574,-0.006060606060606061
2024-01-10,momentum_3,0.29470982349838226,-0.09090909090909091
2024-01-11,momentum_3,-0.09902554226369513,-0.04242424242424243
2024-01-12,momentum_3,-0.1500801230717655,-0.12727272727272726
2024-01-15,momentum_3,-0.3527396987889896,-0.3090909090909091
2024-01-16,momentum_3,-0.36661542583634,-0.5393939393939394
2024-01-17,momentum_3,-0.15762352923329964,0.09090909090909091
2024-01-18,momentum_3,0.27136153522598067,0.2
2024-01-19,momentum_3,0.740783162127415,0.5515151515151515
2024-01-22,momentum_3,0.5672253421155848,0.4909090909090909
2024-01-23,momentum_3,0.7316782874447675,0.7333333333333333
2024-01-24,momentum_3,0.11374556497800388,0.01818181818181818
2024-01-25,momentum_3,-0.20915027300290187,-0.16363636363636364
2024-01-26,momentum_3,-0.09899966599057956,-0.17575757575757575
2024-01-29,momentum_3,-0.49177202869482883,-0.3939393939393939
2024-01-30,momentum_3,0.04368832219846752,0.05454545454545454
2024-01-31,momentum_3,0.07858690207928257,0.1393939393939394
2024-02-01,momentum_3,0.18321383605968075,0.22424242424242424
2024-02-02,momentum_3,-0.12170610519947972,-0.21212121212121213
2024-02-05,momentum_3,-0.22690993825076664,-0.1393939393939394
2024-02-06,momentum_3,-0.26794912311419017,-0.3575757575757576
2024-02-07,momentum_3,0.023292171328604273,0.06666666666666667
2024-02-08,momentum_3,0.2170651839187281,0.2606060606060606
2024-02-09,momentum_3,0.26958695477109246,0.11515151515151516
2024-02-12,momentum_3,0.490521926432152,0.01818181818181818
2024-02-13,momentum_3,-0.1362902073309535,-0.12727272727272726
2024-02-14,momentum_3,-0.2369518767076144,-0.23636363636363636
2024-02-15,momentum_3,0.5355584127844392,0.503030303030303
2024-02-16,momentum_3,-0.10851098148521546,0.1393939393939394
2024-02-19,momentum_3,0.0842534540770743,0.2606060606060606
2024-02-20,momentum_3,0.41587203473013984,0.3575757575757576
2024-02-21,momentum_3,0.13325030727331366,-0.16363636363636364
2024-02-22,momentum_3,-0.3243497474304573,-0.22424242424242424
2024-02-23,momentum_3,-0.3069932105413091,-0.4666666666666667
2024-02-26,momentum_3,-0.040783029440602296,-0.3575757575757576
2024-02-27,momentum_3,-0.0918262470411428,-0.05454545454545454
2024-02-28,momentum_3,0.3880926353669064,0.34545454545454546
2024-02-29,momentum_3,-0.06371952040958205,0.006060606060606061
2024-03-01,momentum_3,-0.21354854519107963,-0.2727272727272727
2024-03-04,momentum_3,0.025241583145154702,-0.10303030303030303
2024-03-05,momentum_3,-0.1553438741124316,-0.07878787878787878
2024-03-06,momentum_3,0.08963653411048675,0.11515151515151516
2024-03-07,momentum_3,0.17085036689644498,0.030303030303030304
2024-03-08,momentum_3,0.4223314809975834,0.6
2024-03-11,momentum_3,0.03660529047002951,-0.04242424242424243
2024-03-12,momentum_3,-0.24362051957279116,-0.34545454545454546
2024-03-13,momentum_3,0.14579002001293598,0.18787878787878787
2024-03-14,momentum_3,0.16641442510545934,0.07878787878787878
2024-03-15,momentum_3,-0.3541031409984557,-0.4303030303030303
2024-03-18,momentum_3,-0.15537311316575958,-0.28484848484848485
2024-03-19,momentum_3,-0.39256467599407047,-0.3333333333333333
2024-03-20,momentum_3,-0.6525884543955495,-0.503030303030303
2024-03-21,momentum_3,-0.43011581878578675,-0.3333333333333333
2024-03-22,momentum_3,-0.22288252671948905,-0.2606060606060606
2024-03-25,momentum_3,0.314397980031155,0.3939393939393939
2024-03-26,momentum_3,-0.04598359304387064,-0.06666666666666667
2024-03-27,momentum_3,-0.17994389923199508,-0.2727272727272727
2024-03-28,momentum_3,0.21573978431766808,0.07878787878787878
2024-03-29,momentum_3,0.5567594154138324,0.5757575757575758
2024-04-01,momentum_3,0.3288913088273836,0.44242424242424244
2024-04-02,momentum_3,-0.4929186069031946,-0.44242424242424244
2024-04-03,momentum_3,-0.8400644820345736,-0.7575757575757576
2024-04-04,momentum_3,-0.3498213672490664,-0.34545454545454546
2024-04-05,momentum_3,0.19481314421321042,0.24848484848484848
2024-04-08,momentum_3,-0.259400132354238,-0.11515151515151516
2024-04-09,momentum_3,-0.21414924804340815,-0.10303030303030303
2024-04-10,momentum_3,-0.34256059644464365,-0.34545454545454546
2024-04-11,momentum_3,0.11071263210806331,-0.04242424242424243
2024-04-12,momentum_3,0.1706661817465254,-0.05454545454545454
2024-04-15,momentum_3,-0.1403856976048306,-0.23636363636363636
2024-04-16,momentum_3,0.5047881805723509,0.5757575757575758
2024-04-17,momentum_3,0.5181991927306674,0.40606060606060607
2024-04-18,momentum_3,0.24127024720353613,-0.006060606060606061
2024-04-19,momentum_3,0.07419657516548048,-0.15151515151515152
2024-04-22,momentum_3,-0.3211119076767302,-0.2606060606060606
2024-04-23,momentum_3,-0.6440811591863158,-0.7212121212121212
2024-04-24,momentum_3,-0.3564535404222754,-0.4909090909090909
2024-04-25,momentum_3,-0.3463807773184592,-0.3212121212121212
2024-04-26,momentum_3,0.1718800332328984,0.15151515151515152
2024-04-29,momentum_3,-0.31599808527978057,-0.24848484848484848
2024-04-30,momentum_3,0.6149244978186127,0.5272727272727272
2024-05-01,momentum_3,0.23896874915463734,0.18787878787878787
2024-05-02,momentum_3,-0.015234209105811811,0.06666666666666667
2024-05-03,momentum_3,0.2813140243452751,0.2727272727272727
2024-05-06,momentum_3,0.32005269437981804,0.15151515151515152
2024-05-07,momentum_3,0.23563680517777488,0.24848484848484848
2024-05-08,momentum_3,-0.37875741809400143,-0.11515151515151516
2024-05-09,momentum_3,-0.20171091514315576,-0.3575757575757576
2024-05-10,momentum_3,-0.08285996135060347,-0.030303030303030304
2024-05-13,momentum_3,0.33921777396927966,0.3212121212121212
2024-05-14,momentum_3,-0.03622354840842641,0.06666666666666667
2024-05-15,momentum_3,0.2670577052216887,0.2
2024-05-16,momentum_3,0.2772723983064049,0.28484848484848485
2024-05-17,momentum_3,-0.3413657118820203,-0.38181818181818183
2024-05-20,momentum_3,-0.16353387796181626,-0.06666666666666667
2024-05-21,momentum_3,-0.2139647607401399,-0.3333333333333333
2024-05-22,momentum_3,0.10511087790658355,-0.01818181818181818
2024-05-23,momentum_3,-0.19960965121990842,-0.12727272727272726
2024-05-24,momentum_3,-0.053350657284168074,0.06666666666666667
2024-05-27,momentum_3,0.04110063471275713,0.09090909090909091
2024-05-28,momentum_3,0.22884319077354737,0.12727272727272726
2024-05-29,momentum_3,-0.2847308724594156,-0.3696969696969697
2024-05-30,momentum_3,-0.3200323806187423,-0.40606060606060607
2024-05-31,momentum_3,-0.5512031981222777,-0.5272727272727272
2024-06-03,momentum_3,-0.7413214571588926,-0.7575757575757576
2024-06-04,momentum_3,-0.48909622420330207,-0.6121212121212121
2024-06-05,momentum_3,0.5432031335661323,0.5272727272727272
2024-06-06,momentum_3,-0.5553111155993133,-0.6606060606060606
2024-06-07,momentum_3,-0.5675981397829595,-0.40606060606060607
2024-06-10,momentum_3,-0.6437228805754575,-0.7333333333333333
2024-06-11,momentum_3,-0.04262882572627401,-0.10303030303030303
2024-06-12,momentum_3,-0.23423257078222634,-0.41818181818181815
2024-06-13,momentum_3,-0.4295591969080107,-0.4303030303030303
2024-06-14,momentum_3,-0.009327738666805125,0.006060606060606061
2024-06-17,momentum_3,0.09875001305490264,0.17575757575757575
2024-06-18,momentum_3,0.3950043537709457,0.6121212121212121
2024-06-19,momentum_3,-0.06864177245005004,-0.06666666666666667
2024-06-20,momentum_3,0.43120268332326456,0.28484848484848485
2024-06-21,momentum_3,-0.09934296071810168,0.04242424242424243
2024-06-24,momentum_3,0.3402449746219826,0.3212121212121212
2024-06-25,momentum_3,0.4300942704113549,0.4303030303030303
2024-06-26,momentum_3,-0.058297161822493365,-0.11515151515151516
2024-06-27,momentum_3,-0.27652409917761717,-0.12727272727272726
2024-06-28,momentum_3,-0.020104567648507037,-0.11515151515151516
2024-07-01,momentum_3,-0.005398578794914687,-0.01818181818181818
2024-07-02,momentum_3,0.03882047429747005,-0.030303030303030304
2024-07-03,momentum_3,0.22677561120053902,0.3696969696969697
2024-07-04,momentum_3,0.0704088230019517,0.05454545454545454
2024-07-05,momentum_3,0.26373903895341855,0.503030303030303
2024-07-08,momentum_3,0.537622800416255,0.4909090909090909
2024-07-09,momentum_3,-0.49659314562930323,-0.47878787878787876
2024-07-10,momentum_3,-0.575965463289782,-0.7696969696969697
2024-07-11,momentum_3,-0.4229990890863776,-0.3939393939393939
2024-07-12,momentum_3,0.07409074788496486,-0.006060606060606061
2024-07-15,momentum_3,0.2085891574898032,-0.06666666666666667
2024-07-16,momentum_3,-0.09905371719123414,-0.07878787878787878
2024-07-17,momentum_3,-0.03037755555100089,0.006060606060606061
2024-07-18,momentum_3,0.09520448410149897,0.006060606060606061
2024-07-19,momentum_3,0.35514372634532576,0.41818181818181815
2024-07-22,momentum_3,0.3725554839145811,0.6
2024-07-23,momentum_3,0.4613286002018782,0.3939393939393939
2024-07-24,momentum_3,0.21030139415891722,0.34545454545454546
2024-07-25,momentum_3,-0.26655107866496686,-0.2606060606060606
2024-07-26,momentum_3,-0.1674620063001077,0.05454545454545454
