date,cash,market_value,equity,daily_return,running_max,drawdown
2022-02-01,17329.626110760786,894201.2119376656,911530.8380484264,-0.013860327487097757,1000000.0,-0.08846916195157362
2022-02-02,17329.626110760786,910984.6924217364,928314.3185324972,0.018412411060062306,1000000.0,-0.07168568146750287
2022-02-03,17329.626110760786,903267.7402229343,920597.3663336951,-0.008312865636933342,1000000.0,-0.07940263366630484
2022-02-04,17329.626110760786,893172.3051918525,910501.9313026133,-0.010966178483963196,1000000.0,-0.08949806869738663
2022-02-07,12183.470733822556,897644.3139749425,909827.7847087651,-0.0007404120416129034,1000000.0,-0.09017221529123487
2022-02-08,12183.470733822556,897884.0527326795,910067.5234665021,0.0002634990508820767,1000000.0,-0.0899324765334979
2022-02-09,12183.470733822556,904596.2157040117,916779.6864378343,0.0073754559944796405,1000000.0,-0.08322031356216575
2022-02-10,12183.470733822556,900085.2170068619,912268.6877406845,-0.0049204828203353035,1000000.0,-0.08773131225931552
2022-02-11,12183.470733822556,901260.5812698986,913444.0520037211,0.0012883970247268284,1000000.0,-0.08655594799627886
2022-02-14,16765.223965498823,897611.9501498407,914377.1741153395,0.001021542709234824,1000000.0,-0.08562282588466053
2022-02-15,16765.223965498823,889299.9011168727,906065.1250823715,-0.009090394279592462,1000000.0,-0.09393487491762853
2022-02-16,16765.223965498823,884952.1903308501,901717.4142963489,-0.0047984528547297955,1000000.0,-0.09828258570365112
2022-02-17,16765.223965498823,889958.7445274345,906723.9684929333,0.005552242994543155,1000000.0,-0.09327603150706665
2022-02-18,16765.223965498823,885367.5779661544,902132.8019316533,-0.0050634666346264234,1000000.0,-0.09786719806834676
2022-02-21,10325.181956939468,883287.6455667729,893612.8275237124,-0.009444257419415236,1000000.0,-0.1063871724762876
2022-02-22,10325.181956939468,894619.6712886157,904944.8532455552,0.012681135915701747,1000000.0,-0.09505514675444482
2022-02-23,10325.181956939468,877805.6100302087,888130.7919871482,-0.01858020541042238,1000000.0,-0.11186920801285172
2022-02-24,10325.181956939468,894057.4840210214,904382.6659779609,0.018298964676644047,1000000.0,-0.09561733402203909
2022-02-25,10325.181956939468,892606.3513290507,902931.5332859902,-0.0016045560652154789,1000000.0,-0.0970684667140097
2022-02-28,9225.992962708202,890808.4077138754,900034.4006765836,-0.0032085850395137117,1000000.0,-0.09996559932341631
2022-03-01,9225.992962708202,890540.7737130569,899766.7666757652,-0.00029735974604672144,1000000.0,-0.10023323332423484
2022-03-02,9225.992962708202,882160.944323811,891386.9372865192,-0.009313335077050788,1000000.0,-0.10861306271348081
2022-03-03,9225.992962708202,870876.9290620654,880102.9220247737,-0.012658941689335679,1000000.0,-0.11989707797522631
2022-03-04,9225.992962708202,879018.3473197517,888244.34028246,0.009250529743676017,1000000.0,-0.11175565971753998
2022-03-07,11736.495621763315,891624.4561806214,903360.9518023847,0.017018528387265253,1000000.0,-0.09663904819761526
2022-03-08,11736.495621763315,883522.3637099073,895258.8593316706,-0.008968831843515934,1000000.0,-0.1047411406683294
2022-03-09,11736.495621763315,885294.6077875125,897031.1034092758,0.0019795884275617404,1000000.0,-0.10296889659072428
2022-03-10,11736.495621763315,875715.3614893239,887451.8571110872,-0.010678834058018172,1000000.0,-0.1125481428889128
2022-03-11,11736.495621763315,884784.5357461141,896521.0313678774,0.010219342248392937,1000000.0,-0.10347896863212258
2022-03-14,20744.157798201777,881226.3244522285,901970.4822504303,0.006078441767549236,1000000.0,-0.0980295177495697
2022-03-15,20744.157798201777,887120.5031569472,907864.660955149,0.006534780040708954,1000000.0,-0.09213533904485105
2022-03-16,20744.157798201777,899274.0764726278,920018.2342708296,0.013386987993225796,1000000.0,-0.07998176572917037
2022-03-17,20744.157798201777,891386.2970004661,912130.4547986679,-0.008573503413672245,1000000.0,-0.08786954520133206
2022-03-18,20744.157798201777,898212.0759638466,918956.2337620484,0.007483336322639422,1000000.0,-0.08104376623795162
2022-03-21,28246.632353184425,896559.9018634935,924806.5342166779,0.0063662449197166016,1000000.0,-0.07519346578332209
2022-03-22,28246.632353184425,909389.0611204598,937635.6934736442,0.013872262773135358,1000000.0,-0.06236430652635583
2022-03-23,28246.632353184425,897789.654538165,926036.2868913494,-0.012370909792611129,1000000.0,-0.07396371310865069
2022-03-24,28246.632353184425,903101.0625909062,931347.6949440906,0.005735637067280974,1000000.0,-0.06865230505590947
2022-03-25,28246.632353184425,897857.6541258587,926104.2864790431,-0.0056299151149584725,1000000.0,-0.07389571352095692
2022-03-28,8096.463945636551,922442.3353115674,930538.7992572039,0.004788351423164805,1000000.0,-0.06946120074279605
2022-03-29,8096.463945636551,922458.8396228406,930555.3035684772,1.7736295667036828e-05,1000000.0,-0.06944469643152285
2022-03-30,8096.463945636551,916073.0319444586,924169.4958900951,-0.006862362348475037,1000000.0,-0.07583050410990488
2022-03-31,8096.463945636551,913497.0970482976,921593.5609939342,-0.002787297035464209,1000000.0,-0.07840643900606581
2022-04-01,8096.463945636551,907732.6396490247,915829.1035946612,-0.006254880289154774,1000000.0,-0.08417089640533881
2022-04-04,8866.309023627196,909338.0906381882,918204.3996618154,0.0025936018606866895,1000000.0,-0.08179560033818467
2022-04-05,8866.309023627196,915206.5201577208,924072.829181348,0.00639120169941898,1000000.0,-0.07592717081865208
2022-04-06,8866.309023627196,927583.9839394391,936450.2929630663,0.013394467828562462,1000000.0,-0.06354970703693374
2022-04-07,8866.309023627196,926584.0295099557,935450.3385335829,-0.0010678136757471535,1000000.0,-0.06454966146641716
2022-04-08,8866.309023627196,914388.7661840334,923255.0752076606,-0.013036783272792118,1000000.0,-0.07674492479233941
2022-04-11,13324.319454672619,886134.0133749871,899458.3328296597,-0.02577482974859191,1000000.0,-0.1005416671703403
2022-04-12,13324.319454672619,890364.6952019013,903689.0146565739,0.004703588451512308,1000000.0,-0.09631098534342608
2022-04-13,13324.319454672619,887247.5513644409,900571.8708191136,-0.003449354575417618,1000000.0,-0.0994281291808864
2022-04-14,13324.319454672619,888759.4716396597,902083.7910943324,0.001678844658831835,1000000.0,-0.09791620890566766
2022-04-15,13324.319454672619,891933.4652667459,905257.7847214185,0.00351851308982698,1000000.0,-0.09474221527858151
2022-04-18,20413.13078498165,894634.7372197015,915047.8680046832,0.010814691073081972,1000000.0,-0.08495213199531682
2022-04-19,20413.13078498165,882972.5844180854,903385.715203067,-0.01274485544351478,1000000.0,-0.0966142847969329
2022-04-20,20413.13078498165,890202.1833052306,910615.3140902122,0.008002781940735115,1000000.0,-0.08938468590978776
2022-04-21,20413.13078498165,888729.404381228,909142.5351662097,-0.0016173447790892581,1000000.0,-0.09085746483379031
2022-04-22,20413.13078498165,894613.8272626619,915026.9580476435,0.006472497604963712,1000000.0,-0.08497304195235644
2022-04-25,23982.691534496465,896855.9206912895,920838.612225786,0.006351347495315851,1000000.0,-0.079161387774214
2022-04-26,23982.691534496465,899220.7478415827,923203.4393760792,0.0025681233593985997,1000000.0,-0.0767965606239207
2022-04-27,23982.691534496465,896180.2769777874,920162.9685122839,-0.0032933920456905685,1000000.0,-0.07983703148771615
2022-04-28,23982.691534496465,900128.2203164983,924110.9118509948,0.004290482744696789,1000000.0,-0.07588908814900519
2022-04-29,23982.691534496465,901876.5427745818,925859.2343090783,0.0018918967795560349,1000000.0,-0.07414076569092165
2022-05-02,9151.399468902004,900301.0872320328,909452.4867009348,-0.01772056377488851,1000000.0,-0.09054751329906519
2022-05-03,9151.399468902004,902184.4659532767,911335.8654221788,0.0020708929260020437,1000000.0,-0.0886641345778213
2022-05-04,9151.399468902004,904794.3931803051,913945.7926492072,0.002863847815118392,1000000.0,-0.08605420735079283
2022-05-05,9151.399468902004,919193.6864017772,928345.0858706792,0.015755084532676156,1000000.0,-0.07165491412932079
2022-05-06,9151.399468902004,921020.9476341291,930172.3471030311,0.0019682995689453975,1000000.0,-0.0698276528969689
2022-05-09,25150.84767964817,902207.0374893831,927357.8851690313,-0.003025742425868949,1000000.0,-0.07264211483096872
2022-05-10,25150.84767964817,892476.2805186203,917627.1281982685,-0.010492989951758736,1000000.0,-0.08237287180173147
2022-05-11,25150.84767964817,887171.0597137243,912321.9073933725,-0.00578145593331858,1000000.0,-0.08767809260662751
2022-05-12,25150.84767964817,882302.7595176381,907453.6071972863,-0.005336164961768364,1000000.0,-0.0925463928027137
2022-05-13,25150.84767964817,871614.6488186234,896765.4964982716,-0.011778134567149379,1000000.0,-0.10323450350172836
2022-05-16,15378.682149302724,873175.6285949831,888554.3107442858,-0.009156447015467473,1000000.0,-0.11144568925571419
2022-05-17,15378.682149302724,878190.5247459372,893569.2068952399,0.005643882529536626,1000000.0,-0.10643079310476011
2022-05-18,15378.682149302724,879687.7438452333,895066.425994536,0.0016755491211457585,1000000.0,-0.10493357400546399
2022-05-19,15378.682149302724,882736.5327027219,898115.2148520246,0.0034062151913485383,1000000.0,-0.10188478514797539
2022-05-20,15378.682149302724,892899.4261239815,908278.1082732842,0.011315801417454141,1000000.0,-0.09172189172671585
2022-05-23,11458.66061728336,902307.2492261237,913765.909843407,0.006041983749399904,1000000.0,-0.086234090156593
2022-05-24,11458.66061728336,896654.6260201612,908113.2866374445,-0.006186073637756029,1000000.0,-0.0918867133625555
2022-05-25,11458.66061728336,905779.6439584877,917238.304575771,0.010048325547701742,1000000.0,-0.08276169542422906
2022-05-26,11458.66061728336,901737.5852200107,913196.245837294,-0.004406770539686966,1000000.0,-0.08680375416270592
2022-05-27,11458.66061728336,894415.7615240067,905874.42214129,-0.008017798725498237,1000000.0,-0.09412557785871001
2022-05-30,18182.523124221927,885827.1308614439,904009.6539856659,-0.002058528323623743,1000000.0,-0.0959903460143341
2022-05-31,18182.523124221927,895683.7635794289,913866.2867036508,0.010903238338803467,1000000.0,-0.08613371329634911
2022-06-01,18182.523124221927,905431.9782255217,923614.5013497437,0.010667003245359963,1000000.0,-0.07638549865025634
2022-06-02,18182.523124221927,907613.2937931682,925795.8169173901,0.00236171645687544,1000000.0,-0.0742041830826099
2022-06-03,18182.523124221927,916382.4922556885,934565.0153799105,0.00947206533263345,1000000.0,-0.06543498462008956
2022-06-06,9630.96185409103,913984.6285823539,923615.590436445,-0.011716065509914775,1000000.0,-0.07638440956355508
2022-06-07,9630.96185409103,917625.730734547,927256.692588638,0.003942226820221384,1000000.0,-0.07274330741136192
2022-06-08,9630.96185409103,923383.5633452735,933014.5251993645,0.006209534702469766,1000000.0,-0.06698547480063544
2022-06-09,9630.96185409103,921469.1187747068,931100.0806287979,-0.002051891496713365,1000000.0,-0.0688999193712021
2022-06-10,9630.96185409103,914909.1616521664,924540.1235062574,-0.007045383475974276,1000000.0,-0.07545987649374253
2022-06-13,24138.608239753434,892522.0590476843,916660.6672874377,-0.008522568159548771,1000000.0,-0.08333933271256233
2022-06-14,24138.608239753434,887135.7690801367,911274.3773198901,-0.005875991148923898,1000000.0,-0.08872562268010997
2022-06-15,24138.608239753434,879046.1242839143,903184.7325236677,-0.008877287672692469,1000000.0,-0.09681526747633229
2022-06-16,24138.608239753434,875590.6358390449,899729.2440787983,-0.003825893331050989,1000000.0,-0.10027075592120172
2022-06-17,24138.608239753434,869516.5503172189,893655.1585569723,-0.00675101488786789,1000000.0,-0.1063448414430277
2022-06-20,14210.553228034667,878716.3545439139,892926.9077719485,-0.0008149125286757153,1000000.0,-0.1070730922280515
2022-06-21,14210.553228034667,873520.5361682659,887731.0893963005,-0.005818861914031359,1000000.0,-0.11226891060369948
2022-06-22,14210.553228034667,861155.6793606523,875366.232588687,-0.013928606258481024,1000000.0,-0.12463376741131305
2022-06-23,14210.553228034667,875408.64088557,889619.1941136046,0.016282283910778572,1000000.0,-0.11038080588639543
2022-06-24,14210.553228034667,873651.0513000833,887861.6045281179,-0.0019756650903175466,1000000.0,-0.11213839547188209
2022-06-27,9833.986233994568,876233.3475916595,886067.3338256541,-0.002020890072634063,1000000.0,-0.11393266617434583
2022-06-28,9833.986233994568,861704.8104875021,871538.7967214967,-0.016396651303495657,1000000.0,-0.1284612032785033
2022-06-29,9833.986233994568,852283.8419169073,862117.828150902,-0.010809580257395313,1000000.0,-0.137882171849098
2022-06-30,9833.986233994568,857427.8554003426,867261.8416343372,0.0059667174433317705,1000000.0,-0.13273815836566283
2022-07-01,9833.986233994568,850936.9045461128,860770.8907801074,-0.007484418825573824,1000000.0,-0.13922910921989262
2022-07-04,25793.264404029265,830744.8011326493,856538.0655366785,-0.004917481862790063,1000000.0,-0.14346193446332145
2022-07-05,25793.264404029265,823393.0775910859,849186.3419951152,-0.008583066926461713,1000000.0,-0.1508136580048849
2022-07-06,25793.264404029265,829047.7617040203,854841.0261080496,0.006658943783350413,1000000.0,-0.14515897389195043
2022-07-07,25793.264404029265,822517.8299773163,848311.0943813456,-0.007638767358222998,1000000.0,-0.15168890561865445
2022-07-08,25793.264404029265,817102.8127495425,842896.0771535718,-0.006383291770718613,1000000.0,-0.15710392284642827
2022-07-11,21445.109032192435,826360.581470231,847805.6905024233,0.005824695928626333,1000000.0,-0.15219430949757662
2022-07-12,21445.109032192435,821916.2255344351,843361.3345666275,-0.005242186960507489,1000000.0,-0.15663866543337246
2022-07-13,21445.109032192435,821897.4643188565,843342.5733510489,-2.2245762059114327e-05,1000000.0,-0.1566574266489511
2022-07-14,21445.109032192435,830312.9951548234,851758.1041870158,0.009978780986388047,1000000.0,-0.1482418958129842
2022-07-15,21445.109032192435,823195.5043245554,844640.6133567478,-0.008356234939568274,1000000.0,-0.15535938664325222
2022-07-18,4814.050105744758,835515.9439016341,840329.9940073788,-0.005103495239517142,1000000.0,-0.15967000599262116
2022-07-19,4814.050105744758,835970.6387877417,840784.6888934864,0.0005410908682899063,1000000.0,-0.15921531110651366
2022-07-20,4814.050105744758,835024.7965918798,839838.8466976245,-0.0011249517365814476,1000000.0,-0.16016115330237546
2022-07-21,4814.050105744758,844108.4017809997,848922.4518867445,0.010815890720985433,1000000.0,-0.15107754811325558
2022-07-22,4814.050105744758,847655.0107840162,852469.060889761,0.004177777363685076,1000000.0,-0.14753093911023907
2022-07-25,9127.868151855499,847063.0958694977,856190.9640213533,0.0043660272288446045,1000000.0,-0.1438090359786467
2022-07-26,9127.868151855499,825675.0319837674,834802.900135623,-0.024980483075031534,1000000.0,-0.16519709986437703
2022-07-27,9127.868151855499,825988.8859673779,835116.7541192335,0.00037596177919296814,1000000.0,-0.16488324588076653
2022-07-28,9127.868151855499,830828.6897071087,839956.5578589642,0.005795361805230659,1000000.0,-0.16004344214103583
2022-07-29,9127.868151855499,831055.0181621375,840182.886313993,0.00026945257217314555,1000000.0,-0.15981711368600693
2022-08-01,21279.75077993064,819526.216783509,840805.9675634396,0.0007416019292896259,1000000.0,-0.15919403243656038
2022-08-02,21279.75077993064,824475.8032508525,845755.5540307831,0.005886716624629695,1000000.0,-0.15424444596921683
2022-08-03,21279.75077993064,815571.9029637136,836851.6537436442,-0.010527746752242773,1000000.0,-0.16314834625635577
2022-08-04,21279.75077993064,813439.7359676821,834719.4867476127,-0.0025478434397462335,1000000.0,-0.16528051325238724
2022-08-05,21279.75077993064,823367.5583690898,844647.3091490205,0.011893603251183604,1000000.0,-0.15535269085097958
2022-08-08,20223.352749498008,816869.665417809,837093.018167307,-0.008943722308574431,1000000.0,-0.16290698183269303
2022-08-09,20223.352749498008,823555.8151069947,843779.1678564927,0.007987343752817289,1000000.0,-0.15622083214350735
2022-08-10,20223.352749498008,828106.4528551525,848329.8056046505,0.005393162004364349,1000000.0,-0.15167019439534946
2022-08-11,20223.352749498008,832686.4872945393,852909.8400440373,0.005398884265444881,1000000.0,-0.14709015995596264
2022-08-12,20223.352749498008,806268.3750942213,826491.7278437193,-0.03097409709677401,1000000.0,-0.17350827215628073
2022-08-15,7160.554063656746,818103.4617395427,825264.0158031994,-0.0014854498831137208,1000000.0,-0.1747359841968006
2022-08-16,7160.554063656746,820632.5233931327,827793.0774567894,0.0030645485628362223,1000000.0,-0.17220692254321057
2022-08-17,7160.554063656746,823593.8714923237,830754.4255559804,0.0035774013818634653,1000000.0,-0.16924557444401955
2022-08-18,7160.554063656746,830327.9798926555,837488.5339563122,0.00810601568065672,1000000.0,-0.16251146604368782
2022-08-19,7160.554063656746,834722.2530119616,841882.8070756183,0.005246965111925128,1000000.0,-0.15811719292438164
2022-08-22,21832.107918670583,820493.0936401141,842325.2015587847,0.0005254822636218126,1000000.0,-0.15767479844121535
2022-08-23,21832.107918670583,817540.7764397657,839372.8843584363,-0.003504961260668571,1000000.0,-0.16062711564156362
2022-08-24,21832.107918670583,825291.6678633275,847123.7757819982,0.009234145596073384,1000000.0,-0.15287622421800184
2022-08-25,21832.107918670583,811349.7694013016,833181.8773199723,-0.01645792369498289,1000000.0,-0.16681812268002771
2022-08-26,21832.107918670583,826207.7064582219,848039.8143768925,0.017832765523792427,1000000.0,-0.15196018562310742
2022-08-29,14446.628937173547,822869.3854681348,837316.0144053083,-0.012645396819562893,1000000.0,-0.16268398559469166
2022-08-30,14446.628937173547,833605.742102234,848052.3710394076,0.012822347177635862,1000000.0,-0.15194762896059244
2022-08-31,14446.628937173547,843015.8645672393,857462.4935044128,0.01109615724966595,1000000.0,-0.14253750649558716
2022-09-01,14446.628937173547,854160.9001714363,868607.5291086098,0.012997694579791608,1000000.0,-0.13139247089139028
2022-09-02,14446.628937173547,852634.5248525989,867081.1537897724,-0.0017572669677452524,1000000.0,-0.13291884621022754
2022-09-05,22766.665176712937,847598.3388865404,870365.0040632533,0.003787246740547978,1000000.0,-0.12963499593674666
2022-09-06,22766.665176712937,838710.1834274253,861476.8486041382,-0.01021198625590547,1000000.0,-0.1385231513958618
2022-09-07,22766.665176712937,839532.218322474,862298.883499187,0.0009542158868003359,1000000.0,-0.13770111650081307
2022-09-08,22766.665176712937,837178.4371728045,859945.1023495174,-0.0027296581205323855,1000000.0,-0.14005489765048262
2022-09-09,22766.665176712937,836248.6207157997,859015.2858925126,-0.001081250947838841,1000000.0,-0.14098471410748736
2022-09-12,14245.383879317757,838591.3703615767,852836.7542408945,-0.007192574745859992,1000000.0,-0.14716324575910555
2022-09-13,14245.383879317757,837860.3333738231,852105.7172531409,-0.000857182789224753,1000000.0,-0.14789428274685912
2022-09-14,14245.383879317757,849999.5401649058,864244.9240442236,0.014246127616905246,1000000.0,-0.1357550759557764
2022-09-15,14245.383879317757,846699.9422959646,860945.3261752824,-0.003817896729437331,1000000.0,-0.1390546738247176
2022-09-16,14245.383879317757,845412.8977974266,859658.2816767443,-0.0014949201295459957,1000000.0,-0.1403417183232557
2022-09-19,19465.87999730712,847828.5316984664,867294.4116957735,0.008882750485617485,1000000.0,-0.13270558830422652
2022-09-20,19465.87999730712,867754.3638145234,887220.2438118305,0.022974703684642828,1000000.0,-0.11277975618816949
2022-09-21,19465.87999730712,877573.5328288788,897039.4128261859,0.011067341038307088,1000000.0,-0.10296058717381407
2022-09-22,19465.87999730712,869819.005680235,889284.8856775421,-0.008644577972569456,1000000.0,-0.11071511432245795
2022-09-23,19465.87999730712,854382.7670955467,873848.6470928538,-0.017358035465684818,1000000.0,-0.12615135290714619
2022-09-26,18796.404787859123,855635.5063997885,874431.9111876476,0.000667465809707668,1000000.0,-0.12556808881235237
2022-09-27,18796.404787859123,853320.661651033,872117.0664388922,-0.0026472555714617263,1000000.0,-0.1278829335611078
2022-09-28,18796.404787859123,857315.2297172652,876111.6345051243,0.004580311772298007,1000000.0,-0.1238883654948757
2022-09-29,18796.404787859123,857193.1727213531,875989.5775092123,-0.00013931671616362884,1000000.0,-0.12401042249078764
2022-09-30,18796.404787859123,865713.5999363861,884510.0047242453,0.009726630811361936,1000000.0,-0.11548999527575476
2022-10-03,18801.211498020944,858699.0943690854,877500.3058671063,-0.007924951464313046,1000000.0,-0.12249969413289374
2022-10-04,18801.211498020944,862644.4519108904,881445.6634089113,0.004496132383573714,1000000.0,-0.11855433659108872
2022-10-05,18801.211498020944,860904.9515713375,879706.1630693584,-0.0019734629277379234,1000000.0,-0.12029383693064155
2022-10-06,18801.211498020944,852280.2664174349,871081.4779154558,-0.009804052211945913,1000000.0,-0.12891852208454413
2022-10-07,18801.211498020944,848575.6868791183,867376.8983771392,-0.004252850774857264,1000000.0,-0.13262310162286073
2022-10-10,14126.680258794342,856854.7679846471,870981.4482434414,0.004155690419062719,1000000.0,-0.12901855175655863
2022-10-11,14126.680258794342,865299.9118642644,879426.5921230587,0.009696123719568517,1000000.0,-0.12057340787694126
2022-10-12,14126.680258794342,860104.3288893595,874231.0091481538,-0.005907921162995544,1000000.0,-0.12576899085184623
2022-10-13,14126.680258794342,871758.183239657,885884.8634984513,0.013330406069275602,1000000.0,-0.1141151365015487
2022-10-14,14126.680258794342,861320.8107801162,875447.4910389106,-0.011781861153290829,1000000.0,-0.12455250896108938
2022-10-17,29831.540061362848,862501.6302897909,892333.1703511538,0.019288054949137656,1000000.0,-0.10766682964884622
2022-10-18,29831.540061362848,865871.6849072109,895703.2249685738,0.0037766775117120677,1000000.0,-0.1042967750314262
2022-10-19,29831.540061362848,880317.429274176,910148.9693355389,0.016127824444834404,1000000.0,-0.0898510306644611
2022-10-20,29831.540061362848,880611.4077492906,910442.9478106535,0.0003230003933631931,1000000.0,-0.08955705218934651
2022-10-21,29831.540061362848,877993.1826034704,907824.7226648333,-0.002875770691745383,1000000.0,-0.09217527733516673
2022-10-24,20300.860715615978,893150.7072667504,913451.5679823664,0.006198162681686048,1000000.0,-0.08654843201763363
2022-10-25,20300.860715615978,900831.2197197712,921132.0804353872,0.008408231724847282,1000000.0,-0.07886791956461281
2022-10-26,20300.860715615978,892746.5097061058,913047.3704217218,-0.00877692807077568,1000000.0,-0.0869526295782782
2022-10-27,20300.860715615978,893782.766036571,914083.626752187,0.0011349425714752837,1000000.0,-0.08591637324781298
2022-10-28,20300.860715615978,891316.081773712,911616.942489328,-0.002698532377856222,1000000.0,-0.08838305751067199
2022-10-31,14881.280988121896,899350.1558347959,914231.4368229178,0.0028679747070632367,1000000.0,-0.08576856317708226
2022-11-01,14881.280988121896,896438.8156064203,911320.0965945421,-0.0031844674237990755,1000000.0,-0.08867990340545784
2022-11-02,14881.280988121896,897720.7477919973,912602.0287801191,0.0014066760849096305,1000000.0,-0.08739797121988091
2022-11-03,14881.280988121896,899265.8859820815,914147.1669702034,0.0016931128151771446,1000000.0,-0.08585283302979663
2022-11-04,14881.280988121896,897661.3592905139,912542.6402786358,-0.001755217047694324,1000000.0,-0.08745735972136426
2022-11-07,9268.049461523984,897061.3130015678,906329.3624630918,-0.006808753411946644,1000000.0,-0.09367063753690819
2022-11-08,9268.049461523984,890550.8004046236,899818.8498661476,-0.0071833848340198125,1000000.0,-0.10018115013385243
2022-11-09,9268.049461523984,904695.3718006241,913963.4212621481,0.015719354399059915,1000000.0,-0.08603657873785198
2022-11-10,9268.049461523984,894391.0607906715,903659.1102521955,-0.01127431445311311,1000000.0,-0.09634088974780453
2022-11-11,9268.049461523984,889781.557108586,899049.60657011,-0.005100932010522308,1000000.0,-0.1009503934298901
2022-11-14,6912.978662855981,893973.1815127254,900886.1601755815,0.002042772269794879,1000000.0,-0.09911383982441857
2022-11-15,6912.978662855981,891137.0700996226,898050.0487624786,-0.003148135178977607,1000000.0,-0.10194995123752137
2022-11-16,6912.978662855981,890229.9043995857,897142.8830624416,-0.0010101504936023131,1000000.0,-0.10285711693755839
2022-11-17,6912.978662855981,870419.0341497024,877332.0128125583,-0.022082179576856098,1000000.0,-0.12266798718744165
2022-11-18,6912.978662855981,871726.5373922638,878639.5160551197,0.0014903174892362259,1000000.0,-0.1213604839448803
2022-11-21,8997.918720469072,866339.5173210816,875337.4360415507,-0.003758173805333165,1000000.0,-0.12466256395844932
2022-11-22,8997.918720469072,874715.1991500722,883713.1178705413,0.009568517789970254,1000000.0,-0.1162868821294587
2022-11-23,8997.918720469072,868669.7024520686,877667.6211725377,-0.006841017266521199,1000000.0,-0.12233237882746228
2022-11-24,8997.918720469072,866776.506433002,875774.4251534711,-0.002157076293343718,1000000.0,-0.12422557484652896
2022-11-25,8997.918720469072,871672.414231179,880670.3329516482,0.0055903753952613044,1000000.0,-0.1193296670483518
2022-11-28,15967.985980370198,861909.9258815914,877877.9118619616,-0.0031707904594986402,1000000.0,-0.12212208813803838
2022-11-29,15967.985980370198,854793.9045417118,870761.890522082,-0.00810593505512247,1000000.0,-0.12923810947791803
2022-11-30,15967.985980370198,845141.4447127525,861109.4306931227,-0.011085073811822443,1000000.0,-0.13889056930687738
2022-12-01,15967.985980370198,852190.1914001994,868158.1773805696,0.008185657288381165,1000000.0,-0.13184182261943034
2022-12-02,15967.985980370198,846835.4077442813,862803.3937246515,-0.00616798159072196,1000000.0,-0.13719660627534846
2022-12-05,13856.40515879386,851140.1306077346,864996.5357665285,0.002541879248306289,1000000.0,-0.13500346423347154
2022-12-06,13856.40515879386,844177.3654992222,858033.7706580161,-0.008049471669088537,1000000.0,-0.14196622934198388
2022-12-07,13856.40515879386,844592.3186732293,858448.7238320232,0.00048360937319391617,1000000.0,-0.1415512761679768
2022-12-08,13856.40515879386,852909.0025252379,866765.4076840318,0.009688037993560883,1000000.0,-0.13323459231596824
2022-12-09,13856.40515879386,853124.0495591317,866980.4547179256,0.0002481029261061085,1000000.0,-0.13301954528207438
2022-12-12,37823.67548694491,825355.6853954735,863179.3608824185,-0.0043842901126806,1000000.0,-0.13682063911758158
2022-12-13,37823.67548694491,813980.7400521839,851804.4155391287,-0.013177962609834948,1000000.0,-0.14819558446087133
2022-12-14,37823.67548694491,814218.4027982801,852042.078285225,0.00027901093462379123,1000000.0,-0.14795792171477506
