date,symbol,score,future_return_1d,direction_up_1d,score_percentile,prob_up,predicted_direction,horizon_days,future_return_5d,direction_up_5d,future_return_20d,direction_up_20d
2020-06-19,000630,0.3320000000000001,-0.005154001396092234,0.0,0.3,0.4554586557672299,0,1,,,,
2020-06-22,000630,0.32550000000000007,-0.005181347150258975,0.0,0.4,0.4578123698056535,0,1,,,,
2020-06-23,000630,0.30850000000000005,-0.005208333333333259,0.0,0.35,0.45464930938134673,0,1,,,,
2020-06-24,000630,0.2685,0.020942408376963373,1.0,0.15,0.44761884836054516,0,1,,,,
2020-06-29,000630,0.29499999999999993,-0.010256410256410331,0.0,0.4,0.45624034452115664,0,1,,,,
2020-06-30,000630,0.2835000000000001,0.031088082901554515,1.0,0.15,0.45266819746880393,0,1,,,,
2020-07-01,000630,0.326,0.025125628140703515,1.0,0.4,0.46402251659049243,0,1,,,,
2020-07-02,000630,0.33849999999999997,0.004901960784313708,1.0,0.3,0.4650688206872595,0,1,,,,
2020-07-03,000630,0.3355000000000001,0.09268292682926838,1.0,0.4,0.47158297402689614,0,1,,,,
2020-07-06,000630,0.294,-0.022321428571428603,0.0,0.2,0.4715673977860455,0,1,,,,
2020-07-07,000630,0.281,0.05022831050228316,1.0,0.15,0.46754941955259116,0,1,,,,
2020-07-08,000630,0.28850000000000003,0.01739130434782621,1.0,0.25,0.47482706439914546,0,1,,,,
2020-07-09,000630,0.27,-0.03418803418803429,0.0,0.15,0.47652481441687655,0,1,,,,
2020-07-10,000630,0.23850000000000005,0.05752212389380529,1.0,0.15,0.4741550139237726,0,1,,,,
2020-07-13,000630,0.3835,-0.025104602510460206,0.0,0.45,0.48543294984585306,0,1,,,,
2020-07-14,000630,0.2525,-0.03433476394849788,0.0,0.1,0.47456753582668654,0,1,,,,
2020-07-15,000630,0.283,-0.039999999999999925,0.0,0.2,0.4736369655940338,0,1,,,,
2020-07-16,000630,0.23350000000000004,-0.00462962962962965,0.0,0.15,0.46891101836738436,0,1,,,,
2020-07-17,000630,0.2625,0.04651162790697683,1.0,0.2,0.4693865764571009,0,1,,,,
2020-07-20,000630,0.2635,-0.004444444444444362,0.0,0.2,0.47347096424311025,0,1,,,,
2020-07-21,000630,0.2435000000000001,0.0,0.0,0.2,0.4722595880865592,0,1,,,,
2020-07-22,000630,0.2735,0.0,0.0,0.25,0.47469526165514286,0,1,,,,
2020-07-23,000630,0.24450000000000005,-0.0357142857142857,0.0,0.25,0.4737923317705171,0,1,,,,
2020-07-24,000630,0.22300000000000003,0.02777777777777768,1.0,0.15,0.4676506252704582,0,1,,,,
2020-07-27,000630,0.1875,0.018018018018018056,1.0,0.1,0.46983269836862923,0,1,,,,
2020-07-28,000630,0.2215000000000001,0.0,0.0,0.05,0.4726326524307275,0,1,,,,
2020-07-29,000630,0.17600000000000007,-0.013274336283185861,0.0,0.05,0.47479467424552013,0,1,,,,
2020-07-30,000630,0.17700000000000005,0.022421524663677195,1.0,0.05,0.47249769389889806,0,1,,,,
2020-07-31,000630,0.2844999999999999,0.004385964912280604,1.0,0.3,0.47972841694322765,0,1,,,,
2020-08-03,000630,0.22349999999999998,0.008733624454148492,1.0,0.15,0.480812048543643,0,1,,,,
2020-08-04,000630,0.27999999999999997,0.0043290043290042934,1.0,0.2,0.4837935490590136,0,1,,,,
2020-08-05,000630,0.23800000000000004,0.06896551724137923,1.0,0.15,0.4836647841251176,0,1,,,,
2020-08-06,000630,0.3474999999999999,-0.028225806451612878,0.0,0.45,0.48937612995086516,0,1,,,,
2020-08-07,000630,0.3314999999999999,-0.029045643153526757,0.0,0.45,0.48692860796455173,0,1,,,,
2020-08-10,000630,0.29700000000000004,-0.02564102564102566,0.0,0.35,0.4825594634418456,0,1,,,,
2020-08-11,000630,0.3394999999999999,-0.013157894736842146,0.0,0.45,0.48174082137429874,0,1,,,,
2020-08-12,000630,0.3514999999999999,0.004444444444444473,1.0,0.45,0.47965115449721357,0,1,,,,
2020-08-13,000630,0.4025,0.008849557522123908,1.0,0.55,0.48040146528444333,0,1,,,,
2020-08-14,000630,0.393,0.021929824561403466,1.0,0.55,0.4823021534628795,0,1,,,,
2020-08-17,000630,0.3605,0.008583690987124415,1.0,0.5,0.4845514369574461,0,1,,,,
2020-08-18,000630,0.3505,0.008510638297872575,1.0,0.4,0.4831993752389206,0,1,,,,
2020-08-19,000630,0.40199999999999997,-0.025316455696202667,0.0,0.6,0.4872296580231538,0,1,,,,
2020-08-20,000630,0.46000000000000013,0.0043290043290042934,1.0,0.8,0.48937758071776544,0,1,,,,
2020-08-21,000630,0.455,-0.012931034482758563,0.0,0.65,0.48555515453167825,0,1,,,,
2020-08-24,000630,0.421,-0.013100436681222738,0.0,0.6,0.48382958761526274,0,1,,,,
2020-08-25,000630,0.3915,-0.013274336283185861,0.0,0.6,0.48138375409529,0,1,,,,
2020-08-26,000630,0.42000000000000004,0.013452914798206317,1.0,0.65,0.47986505941520324,0,1,,,,
2020-08-27,000630,0.42400000000000004,0.022123893805309658,1.0,0.65,0.48107045252463143,0,1,,,,
2020-08-28,000630,0.4425,-0.008658008658008587,0.0,0.65,0.48412908941146704,0,1,,,,
2020-08-31,000630,0.4085000000000001,0.02183406113537134,1.0,0.65,0.48469796634034645,0,1,,,,
2020-09-01,000630,0.39250000000000007,-0.021367521367521514,0.0,0.55,0.4855655319814837,0,1,,,,
2020-09-02,000630,0.4175,-0.008733624454148492,0.0,0.7,0.48544145483146045,0,1,,,,
2020-09-03,000630,0.4645,0.022026431718061623,1.0,0.8,0.4841854638245214,0,1,,,,
2020-09-04,000630,0.4455000000000001,0.008620689655172598,1.0,0.75,0.4825885620867161,0,1,,,,
2020-09-07,000630,0.45200000000000007,0.012820512820512775,1.0,0.75,0.48314461708827905,0,1,,,,
2020-09-08,000630,0.4445000000000001,0.00843881856540074,1.0,0.7,0.4824885080001582,0,1,,,,
2020-09-09,000630,0.48650000000000015,-0.03765690376569031,0.0,0.85,0.48355789546473893,0,1,,,,
2020-09-10,000630,0.41000000000000003,0.0,0.0,0.65,0.4777123866264146,0,1,,,,
2020-09-11,000630,0.4455000000000001,0.004347826086956275,1.0,0.65,0.47686228894275684,0,1,,,,
2020-09-14,000630,0.47850000000000015,0.0043290043290042934,1.0,0.7,0.4800982366907398,0,1,,,,
2020-09-15,000630,0.512,-0.012931034482758563,0.0,0.8,0.48387493792574354,0,1,,,,
2020-09-16,000630,0.5285000000000001,-0.004366812227074246,0.0,0.8,0.4814805711332289,0,1,,,,
2020-09-17,000630,0.4980000000000001,0.030701754385964897,1.0,0.85,0.4792484250393716,0,1,,,,
2020-09-18,000630,0.4830000000000001,0.012765957446808418,1.0,0.8,0.48174625530438775,0,1,,,,
2020-09-21,000630,0.5140000000000001,-0.008403361344537674,0.0,0.85,0.4828389273661403,0,1,,,,
