date,symbol,open,high,low,close,volume,amount,turnover
2025-10-14,600362,41.54934,42.7661421,38.0374315,38.1660366,138675391,5633484907.42,6.6824
2025-10-15,600362,38.1660366,39.4323022,36.3259944,39.2641263,79981685,3094321792.81,3.8541
2025-10-16,600362,38.878311,39.2344482,37.7109724,38.0473242,60905903,2361120039.48,2.9349
2025-10-17,600362,38.383676,38.8486329,36.60299,36.9195564,68195367,2593966492.35,3.2861
2025-10-20,600362,36.9096637,37.7703286,36.5139557,36.8107367,58507016,2189306997.42,2.8193
2025-10-21,600362,37.1174104,37.889041,36.8799856,37.3152644,53112898,2008683064.23,2.5594
2025-10-22,600362,35.61372,36.9789126,35.3268317,36.7217024,45476906,1671240470.47,2.1914
2025-10-23,600362,36.3853506,36.8107367,35.61372,36.7315951,38842020,1423248754.66,1.8717
2025-10-24,600362,37.4636549,38.6705643,37.097625,38.6705643,81194198,3108906804.02,3.9125
2025-10-27,600362,39.867581,41.5196619,39.2542336,41.0843831,96830196,3973547645.28,4.666
2025-10-28,600362,40.56007,40.5699627,38.6309935,38.7694913,82074799,3268052032.91,3.9549
2025-10-29,600362,39.2245555,42.6474297,39.2245555,42.4792538,102964133,4273569333.44,4.9615
2025-10-30,600362,41.54934,44.6655405,41.450413,42.8848545,122218936,5360643570.76,5.8894
2025-10-31,600362,42.4198976,42.835391,40.6095335,40.6491043,75574569,3165114217.26,3.6417
2025-11-03,600362,39.966508,40.3918941,38.2748563,39.4817657,63364306,2511283905.7,3.0533
2025-11-04,600362,39.0267015,39.4026241,37.9187191,38.185822,46764312,1823325871.99,2.2534
2025-11-05,600362,36.6722389,39.0365942,36.6722389,38.7497059,51374990,1983026504.68,2.4756
2025-11-06,600362,38.7694913,39.9467226,38.58153,39.5213365,61777576,2453867205.27,2.9769
2025-11-07,600362,38.8585256,39.7983321,38.4628176,39.4421949,45274319,1799836403.24,2.1816
2025-11-10,600362,39.867581,40.5204992,39.175092,39.8181175,52606838,2112330194.2,2.535
2025-11-11,600362,40.2336109,40.5106065,38.680457,38.8486329,47774341,1899850761.26,2.3021
2025-11-12,600362,38.5617446,39.3927314,38.1363585,38.6013154,34018940,1330169595.0,1.6393
2025-11-13,600362,38.9277745,40.4413576,38.4727103,40.0357569,64221792,2586235560.12,3.0947
2025-11-14,600362,39.1256285,39.669727,38.383676,38.7200278,39291995,1549737111.05,1.8934
2025-11-17,600362,38.3441052,38.4727103,37.1470885,37.4240841,43792233,1669075943.96,2.1102
2025-11-18,600362,36.899771,37.1668739,36.207282,36.5634192,36841976,1364368251.65,1.7753
2025-11-19,600362,36.7118097,37.394406,36.504063,36.998698,32237116,1202792686.02,1.5534
2025-11-20,600362,37.3350498,37.691187,36.6623462,36.7217024,25719960,966914730.44,1.2394
2025-11-21,600362,35.712647,35.9896426,35.119085,35.2872609,35933831,1292242704.51,1.7315
2025-11-24,600362,35.5543638,35.8610375,35.0102653,35.514793,23012014,825292811.26,1.1089
