event_id,symbol,published_at,horizon_days,cohort_key,prior_sample_count,prior_mean_return,prior_positive_rate,prior_mean_excess_return_proxy,prior_outcome_cutoff,pit_ready,no_future_leakage,reason
42010b7a23eb7bcc,000630,2025-04-21T00:00:00,5,commodity_shock|positive,361,-0.005444013166325433,0.3684210526315789,0.0008670752155463554,2025-04-10,True,True,prior_ready
42010b7a23eb7bcc,000630,2025-04-21T00:00:00,20,commodity_shock|positive,356,0.014373790281634324,0.5112359550561798,-0.007980214086649574,2025-04-18,True,True,prior_ready
9fd7331318ece64c,000630,2025-04-22T00:00:00,1,commodity_shock|positive,401,-0.00183972726083109,0.4164588528678304,-0.0005345877193949258,2025-04-18,True,True,prior_ready
9fd7331318ece64c,000630,2025-04-22T00:00:00,5,commodity_shock|positive,371,-0.0046288615196818025,0.37735849056603776,0.001456399363482163,2025-04-21,True,True,prior_ready
9fd7331318ece64c,000630,2025-04-22T00:00:00,20,commodity_shock|positive,356,0.014373790281634324,0.5112359550561798,-0.007980214086649574,2025-04-18,True,True,prior_ready
ef6e9b6290631265,000630,2025-04-23T00:00:00,1,commodity_shock|negative,551,0.0025061626132312277,0.5662431941923775,-0.0004703950798932729,2025-04-21,True,True,prior_ready
ef6e9b6290631265,000630,2025-04-23T00:00:00,5,commodity_shock|negative,549,0.013586974602198543,0.5391621129326047,0.0005283566611335691,2025-04-18,True,True,prior_ready
ef6e9b6290631265,000630,2025-04-23T00:00:00,20,commodity_shock|negative,404,0.03739667439598631,0.5024752475247525,0.014571088286671124,2025-03-31,True,True,prior_ready
b54d1bb37a94fe36,000630,2025-04-29T00:00:00,1,commodity_shock|negative,561,0.002305240030903567,0.5597147950089126,-0.0004977192331819525,2025-04-24,True,True,prior_ready
b54d1bb37a94fe36,000630,2025-04-29T00:00:00,5,commodity_shock|negative,551,0.013558796840800805,0.5408348457350273,0.0005034505098673052,2025-04-25,True,True,prior_ready
b54d1bb37a94fe36,000630,2025-04-29T00:00:00,20,commodity_shock|negative,404,0.03739667439598631,0.5024752475247525,0.014571088286671124,2025-03-31,True,True,prior_ready
