latest_date,symbol,horizon_days,prob_up,expected_return,expected_excess_return,direction,trend_label,confidence,return_p10,return_p50,return_p90,risk_flags,top_factor_contributors,prediction_method,sample_oos_accuracy,sample_oos_auc,sample_oos_brier,sample_rank_ic,same_theme_rank,same_theme_percentile,same_theme_rank_note,universe_symbol_count,minimum_trusted_symbols,trust_status,model_type,model_id,data_version,note
2026-06-10,000630,1,0.4986247404243293,0.00045942721047672464,-9.892975033582768e-05,中性,无明显形态,0.0054527746027605295,-0.024548523232490318,0.00045942721047672464,0.025851910482490505,none,turnover_cv_20=3.819;amount_cv_60=-2.930;volume_cv_60=-2.790;upper_shadow=2.749;turnover_mean_20=-2.556,lightgbm,0.5084821428571429,0.506779770478509,0.2507962520818922,-0.00030902974205335886,13,0.4,free mode uses loaded universe/theme pool as same-theme proxy,20,200,data_insufficient,ensemble,stock_forecast_ensemble_h1,61e7cf0398d2,Research signal only; not investment advice.
2026-06-10,000630,5,0.46364343074655956,-0.0019141315625676653,-0.0032460458971032193,震荡偏弱,无明显形态,0.057361647030917395,-0.05307987316018233,-0.0019141315625676655,0.05494577686736394,none,turnover_cv_20=3.819;amount_cv_60=-2.930;volume_cv_60=-2.790;upper_shadow=2.749;turnover_mean_20=-2.556,lightgbm,0.5037202380952381,0.5056535863015135,0.2522970301010268,0.004720363058585551,13,0.4,free mode uses loaded universe/theme pool as same-theme proxy,20,200,data_insufficient,ensemble,stock_forecast_ensemble_h5,61e7cf0398d2,Research signal only; not investment advice.
2026-06-10,000630,10,0.4631876820801583,-0.004817593405914412,-0.0017681509630198947,震荡偏弱,无明显形态,0.06719356200024809,-0.07957280528130077,-0.004817593405914412,0.07718193874667108,none,turnover_cv_20=3.819;amount_cv_60=-2.930;volume_cv_60=-2.790;upper_shadow=2.749;turnover_mean_20=-2.556,lightgbm,0.5192537313432836,0.5239501702409711,0.25377793767497747,0.005400702180299842,13,0.4,free mode uses loaded universe/theme pool as same-theme proxy,20,200,data_insufficient,ensemble,stock_forecast_ensemble_h10,61e7cf0398d2,Research signal only; not investment advice.
2026-06-10,000630,20,0.5689566348999435,-0.006408339513869618,0.002215782525591551,震荡偏多,无明显形态,0.11408889056294569,-0.11013306582226731,-0.0064083395138696195,0.1124718655223658,none,turnover_cv_20=3.819;amount_cv_60=-2.930;volume_cv_60=-2.790;upper_shadow=2.749;turnover_mean_20=-2.556,lightgbm,0.5124624624624624,0.5213078764260608,0.2560028953093602,0.0586324741244198,13,0.4,free mode uses loaded universe/theme pool as same-theme proxy,20,200,data_insufficient,ensemble,stock_forecast_ensemble_h20,61e7cf0398d2,Research signal only; not investment advice.
2026-06-10,000630,60,0.5719177653540245,0.0448619770736343,0.01605037165842413,震荡偏多,无明显形态,0.1261192738209574,-0.14664451675666776,0.0448619770736343,0.2604345290885926,none,turnover_cv_20=3.819;amount_cv_60=-2.930;volume_cv_60=-2.790;upper_shadow=2.749;turnover_mean_20=-2.556,lightgbm,0.5167692307692308,0.5364852515798413,0.26181001707996193,0.003194118917645291,13,0.4,free mode uses loaded universe/theme pool as same-theme proxy,20,200,data_insufficient,ensemble,stock_forecast_ensemble_h60,61e7cf0398d2,Research signal only; not investment advice.
