latest_date,symbol,horizon_days,prob_up,expected_return,expected_excess_return,direction,trend_label,confidence,return_p10,return_p50,return_p90,risk_flags,top_factor_contributors,prediction_method,sample_oos_accuracy,sample_oos_auc,sample_oos_brier,sample_rank_ic,same_theme_rank,same_theme_percentile,same_theme_rank_note,universe_symbol_count,minimum_trusted_symbols,trust_status,model_type,model_id,data_version,note
2026-06-10,000630,1,0.5601556627672871,0.004894037225199086,-0.0010900325203319387,震荡偏多,无明显形态,0.0915070503248806,-0.021057532818589943,0.004894037225199086,0.033498212419632085,high_volatility,limit_down_near_5=3.962;downside_volatility_5=2.384;volatility_5=2.057;downside_tail_return_20=-2.049;return_abs_mean_20=2.046,lightgbm,0.4970300208701236,0.5025471123478998,0.2572109827343261,0.001020887165863719,7,0.7,free mode uses loaded universe/theme pool as same-theme proxy,20,200,data_insufficient,ensemble,stock_forecast_ensemble_h1,5c3fea71183b,Research signal only; not investment advice.
2026-06-10,000630,5,0.6193698119674075,0.014457966395658464,-0.0038514719064882902,看多,无明显形态,0.19945189804209779,-0.04374548859277183,0.014457966395658464,0.08820156032195277,high_volatility,limit_down_near_5=3.962;downside_volatility_5=2.384;volatility_5=2.057;downside_tail_return_20=-2.049;return_abs_mean_20=2.046,lightgbm,0.47849895313254953,0.5407943601819731,0.2693284192171739,0.0837249275023913,7,0.7,free mode uses loaded universe/theme pool as same-theme proxy,20,200,data_insufficient,ensemble,stock_forecast_ensemble_h5,5c3fea71183b,Research signal only; not investment advice.
2026-06-10,000630,20,0.5751883632629474,0.027908956980812465,0.04344346430910432,震荡偏多,无明显形态,0.12739925002981617,-0.07752762142139427,0.027908956980812465,0.1902491633218447,high_volatility,limit_down_near_5=3.962;downside_volatility_5=2.384;volatility_5=2.057;downside_tail_return_20=-2.049;return_abs_mean_20=2.046,lightgbm,0.37436981623028137,0.5292334102707901,0.3562605096264591,0.0770815194015623,7,0.7,free mode uses loaded universe/theme pool as same-theme proxy,20,200,data_insufficient,ensemble,stock_forecast_ensemble_h20,5c3fea71183b,Research signal only; not investment advice.
2026-06-10,000630,60,0.2494960966015374,-0.02620779647097588,-0.0658099933856108,强看空,无明显形态,0.37575585509769394,-0.19655785556731475,-0.026207796470975875,0.24444537219785722,high_volatility,limit_down_near_5=3.962;downside_volatility_5=2.384;volatility_5=2.057;downside_tail_return_20=-2.049;return_abs_mean_20=2.046,lightgbm,0.3058941392553014,0.4372962947140579,0.4365159701052816,-0.20479602998467147,7,0.7,free mode uses loaded universe/theme pool as same-theme proxy,20,200,data_insufficient,ensemble,stock_forecast_ensemble_h60,5c3fea71183b,Research signal only; not investment advice.
