latest_date,symbol,horizon_days,prob_up,expected_return,expected_excess_return,direction,trend_label,confidence,return_p10,return_p50,return_p90,risk_flags,top_factor_contributors,prediction_method,sample_oos_accuracy,sample_oos_auc,sample_oos_brier,sample_rank_ic,universe_symbol_count,minimum_trusted_symbols,trust_status,model_type,model_id,data_version,note
2026-06-10,000630,1,0.5314402622645035,0.0014085327496256084,-0.0004823190390410232,震荡偏多,无明显形态,0.04716039339675521,-0.02454303729416342,0.0014085327496256084,0.030012707944058605,high_volatility,downside_volatility_5=2.384;volatility_5=2.057;volatility_20=1.900;downside_volatility_10=1.891;downside_volatility_20=1.780,lightgbm,0.49831433616952964,0.49745701303145456,0.2555771242762455,0.024742551731754055,20,200,data_insufficient,ensemble,stock_forecast_ensemble_h1,5c3fea71183b,Research signal only; not investment advice.
2026-06-10,000630,5,0.5090516528633278,0.024446763915557036,-0.005562010215549305,中性,无明显形态,0.021744327428416144,-0.033756691072873254,0.024446763915557036,0.09819035784185134,high_volatility,downside_volatility_5=2.384;volatility_5=2.057;volatility_20=1.900;downside_volatility_10=1.891;downside_volatility_20=1.780,lightgbm,0.46883556128201,0.516333696266849,0.2673942424560844,0.04684730279684269,20,200,data_insufficient,ensemble,stock_forecast_ensemble_h5,5c3fea71183b,Research signal only; not investment advice.
2026-06-10,000630,20,0.4291843755073181,0.07970631089247399,0.028390495543389262,震荡偏弱,无明显形态,0.1390817017008593,-0.025730267509732757,0.07970631089247399,0.2420465172335062,high_volatility,downside_volatility_5=2.384;volatility_5=2.057;volatility_20=1.900;downside_volatility_10=1.891;downside_volatility_20=1.780,lightgbm,0.386892177589852,0.5657165299236728,0.31444966611866526,0.14091706602294318,20,200,data_insufficient,ensemble,stock_forecast_ensemble_h20,5c3fea71183b,Research signal only; not investment advice.
