date,symbol,score,future_return_1d,direction_up_1d,score_percentile,prob_up,predicted_direction,horizon_days,future_return_5d,direction_up_5d,future_return_20d,direction_up_20d,future_return_60d,direction_up_60d
2026-04-24,300308,0.5411111111111112,,,1.0,0.47942834865752937,0,5,-0.03379633439676244,0.0,,,,
2026-04-27,300308,0.5844444444444443,,,1.0,0.47916822663569175,0,5,0.025061429500910837,1.0,,,,
2026-04-28,300308,0.6533333333333334,,,1.0,0.4796784971678348,0,5,0.075210292505135,1.0,,,,
2026-04-29,300308,0.6588888888888889,,,1.0,0.4801879983906228,0,5,0.11257984479025351,1.0,,,,
2026-04-30,300308,0.6211111111111113,,,1.0,0.4806967320424896,0,5,0.18716034985422736,1.0,,,,
2026-05-06,300308,0.6233333333333332,,,1.0,0.4810545204099243,0,5,0.2257009345794394,1.0,,,,
2026-05-07,300308,0.5811111111111111,,,1.0,0.48117799244311715,0,5,0.22853202958505703,1.0,,,,
2026-05-08,300308,0.5299999999999998,,,1.0,0.4811339823830677,0,5,0.18495485327313754,1.0,,,,
2026-05-11,300308,0.5766666666666665,,,1.0,0.4811399852815712,0,5,0.11154840288045276,1.0,,,,
2026-05-12,300308,0.5033333333333334,,,0.7777777777777778,0.4867728455377702,0,5,0.011797758327684926,1.0,,,,
2026-05-13,300308,0.508888888888889,,,0.7777777777777778,0.48686656057700123,0,5,-0.011627906976744207,0.0,,,,
2026-05-14,300308,0.5411111111111111,,,0.8888888888888888,0.4841372811106615,0,5,-0.07853432282003703,0.0,,,,
2026-05-15,300308,0.5133333333333333,,,0.7777777777777778,0.48687063727426044,0,5,-0.011325211692876147,0.0,,,,
2026-05-18,300308,0.531111111111111,,,0.8888888888888888,0.48446004745791094,0,5,0.04593301435406705,1.0,,,,
2026-05-19,300308,0.48,,,0.7777777777777778,0.4873632603434842,0,5,0.07087378640776709,1.0,,,,
2026-05-20,300308,0.4977777777777778,,,0.7777777777777778,0.4876714328685859,0,5,0.0717164898746383,1.0,,,,
2026-05-21,300308,0.5655555555555556,,,1.0,0.4826761614556602,0,5,0.20602210723417969,1.0,,,,
2026-05-22,300308,0.5244444444444445,,,1.0,0.4828794256917125,0,5,0.11867280679781889,1.0,,,,
2026-05-25,300308,0.5366666666666667,,,1.0,0.48314815407791095,0,5,0.03385178408051237,1.0,,,,
2026-05-26,300308,0.4944444444444446,,,0.7777777777777778,0.48773465867682,0,5,0.08051677243880317,1.0,,,,
2026-05-27,300308,0.4544444444444445,,,0.6666666666666666,0.4898778093380117,0,5,0.14723269478211587,1.0,,,,
2026-05-28,300308,0.58,,,1.0,0.4830928809884746,0,5,0.06845633102112703,1.0,,,,
2026-05-29,300308,0.57,,,1.0,0.48319522853411373,0,5,0.016216542078610896,1.0,,,,
2026-06-01,300308,0.6211111111111111,,,1.0,0.48331455356927683,0,5,0.02211504424778754,1.0,,,,
2026-06-02,300308,0.56,,,1.0,0.4835324134117986,0,5,-0.009909297622943236,0.0,,,,
2026-06-03,300308,0.5522222222222222,,,1.0,0.4836674215935175,0,5,-0.10039215686274505,0.0,,,,
2021-01-04,300308,0.0,,,0.5555555555555556,0.5,1,20,,,0.022692307692307567,1.0,,
2021-01-05,300308,0.0,,,0.5555555555555556,0.6666666666666666,1,20,,,-0.008692435731459058,0.0,,
2021-01-06,300308,0.0,,,0.5555555555555556,0.5555555555555556,1,20,,,-0.0578218562874252,0.0,,
2021-01-07,300308,0.0,,,0.5555555555555556,0.5185185185185185,1,20,,,-0.06234556168028882,0.0,,
2021-01-08,300308,0.0,,,0.5555555555555556,0.5,1,20,,,-0.13096762392537054,0.0,,
2021-01-11,300308,0.06666666666666667,,,0.4444444444444444,0.4666666666666667,0,20,,,-0.1596491228070176,0.0,,
2021-01-12,300308,0.08333333333333333,,,0.5555555555555556,0.4444444444444444,0,20,,,-0.13752212389380536,0.0,,
2021-01-13,300308,0.09999999999999999,,,0.6666666666666666,0.42857142857142855,0,20,,,-0.10213523131672597,0.0,,
2021-01-14,300308,0.11666666666666667,,,0.7777777777777778,0.4027777777777778,0,20,,,-0.091454802259887,0.0,,
2021-01-15,300308,0.11666666666666667,,,0.7777777777777778,0.24506172839506168,0,20,,,-0.07119624141669678,0.0,,
2021-01-18,300308,0.18888888888888888,,,0.8333333333333334,0.2222222222222221,0,20,,,-0.13362445414847157,0.0,,
2021-01-19,300308,0.1388888888888889,,,0.5555555555555556,0.36363636363636354,0,20,,,-0.13031914893617025,0.0,,
2021-01-20,300308,0.17777777777777778,,,0.2222222222222222,0.5144303014231414,1,20,,,-0.14087719298245627,0.0,,
2021-01-21,300308,0.18666666666666665,,,0.7777777777777778,0.23312456506611,0,20,,,-0.14103485447358965,0.0,,
2021-01-22,300308,0.2588888888888889,,,0.8888888888888888,0.18944547515976068,0,20,,,-0.18181818181818188,0.0,,
2021-01-25,300308,0.24555555555555553,,,0.7777777777777778,0.2302479441043715,0,20,,,-0.11417697431018081,0.0,,
2021-01-26,300308,0.21555555555555556,,,0.6666666666666666,0.25980020232675777,0,20,,,-0.156060606060606,0.0,,
2021-01-27,300308,0.2177777777777778,,,0.6666666666666666,0.2546201605352387,0,20,,,-0.15897047691143074,0.0,,
2021-01-28,300308,0.2188888888888889,,,0.6666666666666666,0.26108971616031956,0,20,,,-0.1607942378820323,0.0,,
2021-01-29,300308,0.19000000000000003,,,0.4444444444444444,0.28319706696220087,0,20,,,-0.17374517374517373,0.0,,
2021-02-01,300308,0.24222222222222223,,,0.2222222222222222,0.2711036954640959,0,20,,,-0.23298232418202336,0.0,,
2021-02-02,300308,0.32111111111111107,,,0.4444444444444444,0.2740895222647047,0,20,,,-0.2692164179104478,0.0,,
2021-02-03,300308,0.2544444444444445,,,0.2222222222222222,0.2786182889275673,0,20,,,-0.2216484607745779,0.0,,
2021-02-04,300308,0.26555555555555554,,,0.1111111111111111,0.2927845303124979,0,20,,,-0.2004865193594162,0.0,,
2021-02-05,300308,0.3155555555555556,,,0.3333333333333333,0.29422851705460407,0,20,,,-0.1900652494211743,0.0,,
