date,symbol,distance,horizon_days,future_return
2026-06-08,300308,8.622301050570897,1,0.021653867133048843
2026-06-09,300308,9.7046565080089,1,-0.027966101694915202
2026-05-21,300308,10.98140881515807,1,0.04493929570942479
2026-05-21,300308,10.98140881515807,5,0.20602210723417969
2026-05-20,300308,11.125578367885923,1,-0.042102217936354824
2026-05-20,300308,11.125578367885923,5,0.0717164898746383
2026-05-22,300308,11.22952978441768,1,0.053006801672479176
2026-05-22,300308,11.22952978441768,5,0.11867280679781889
2026-06-01,300308,11.265163095179823,1,0.05469911504424774
2026-06-01,300308,11.265163095179823,5,0.02211504424778754
2026-05-19,300308,11.294184528500441,1,0.006796116504854455
2026-05-19,300308,11.294184528500441,5,0.07087378640776709
2026-05-27,300308,12.56232644822054,1,0.07793984001727616
2026-05-27,300308,12.56232644822054,5,0.14723269478211587
2026-05-18,300308,12.974565984341357,1,-0.014354066985645897
2026-05-18,300308,12.974565984341357,5,0.04593301435406705
2026-04-28,300308,13.543881547269763,1,0.025454545454545396
2026-04-28,300308,13.543881547269763,5,0.075210292505135
2026-04-28,300308,13.543881547269763,20,0.40913226099916766
2025-12-16,300308,13.58915208258148,1,0.06921111292339477
2025-12-16,300308,13.58915208258148,5,0.12542815201435342
2025-12-16,300308,13.58915208258148,20,0.13271353232207916
2025-12-16,300308,13.58915208258148,60,0.10911759908660912
2026-04-29,300308,13.596151141189193,1,0.014792865782011555
2026-04-29,300308,13.596151141189193,5,0.11257984479025351
2026-04-29,300308,13.596151141189193,20,0.3372780621967031
2025-12-15,300308,13.608735443964155,1,-0.03340573871001662
2025-12-15,300308,13.608735443964155,5,0.08170129278632232
2025-12-15,300308,13.608735443964155,20,0.03878358967172324
2025-12-15,300308,13.608735443964155,60,0.007602564551728808
2026-05-29,300308,13.680349819423776,1,-0.026835233731785535
2026-05-29,300308,13.680349819423776,5,0.016216542078610896
2025-12-18,300308,13.707028697191921,1,0.0008753501400560193
2025-12-18,300308,13.707028697191921,5,0.12009803921568629
2025-12-18,300308,13.707028697191921,20,0.06004901960784337
2025-12-18,300308,13.707028697191921,60,0.05600490196078445
2026-06-05,300308,13.738316171439171,1,-0.021186620225595143
2026-04-30,300308,13.801670005847617,1,-0.001749271137026276
2026-04-30,300308,13.801670005847617,5,0.18716034985422736
2026-04-30,300308,13.801670005847617,20,0.38986588921282794
2026-01-06,300308,13.905205730534927,1,0.023709211069805836
2026-01-06,300308,13.905205730534927,5,-0.032201569599339175
2026-01-06,300308,13.905205730534927,20,-0.025691862866584092
2026-01-06,300308,13.905205730534927,60,0.1450144568360181
2026-06-04,300308,13.934532715532562,1,-0.07813281250000004
2026-01-19,300308,14.283051455889296,1,-0.03385631709331138
2026-01-19,300308,14.283051455889296,5,-0.02592898431048729
2026-01-19,300308,14.283051455889296,20,-0.08505367464905034
2026-01-19,300308,14.283051455889296,60,0.46427745664739883
