horizon_days,rows,direction_accuracy,brier,return_ic,top_bucket_return,bottom_bucket_return,max_forward_drawdown
1,1314,0.4946727549467275,0.2516132369074811,-0.03932880816967651,0.001319206440439655,0.0015729823152723951,-0.6126029166442445
5,1310,0.4954198473282443,0.2511357170296989,0.010424896417888668,0.003744447585573696,0.0002966803800263844,-0.9817616462696512
20,1295,0.44247104247104246,0.25028431858223965,0.16898602920787043,0.031826955667859674,-0.03954260653534387,-0.9999990553701311
60,1255,0.500398406374502,0.2497211829214799,0.27077738215270053,0.28075798532484064,-0.059180921358134304,-0.9999999999994909
