date,symbol,distance,horizon_days,future_return
2026-06-09,600362,6.670418935854782,1,-0.02103481624758219
2026-06-01,600362,10.753733157289645,1,0.1000926784059315
2026-06-01,600362,10.753733157289645,5,-0.05305838739573676
2026-05-28,600362,11.165950688841084,1,0.0006901311249136732
2026-05-28,600362,11.165950688841084,5,0.059351276742581005
2026-05-19,600362,11.393885625075312,1,0.01903898458748876
2026-05-19,600362,11.393885625075312,5,0.054850407978241256
2026-05-29,600362,11.899480498130247,1,-0.007816091954023108
2026-05-29,600362,11.899480498130247,5,0.01977011494252867
2026-06-08,600362,12.062893261667272,1,0.011989234157083528
2026-05-21,600362,12.256152353366245,1,0.04139834406623755
2026-05-21,600362,12.256152353366245,5,-0.00022999080036789632
2021-08-19,600362,12.389585737448783,1,-0.006999125109361293
2021-08-19,600362,12.389585737448783,5,0.08267716535433078
2021-08-19,600362,12.389585737448783,20,0.189413823272091
2026-05-18,600362,12.629716297431212,1,-0.029049295774647876
2026-05-18,600362,12.629716297431212,5,-0.00902288732394363
2021-08-20,600362,12.744831031308289,1,0.018942731277532987
2021-08-20,600362,12.744831031308289,5,0.11982378854625542
2021-08-20,600362,12.744831031308289,20,0.15814977973568278
2021-09-29,600362,12.966706711449405,1,0.034686971235194486
2021-09-29,600362,12.966706711449405,5,0.027495769881556553
2021-09-29,600362,12.966706711449405,20,-0.0033840947546531774
2026-05-20,600362,12.988969258975926,1,-0.032918149466192204
2026-05-20,600362,12.988969258975926,5,-0.018683274021352392
2026-05-27,600362,13.06049686501086,1,-0.014732547597461454
2026-05-27,600362,13.06049686501086,5,0.08839528558476895
2021-10-28,600362,13.11661156513965,1,0.005613126079447195
2021-10-28,600362,13.11661156513965,5,0.0090673575129534
2021-10-28,600362,13.11661156513965,20,0.032815198618307395
2026-05-25,600362,13.34880062100512,1,0.03353320008882954
2026-05-25,600362,13.34880062100512,5,-0.04152787030868321
2021-09-28,600362,13.50977990234419,1,-0.014999999999999902
2021-09-28,600362,13.50977990234419,5,0.012499999999999956
2021-09-28,600362,13.50977990234419,20,-0.044166666666666576
2021-10-29,600362,13.605337033222941,1,0.004293688278230956
2021-10-29,600362,13.605337033222941,5,-0.02705023615285529
2021-10-29,600362,13.605337033222941,20,0.008587376556462134
2021-10-27,600362,13.61515890268291,1,-0.03459774906210911
2021-10-27,600362,13.61515890268291,5,-0.017924135056273327
2021-10-27,600362,13.61515890268291,20,-0.014589412255106238
2021-08-23,600362,13.653712525908025,1,0.03674881106787731
2021-08-23,600362,13.653712525908025,5,0.11716385646346761
2021-08-23,600362,13.653712525908025,20,0.12624297449200195
2026-06-05,600362,13.713448826864997,1,-0.07867448151487832
