,000034,000831,000970,000977,000988,001872,002008,002028,002050,002056,002151,002156,002192,002230,002281,002335,002371,002463,002465,002472,002497,002527,002600,002709,002747,002821,002916,002938,300001,300003,300033,300045,300059,300073,300101,300124,300161,300188,300212,300224,300308,300347,300363,300364,300390,300394,300418,300476,300482,300491,300502,300567,300570,300595,300604,300607,300627,300660,300725,300748,300750,300759,300760,301358,301368,600018,600026,600028,600031,600089,600111,600118,600150,600183,600276,600312,600392,600406,600428,600482,600487,600522,600584,600845,600900,600938,600941,601018,601088,601100,601179,601288,601360,601398,601728,601816,601857,601872,601877,601919,601939,601988,601989,603019,603228,603259,603283,603338,603416,603659,603662,603882,688012,688017,688019,688029,688037,688066,688072,688111,688116,688120,688126,688180,688183,688200,688234,688235,688239,688266,688271,688305,688331,688333,688388,688390,688396,688409,688498,688525,688567,688568,688575,688617,688698
2022-01-07,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-14,0.2,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-21,0.09189189189189191,0.05743243243243244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05743243243243244,0.0,0.0,0.0,0.0,0.0,0.1081081081081081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05743243243243244,0.0,0.0,0.0,0.1081081081081081,0.1081081081081081,0.0,0.0,0.03445945945945947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03445945945945947,0.03445945945945947,0.14256756756756755,0.0,0.0,0.0,0.0,0.05743243243243244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1081081081081081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-28,0.04037674037674038,0.02523546273546274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11212121212121214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11212121212121214,0.0,0.0,0.0,0.11212121212121214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02523546273546274,0.0,0.0,0.0,0.0,0.0,0.04750204750204749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02523546273546274,0.0,0.0,0.0,0.04750204750204749,0.15962325962325963,0.0,0.0,0.015141277641277644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015141277641277644,0.015141277641277644,0.06264332514332513,0.0,0.0,0.0,0.0,0.02523546273546274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04750204750204749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11212121212121214,0.0,0.0,0.0
2022-02-04,0.02018837018837019,0.01261773136773137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05606060606060607,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.05606060606060607,0.0,0.0,0.0,0.05606060606060607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01261773136773137,0.0,0.0,0.0,0.0,0.0,0.023751023751023746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01261773136773137,0.0,0.0,0.0,0.023751023751023746,0.07981162981162981,0.0,0.0,0.007570638820638822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007570638820638822,0.007570638820638822,0.031321662571662565,0.0,0.0,0.0,0.0,0.01261773136773137,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023751023751023746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05606060606060607,0.0,0.0,0.0
2022-02-11,0.0073684407889955846,0.00460527549312224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020461248357271714,0.0,0.16350155698432614,0.0,0.0,0.03649844301567387,0.03649844301567387,0.0,0.0,0.0,0.0,0.020461248357271714,0.0,0.0,0.12700311396865227,0.020461248357271714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13160838946177453,0.0,0.0,0.0,0.0,0.0,0.008668753869406567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00460527549312224,0.0,0.0,0.0,0.008668753869406567,0.029130002226678282,0.0,0.0,0.0027631652958733446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027631652958733446,0.0027631652958733446,0.01143191916527991,0.0,0.0,0.0,0.0,0.00460527549312224,0.0,0.0,0.0,0.16350155698432614,0.0,0.0,0.0,0.03649844301567387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12700311396865227,0.008668753869406567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020461248357271714,0.0,0.0,0.0
2022-02-18,0.00214178114764759,0.0013386132172797435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005947461239613693,0.0,0.18939101508609452,0.0,0.0,0.010608984913905505,0.010608984913905505,0.0,0.0,0.0,0.0,0.005947461239613693,0.0,0.14186609599017916,0.03691593418200985,0.005947461239613693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18012064338946876,0.0,0.0,0.0,0.0,0.0,0.0025197425266442223,0.0,0.0,0.0,0.14186609599017916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013386132172797435,0.0,0.0,0.0,0.0025197425266442223,0.008467203766257914,0.0,0.0,0.0008031679303678462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14186609599017916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008031679303678462,0.0008031679303678462,0.003322910457012069,0.0,0.0,0.0,0.0,0.0013386132172797435,0.0,0.0,0.0,0.04752491909591536,0.0,0.0,0.0,0.010608984913905505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03691593418200985,0.0025197425266442223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005947461239613693,0.0,0.0,0.0
2022-02-25,0.0008260806819031206,0.0005163004261894503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002293923840822256,0.0,0.07304773368674171,0.0,0.0,0.0040918641484937535,0.0040918641484937535,0.0,0.0,0.12286040216476456,0.0,0.002293923840822256,0.0,0.05471746795568665,0.014238401582561306,0.12515432600558682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19233257212920196,0.0,0.0,0.0,0.0,0.0,0.0009718596257683768,0.0,0.0,0.0,0.05471746795568665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005163004261894503,0.0,0.0,0.0,0.0009718596257683768,0.003265783466590632,0.0,0.0,0.00030978025571367024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05471746795568665,0.0,0.0,0.0,0.0,0.0,0.0,0.12286040216476456,0.0,0.0,0.0,0.0,0.00030978025571367024,0.00030978025571367024,0.0012816398814820473,0.0,0.0,0.0,0.0,0.0005163004261894503,0.12286040216476456,0.0,0.0,0.018330265731055062,0.0,0.0,0.0,0.0040918641484937535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014238401582561306,0.0009718596257683768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002293923840822256,0.0,0.0,0.0
2022-03-04,0.0002864484029178351,0.0001790302518236469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007954317719969903,0.0,0.02532973728804426,0.0,0.0,0.0014188782959946313,0.0014188782959946313,0.0,0.0,0.04260257714883478,0.0,0.0007954317719969903,0.0,0.14962241559737466,0.004937250661801312,0.17404681618795811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06669246639270807,0.0,0.0,0.0,0.0,0.0,0.00033699812107980593,0.0,0.0,0.0,0.14962241559737466,0.0,0.0,0.0,0.0,0.0,0.0,0.13064880726712633,0.0,0.0001790302518236469,0.0,0.0,0.0,0.00033699812107980593,0.001132429893076796,0.0,0.0,0.00010741815109418818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018973608330248318,0.0,0.0,0.0,0.0,0.0,0.0,0.04260257714883478,0.0,0.0,0.0,0.0,0.00010741815109418818,0.00010741815109418818,0.00044441627217399417,0.0,0.0,0.0,0.0,0.0001790302518236469,0.04260257714883478,0.0,0.0,0.006356128957795946,0.0,0.0,0.0,0.0014188782959946313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004937250661801312,0.00033699812107980593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13064880726712633,0.0,0.0,0.0,0.0,0.0007954317719969903,0.0,0.0,0.0
