model_type,horizon_days,industry,rows,symbols,direction_accuracy,baseline_accuracy,auc,raw_auc,brier,raw_brier,calibrated_ece,raw_ece,probability_calibration_statuses,probability_calibration_methods,probability_calibration_ready_ratio,probability_calibration_pit_ratio,rank_ic,mean_forward_return,top_bucket_return,bottom_bucket_return,top_bottom_spread,slice_status,industry_source
factor_score,5,theme_proxy:innovative_drug_medical_device,4640,5,0.49224137931034484,0.5601293103448276,0.46858136557629015,0.47300218547856665,0.25440754019543294,0.25315488776877987,0.06628934497851278,0.06634564399809134,calibrated;calibration_failed;calibration_watch,identity;isotonic;platt,0.6193353474320241,0.3566810344827586,-0.05854089442525646,-0.0021834921568543468,-0.0041851915865018284,-3.461018370570868e-05,-0.00415058140279612,weak_or_failed,curated_hot_theme_proxy_not_historical_industry
factor_score,5,theme_proxy:low_altitude_space_satellite,928,1,0.48060344827586204,0.5193965517241379,0.49907429804811787,0.4607413988798541,0.25395304403804275,0.2566316454047223,0.0319740637572753,0.02506237636864809,calibrated;calibration_failed;calibration_watch,identity;isotonic;platt,0.6193353474320241,0.3566810344827586,-0.026391820985440812,0.001122222743670156,0.009483868129837623,0.007683060308697703,0.0018008078211399197,ok,curated_hot_theme_proxy_not_historical_industry
factor_score,5,theme_proxy:media_game_ai_application,12062,13,0.4803515171613331,0.5010777648814458,0.48283159016222893,0.48119206796112873,0.2555824327136357,0.2563165942230905,0.014355917279162213,0.023546163361939886,calibrated;calibration_failed;calibration_watch,identity;isotonic;platt,0.6192468619246861,0.3566572707677002,-0.03586888539937272,0.0036277915732755234,0.0039420725482685924,0.003775387644029361,0.0001666849042392315,ok,curated_hot_theme_proxy_not_historical_industry
factor_score,5,theme_proxy:metals_energy_metals,20283,21,0.4985948824138441,0.5338460779963516,0.4934211438820208,0.48502947975331595,0.25379595361867235,0.2550429018538206,0.028632303941895323,0.032300884192354766,calibrated;calibration_failed;calibration_watch,identity;isotonic;platt,0.6181818181818182,0.3091258689542967,-0.012358543548506941,0.0074621339560508836,0.0056388325187803935,0.009236461253899706,-0.003597628735119313,weak_or_failed,curated_hot_theme_proxy_not_historical_industry
factor_score,5,theme_proxy:power_solid_state_battery,12044,13,0.49983394221188976,0.5270674194619728,0.4921187465927515,0.48225006062247333,0.254563722550092,0.25617637496071644,0.03529057982276621,0.04196576498341182,calibrated;calibration_failed;calibration_watch,identity;isotonic;platt,0.6184486373165619,0.35644304217867817,-0.0037700609368710217,0.008749566323919385,0.008401429824645363,0.006481946935970261,0.0019194828886751015,ok,curated_hot_theme_proxy_not_historical_industry
factor_score,5,theme_proxy:rare_earth_magnetic_materials,2784,3,0.4651580459770115,0.5556752873563219,0.457422220178414,0.44356197799062413,0.256773497015649,0.2589736312442625,0.05201316164557558,0.05768977526102675,calibrated;calibration_failed;calibration_watch,identity;isotonic;platt,0.6193353474320241,0.3566810344827586,-0.0864861924878056,0.007878127546651058,0.008961418806634583,0.015565319853288509,-0.006603901046653926,weak_or_failed,curated_hot_theme_proxy_not_historical_industry
factor_score,5,theme_proxy:real_estate_chain,13122,12,0.5028196921201037,0.5544124371284865,0.48146525636256027,0.4741194150729043,0.25350384060904924,0.25354477996710134,0.04807563241449509,0.048116105439731514,calibrated;calibration_failed;calibration_watch,identity;isotonic;platt,0.6193353474320241,0.30269775948788297,-0.06257779464980424,-0.0020561139732091257,-0.002923943973839785,0.0007374651264507889,-0.0036614091002905736,weak_or_failed,curated_hot_theme_proxy_not_historical_industry
factor_score,5,theme_proxy:renewable_grid_storage,8340,9,0.48848920863309353,0.5026378896882494,0.4946572189209184,0.47794569097035633,0.25505936315194616,0.2578773096467518,0.0185300968397318,0.029417285373798615,calibrated;calibration_failed;calibration_watch,identity;isotonic;platt,0.6185671039354188,0.3564748201438849,-0.00940975522469512,0.0036491210635216822,0.006911127083965713,0.0010171271286907907,0.005893999955274922,ok,curated_hot_theme_proxy_not_historical_industry
factor_score,5,theme_proxy:robotics_highend_manufacturing,4374,4,0.5082304526748971,0.5061728395061729,0.5182917419451972,0.5131845118605507,0.25136243169661593,0.2522230637177275,0.006251016828183232,0.014255953631936281,calibrated;calibration_failed;calibration_watch,identity;isotonic;platt,0.6193353474320241,0.30269775948788297,0.01881083079125906,0.0020124206740643018,0.0057222679630917084,0.0009928866606906269,0.004729381302401081,ok,curated_hot_theme_proxy_not_historical_industry
factor_score,5,theme_proxy:shipbuilding_ocean_shipping,928,1,0.46875,0.5107758620689655,0.4605963865499359,0.45216221491105785,0.2573105875712587,0.25904418886190084,0.012020761623789736,0.02495483232425199,calibrated;calibration_failed;calibration_watch,identity;isotonic;platt,0.6193353474320241,0.3566810344827586,-0.043819557204737195,8.71618689682282e-06,-0.004601467781334814,6.071322679620266e-05,-0.004662181008131017,weak_or_failed,curated_hot_theme_proxy_not_historical_industry
factor_score,5,theme_proxy:shipping_ports_logistics,5897,6,0.49533661183652705,0.515177208750212,0.4881156741205774,0.48939427851159417,0.25500943004760934,0.255741043964135,0.02111847155558493,0.03248567981684242,calibrated;calibration_failed;calibration_watch,identity;isotonic;platt,0.6191435768261965,0.3366118365270476,-0.022734557462335287,0.003252358113532356,0.0007421054386573577,0.006462530687595278,-0.00572042524893792,weak_or_failed,curated_hot_theme_proxy_not_historical_industry
factor_score,5,theme_proxy:smart_ev_autonomous_driving,9611,10,0.4900634689418375,0.5051503485589429,0.4931973185369838,0.4802262240811975,0.2543908824406223,0.2560058043909361,0.01858264422285366,0.020818558963804995,calibrated;calibration_failed;calibration_watch,identity;isotonic;platt,0.6193353474320241,0.344397045052544,-0.016595236035845003,0.002673190721516654,0.005963354045909984,0.0030362294656665584,0.0029271245802434255,ok,curated_hot_theme_proxy_not_historical_industry
factor_score,5,theme_proxy:tourism_retail_services,8681,9,0.46826402488192603,0.5154936067273356,0.45146058968698616,0.4368723053259908,0.258120745541102,0.2598151854926674,0.026338922677507048,0.0322291090596394,calibrated;calibration_failed;calibration_watch,identity;isotonic;platt,0.619543317662861,0.3430480359405598,-0.08576481537236194,0.0005064458090013968,-0.0010206303603209738,0.005411608847523014,-0.006432239207843988,weak_or_failed,curated_hot_theme_proxy_not_historical_industry
factor_score,5,theme_proxy:xinchuang_software_cybersecurity,5568,6,0.47898706896551724,0.5294540229885057,0.47604197955399963,0.4696144105979471,0.2556087073334563,0.25639406387143365,0.034491885525623815,0.04029976403538807,calibrated;calibration_failed;calibration_watch,identity;isotonic;platt,0.6193353474320241,0.3566810344827586,-0.07144174084556383,0.0009334301951409877,-0.0034775385787027655,0.00882952251208926,-0.012307061090792024,weak_or_failed,curated_hot_theme_proxy_not_historical_industry
