latest_date,symbol,horizon_days,prob_up,expected_return,expected_excess_return,direction,trend_label,confidence,return_p10,return_p50,return_p90,risk_flags,top_factor_contributors,prediction_method,sample_oos_accuracy,sample_oos_auc,sample_oos_brier,sample_rank_ic,same_theme_rank,same_theme_percentile,same_theme_rank_note,universe_symbol_count,minimum_trusted_symbols,trust_status,model_type,model_id,data_version,note,industry_relative_rank,similar_history_rows,similar_history_mean_return,explanation
2026-06-10,600362,1,0.6737581240877156,0.00717123773041846,0.004291173194500745,看多,破位,0.26191074230552336,-0.020352083605466385,0.00717123773041846,0.03596197306157297,none,limit_down_near_5=3.962;reversal_5=2.446;momentum_5=-2.446;breakout_high_120=-2.352;close_to_high_120=-2.352,lightgbm,0.4970300208701236,0.5025471123478998,0.2572109827343261,0.001020887165863719,12,0.44999999999999996,free mode uses loaded universe/theme pool as same-theme proxy,20,200,data_insufficient,ensemble,stock_forecast_ensemble_h1,5c3fea71183b,Research signal only; not investment advice.,industry_data_unavailable_free_mode,53,0.01981095816513429,"1d 看多 with prob_up=0.674; trend=破位; key_factors=limit_down_near_5=3.96, reversal_5=2.45, momentum_5=-2.45, breakout_high_120=-2.35; risk=none"
2026-06-10,600362,5,0.6989565061171122,0.018563138525410593,0.009137294862268447,看多,破位,0.31883193926665493,-0.042158687321780214,0.018563138525410593,0.08613986915140429,none,limit_down_near_5=3.962;reversal_5=2.446;momentum_5=-2.446;breakout_high_120=-2.352;close_to_high_120=-2.352,lightgbm,0.47849895313254953,0.5407943601819731,0.2693284192171739,0.0837249275023913,12,0.44999999999999996,free mode uses loaded universe/theme pool as same-theme proxy,20,200,data_insufficient,ensemble,stock_forecast_ensemble_h5,5c3fea71183b,Research signal only; not investment advice.,industry_data_unavailable_free_mode,53,0.01981095816513429,"5d 看多 with prob_up=0.699; trend=破位; key_factors=limit_down_near_5=3.96, reversal_5=2.45, momentum_5=-2.45, breakout_high_120=-2.35; risk=none"
2026-06-10,600362,20,0.6119249696403141,0.0839637565097264,-0.0073044972158686,看多,破位,0.18250415959586613,-0.02390392920947658,0.0839637565097264,0.2598091963638923,none,limit_down_near_5=3.962;reversal_5=2.446;momentum_5=-2.446;breakout_high_120=-2.352;close_to_high_120=-2.352,lightgbm,0.37436981623028137,0.5292334102707901,0.3562605096264591,0.0770815194015623,12,0.44999999999999996,free mode uses loaded universe/theme pool as same-theme proxy,20,200,data_insufficient,ensemble,stock_forecast_ensemble_h20,5c3fea71183b,Research signal only; not investment advice.,industry_data_unavailable_free_mode,53,0.01981095816513429,"20d 看多 with prob_up=0.612; trend=破位; key_factors=limit_down_near_5=3.96, reversal_5=2.45, momentum_5=-2.45, breakout_high_120=-2.35; risk=none"
2026-06-10,600362,60,0.27077092162622063,0.05877823870621921,-0.1385360402894524,震荡偏弱,破位,0.34384361756066906,-0.11381321012703893,0.05877823870621921,0.44384662909882666,none,limit_down_near_5=3.962;reversal_5=2.446;momentum_5=-2.446;breakout_high_120=-2.352;close_to_high_120=-2.352,lightgbm,0.3058941392553014,0.4372962947140579,0.4365159701052816,-0.20479602998467147,12,0.44999999999999996,free mode uses loaded universe/theme pool as same-theme proxy,20,200,data_insufficient,ensemble,stock_forecast_ensemble_h60,5c3fea71183b,Research signal only; not investment advice.,industry_data_unavailable_free_mode,53,0.01981095816513429,"60d 震荡偏弱 with prob_up=0.271; trend=破位; key_factors=limit_down_near_5=3.96, reversal_5=2.45, momentum_5=-2.45, breakout_high_120=-2.35; risk=none"
