date,symbol,distance,horizon_days,future_return
2026-06-09,600362,7.544041303826976,1,-0.02103481624758219
2026-06-01,600362,11.88730875640578,1,0.1000926784059315
2026-06-01,600362,11.88730875640578,5,-0.05305838739573676
2026-05-28,600362,12.112742678282139,1,0.0006901311249136732
2026-05-28,600362,12.112742678282139,5,0.059351276742581005
2026-05-19,600362,12.791548954242895,1,0.01903898458748876
2026-05-19,600362,12.791548954242895,5,0.054850407978241256
2026-06-08,600362,12.905577799965473,1,0.011989234157083528
2026-05-29,600362,12.920832887865302,1,-0.007816091954023108
2026-05-29,600362,12.920832887865302,5,0.01977011494252867
2026-05-21,600362,13.383616942562087,1,0.04139834406623755
2026-05-21,600362,13.383616942562087,5,-0.00022999080036789632
2021-08-19,600362,13.577985369896105,1,-0.006999125109361293
2021-08-19,600362,13.577985369896105,5,0.08267716535433078
2021-08-19,600362,13.577985369896105,20,0.189413823272091
2021-08-19,600362,13.577985369896105,60,0.02493438320209984
2021-08-20,600362,13.91847882494245,1,0.018942731277532987
2021-08-20,600362,13.91847882494245,5,0.11982378854625542
2021-08-20,600362,13.91847882494245,20,0.15814977973568278
2021-08-20,600362,13.91847882494245,60,0.03612334801762107
2026-05-27,600362,14.000154753933181,1,-0.014732547597461454
2026-05-27,600362,14.000154753933181,5,0.08839528558476895
2026-05-20,600362,14.441158389968649,1,-0.032918149466192204
2026-05-20,600362,14.441158389968649,5,-0.018683274021352392
2026-05-25,600362,14.598152067404916,1,0.03353320008882954
2026-05-25,600362,14.598152067404916,5,-0.04152787030868321
2026-06-05,600362,14.605020198601492,1,-0.07867448151487832
2026-05-18,600362,14.616978987707396,1,-0.029049295774647876
2026-05-18,600362,14.616978987707396,5,-0.00902288732394363
2021-10-28,600362,14.899783525780935,1,0.005613126079447195
2021-10-28,600362,14.899783525780935,5,0.0090673575129534
2021-10-28,600362,14.899783525780935,20,0.032815198618307395
2021-10-28,600362,14.899783525780935,60,-0.031519861830742735
2021-08-23,600362,14.932024303776865,1,0.03674881106787731
2021-08-23,600362,14.932024303776865,5,0.11716385646346761
2021-08-23,600362,14.932024303776865,20,0.12624297449200195
2021-08-23,600362,14.932024303776865,60,0.022049286640726473
2021-08-18,600362,15.018982911436932,1,-0.03706823925863523
2021-08-18,600362,15.018982911436932,5,0.03411962931760737
2021-08-18,600362,15.018982911436932,20,0.19418702611625926
2021-08-18,600362,15.018982911436932,60,-0.010109519797809607
2021-09-29,600362,15.066991306515163,1,0.034686971235194486
2021-09-29,600362,15.066991306515163,5,0.027495769881556553
2021-09-29,600362,15.066991306515163,20,-0.0033840947546531774
2021-09-29,600362,15.066991306515163,60,-0.04653130287648055
2021-10-27,600362,15.251260546922015,1,-0.03459774906210911
2021-10-27,600362,15.251260546922015,5,-0.017924135056273327
2021-10-27,600362,15.251260546922015,20,-0.014589412255106238
2021-10-27,600362,15.251260546922015,60,-0.059191329720716834
2021-10-29,600362,15.28267750503328,1,0.004293688278230956
2021-10-29,600362,15.28267750503328,5,-0.02705023615285529
2021-10-29,600362,15.28267750503328,20,0.008587376556462134
2021-10-29,600362,15.28267750503328,60,-0.06655216831258048
