latest_date,symbol,horizon_days,prob_up,raw_prob_up,calibrated_prob_up,expected_return,expected_excess_return,direction,trend_label,confidence,return_p10,return_p50,return_p90,conformal_method,conformal_rows,conformal_alpha,conformal_target_coverage,conformal_interval_half_width,conformal_status,risk_flags,top_factor_contributors,prediction_method,sample_oos_accuracy,sample_oos_auc,sample_oos_brier,sample_rank_ic,probability_calibration_method,probability_calibration_status,probability_raw_brier,probability_calibrated_brier,probability_raw_ece,probability_calibrated_ece,probability_calibration_improvement_brier,probability_calibration_improvement_ece,calibration_rows,calibration_bins,calibration_ece,calibration_status,walk_forward_model_id,walk_forward_status,walk_forward_rows,walk_forward_auc,walk_forward_brier,walk_forward_rank_ic,walk_forward_gate_reasons,same_theme_rank,same_theme_percentile,same_theme_rank_note,universe_symbol_count,minimum_trusted_symbols,event_feature_count,trust_status,model_type,model_id,data_version,note,industry_relative_rank,similar_history_rows,similar_history_mean_return,explanation
2026-06-10,601899,1,0.47955997575156606,0.47955997575156606,0.47955997575156606,0.0007030933763213461,-5.938991554415565e-05,中性,破位,0.030660036372650912,-0.028190499529872407,0.0007030933763213461,0.029596686282515102,split_conformal_historical_residual_proxy,587,0.2,0.8,0.028893592906193755,conformal_ready,none,z:negative_event_count=8.649;z:amount_mean_120=7.903;z:amount_mean_60=6.306;z:amount_mean_40=5.837;z:amount_mean_20=5.122;latest:event_count_3d=11.000;latest:event_count_20d=31.000;latest:positive_event_count=7.000;latest:negative_event_count=14.000;latest:event_impact_score=-0.218,score_baseline,0.530898009566425,0.4916904481956383,0.2477970398113461,0.0,identity,calibration_watch,0.2477970398113461,0.2477970398113461,0.05387399382846442,0.05387399382846442,0.0,0.0,25924,1,0.05387399382846442,calibration_watch,walk_forward_factor_score_h1,weak,2370,0.5299040809805309,0.25090522708567287,0.03889802090224399,min_oos_rows;brier_below_025,139,0.36986301369863017,free mode uses loaded universe/theme pool as same-theme proxy,221,200,13,weak,factor_score,stock_forecast_factor_score_h1,3285b4f0f976,Research signal only; not investment advice.,industry_data_unavailable_free_mode,41,-0.0023679254150253608,"1d 中性 with prob_up=0.480; trend=破位; key_factors=amount_mean_120=7.90, amount_mean_60=6.31, amount_mean_40=5.84, amount_mean_20=5.12; risk=none"
2026-06-10,601899,5,0.48664960783862665,0.48664960783862665,0.48664960783862665,0.004065274100141096,-0.0002588039608240584,中性,破位,0.020025588242060022,-0.06000469686980428,0.004065274100141096,0.06813524507008648,split_conformal_historical_residual_proxy,583,0.2,0.8,0.06406997096994538,conformal_ready,none,z:negative_event_count=8.649;z:amount_mean_120=7.903;z:amount_mean_60=6.306;z:amount_mean_40=5.837;z:amount_mean_20=5.122;latest:event_count_3d=11.000;latest:event_count_20d=31.000;latest:positive_event_count=7.000;latest:negative_event_count=14.000;latest:event_impact_score=-0.218,score_baseline,0.5198443579766537,0.4869067655165889,0.24835422129232199,0.0,identity,calibration_watch,0.24835422129232199,0.24835422129232199,0.09647082653331551,0.09647082653331551,0.0,0.0,25700,1,0.09647082653331551,calibration_watch,walk_forward_factor_score_h5,weak,72748,0.4846193763949694,0.2549125307897116,-0.029852353248493724,beats_baseline;auc_above_052;brier_below_025;calibration_ready;rank_ic_positive;top_bottom_spread_positive,139,0.36986301369863017,free mode uses loaded universe/theme pool as same-theme proxy,221,200,13,weak,factor_score,stock_forecast_factor_score_h5,3285b4f0f976,Research signal only; not investment advice.,industry_data_unavailable_free_mode,41,-0.0023679254150253608,"5d 中性 with prob_up=0.487; trend=破位; key_factors=amount_mean_120=7.90, amount_mean_60=6.31, amount_mean_40=5.84, amount_mean_20=5.12; risk=none"
2026-06-10,601899,20,0.49824120074180794,0.5124936792140897,0.49824120074180794,0.02016035528070624,-0.0002838676943141041,中性,破位,0.0026381988872880846,-0.12790342866749183,0.02016035528070624,0.16822413922890433,split_conformal_historical_residual_proxy,568,0.2,0.8,0.14806378394819808,conformal_ready,none,z:negative_event_count=8.649;z:amount_mean_120=7.903;z:amount_mean_60=6.306;z:amount_mean_40=5.837;z:amount_mean_20=5.122;latest:event_count_3d=11.000;latest:event_count_20d=31.000;latest:positive_event_count=7.000;latest:negative_event_count=14.000;latest:event_impact_score=-0.218,score_baseline,0.49101294136443524,0.4897661762146352,0.2499351485442454,0.0,platt,calibrated,0.25190964615558864,0.2499351485442454,0.03125119026312856,0.017346747435567633,0.0019744976113432455,0.013904442827560926,25036,1,0.017346747435567633,calibrated,,missing,0,0.0,0.0,0.0,walk_forward_evidence_missing,139,0.36986301369863017,free mode uses loaded universe/theme pool as same-theme proxy,221,200,13,model_failed,factor_score,stock_forecast_factor_score_h20,3285b4f0f976,Research signal only; not investment advice.,industry_data_unavailable_free_mode,41,-0.0023679254150253608,"20d 中性 with prob_up=0.498; trend=破位; key_factors=amount_mean_120=7.90, amount_mean_60=6.31, amount_mean_40=5.84, amount_mean_20=5.12; risk=none"
2026-06-10,601899,60,0.5520477324450802,0.5400885952106014,0.5520477324450802,0.06531656352474437,-8.743962417840398e-05,震荡偏多,破位,0.07807159866762031,-0.20147547224733175,0.06531656352474437,0.33210859929682046,split_conformal_historical_residual_proxy,528,0.2,0.8,0.2667920357720761,conformal_ready,none,z:negative_event_count=8.649;z:amount_mean_120=7.903;z:amount_mean_60=6.306;z:amount_mean_40=5.837;z:amount_mean_20=5.122;latest:event_count_3d=11.000;latest:event_count_20d=31.000;latest:positive_event_count=7.000;latest:negative_event_count=14.000;latest:event_impact_score=-0.218,score_baseline,0.48317937701396346,0.48067404965831356,0.2676523396149138,0.0,platt,calibration_failed,0.2701577840359792,0.2676523396149138,0.21693595327705295,0.21300334229705342,0.0025054444210653726,0.003932610979999529,23275,1,0.21300334229705342,calibration_failed,,missing,0,0.0,0.0,0.0,walk_forward_evidence_missing,139,0.36986301369863017,free mode uses loaded universe/theme pool as same-theme proxy,221,200,13,model_failed,factor_score,stock_forecast_factor_score_h60,3285b4f0f976,Research signal only; not investment advice.,industry_data_unavailable_free_mode,41,-0.0023679254150253608,"60d 震荡偏多 with prob_up=0.552; trend=破位; key_factors=amount_mean_120=7.90, amount_mean_60=6.31, amount_mean_40=5.84, amount_mean_20=5.12; risk=none"
