source,source_url,published_at,symbol,related_symbols,title,summary,quality_flag
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881665&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,000630,000630,内部审计制度,内部审计制度,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881664&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,000630,000630,子公司管理办法,子公司管理办法,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881663&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,000630,000630,董事和高级管理人员薪酬管理制度,董事和高级管理人员薪酬管理制度,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881662&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,000630,000630,2025年第五次独立董事专门会议决议,2025年第五次独立董事专门会议决议,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881661&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,000630,000630,关于2026年度日常关联交易预计的公告,关于2026年度日常关联交易预计的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881660&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,000630,000630,关于2025年第三次临时股东会增加临时提案暨股东会补充通知,关于2025年第三次临时股东会增加临时提案暨股东会补充通知,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881659&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,000630,000630,十届二十八次董事会会议决议公告,十届二十八次董事会会议决议公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224850826&orgId=gssz0000630&announcementTime=2025-12-05 00:00:00,2025-12-05 00:00:00,000630,000630,关于向有色财务公司增资事项获得批复的公告,关于向有色财务公司增资事项获得批复的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224816616&orgId=gssz0000630&announcementTime=2025-11-21 00:00:00,2025-11-21 00:00:00,000630,000630,募集资金管理制度,募集资金管理制度,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224816615&orgId=gssz0000630&announcementTime=2025-11-21 00:00:00,2025-11-21 00:00:00,000630,000630,对外担保管理制度,对外担保管理制度,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224816614&orgId=gssz0000630&announcementTime=2025-11-21 00:00:00,2025-11-21 00:00:00,000630,000630,关联交易管理制度,关联交易管理制度,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224816613&orgId=gssz0000630&announcementTime=2025-11-21 00:00:00,2025-11-21 00:00:00,000630,000630,对外投资管理办法,对外投资管理办法,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224816612&orgId=gssz0000630&announcementTime=2025-11-21 00:00:00,2025-11-21 00:00:00,000630,000630,关于召开2025年第三次临时股东会的通知,关于召开2025年第三次临时股东会的通知,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224816611&orgId=gssz0000630&announcementTime=2025-11-21 00:00:00,2025-11-21 00:00:00,000630,000630,十届二十七次董事会会议决议公告,十届二十七次董事会会议决议公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224805686&orgId=gssz0000630&announcementTime=2025-11-15 00:00:00,2025-11-15 00:00:00,000630,000630,2025年半年度权益分派实施公告,2025年半年度权益分派实施公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224805175&orgId=gssz0000630&announcementTime=2025-11-15 00:00:00,2025-11-15 00:00:00,000630,000630,关于独立董事辞职的公告,关于独立董事辞职的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224788752&orgId=gssz0000630&announcementTime=2025-11-06 00:00:00,2025-11-06 00:00:00,000630,000630,关于竞拍取得安徽省铜陵市鸡冠山—胡村铜金钼矿勘查探矿权的公告,关于竞拍取得安徽省铜陵市鸡冠山—胡村铜金钼矿勘查探矿权的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224742900&orgId=gssz0000630&announcementTime=2025-10-28 00:00:00,2025-10-28 00:00:00,000630,000630,关于独立董事无法履职的提示性公告,关于独立董事无法履职的提示性公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224742899&orgId=gssz0000630&announcementTime=2025-10-28 00:00:00,2025-10-28 00:00:00,000630,000630,关于计提资产减值准备的公告,关于计提资产减值准备的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224742898&orgId=gssz0000630&announcementTime=2025-10-28 00:00:00,2025-10-28 00:00:00,000630,000630,关于增补董事的公告,关于增补董事的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224742897&orgId=gssz0000630&announcementTime=2025-10-28 00:00:00,2025-10-28 00:00:00,000630,000630,关于董事长退休离任暨选举新任董事长的公告,关于董事长退休离任暨选举新任董事长的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224742896&orgId=gssz0000630&announcementTime=2025-10-28 00:00:00,2025-10-28 00:00:00,000630,000630,关于董事辞职的公告,关于董事辞职的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224742895&orgId=gssz0000630&announcementTime=2025-10-28 00:00:00,2025-10-28 00:00:00,000630,000630,十届二十六次董事会会议决议公告,十届二十六次董事会会议决议公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224742893&orgId=gssz0000630&announcementTime=2025-10-28 00:00:00,2025-10-28 00:00:00,000630,000630,2025年三季度报告,2025年三季度报告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224717320&orgId=gssz0000630&announcementTime=2025-10-17 00:00:00,2025-10-17 00:00:00,000630,000630,关于铜陵定02赎回结果的公告,关于铜陵定02赎回结果的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224717319&orgId=gssz0000630&announcementTime=2025-10-17 00:00:00,2025-10-17 00:00:00,000630,000630,关于铜陵定02摘牌的公告,关于铜陵定02摘牌的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224713845&orgId=gssz0000630&announcementTime=2025-10-16 00:00:00,2025-10-16 00:00:00,000630,000630,安徽承义律师事务所关于铜陵有色金属集团股份有限公司召开2025年第二次临时股东大会的法律意见书,安徽承义律师事务所关于铜陵有色金属集团股份有限公司召开2025年第二次临时股东大会的法律意见书,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224713844&orgId=gssz0000630&announcementTime=2025-10-16 00:00:00,2025-10-16 00:00:00,000630,000630,2025年第二次临时股东大会决议的公告,2025年第二次临时股东大会决议的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224703916&orgId=gssz0000630&announcementTime=2025-10-10 11:44:11,2025-10-10 11:44:11,000630,000630,关于铜陵定02即将停止转股暨赎回前最后半个交易日的重要提示性公告,关于铜陵定02即将停止转股暨赎回前最后半个交易日的重要提示性公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224702863&orgId=gssz0000630&announcementTime=2025-10-10 00:00:00,2025-10-10 00:00:00,000630,000630,股票交易异常波动公告,股票交易异常波动公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224701542&orgId=gssz0000630&announcementTime=2025-10-10 00:00:00,2025-10-10 00:00:00,000630,000630,关于提前赎回铜陵定02实施暨即将停止转股的重要提示性公告,关于提前赎回铜陵定02实施暨即将停止转股的重要提示性公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224701541&orgId=gssz0000630&announcementTime=2025-10-10 00:00:00,2025-10-10 00:00:00,000630,000630,关于2025年第三季度可转换公司债券转股情况的公告,关于2025年第三季度可转换公司债券转股情况的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224694716&orgId=gssz0000630&announcementTime=2025-10-09 00:00:00,2025-10-09 00:00:00,000630,000630,关于提前赎回铜陵定02实施暨即将停止转股的重要提示性公告,关于提前赎回铜陵定02实施暨即将停止转股的重要提示性公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224689110&orgId=gssz0000630&announcementTime=2025-09-30 00:00:00,2025-09-30 00:00:00,000630,000630,关于提前赎回铜陵定02实施暨即将停止转股的重要提示性公告,关于提前赎回铜陵定02实施暨即将停止转股的重要提示性公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224687954&orgId=gssz0000630&announcementTime=2025-09-29 11:54:11,2025-09-29 11:54:11,000630,000630,关于召开2025年第二次临时股东大会通知的公告,关于召开2025年第二次临时股东大会通知的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224687953&orgId=gssz0000630&announcementTime=2025-09-29 11:54:11,2025-09-29 11:54:11,000630,000630,董事会议事规则,董事会议事规则,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224687952&orgId=gssz0000630&announcementTime=2025-09-29 11:54:11,2025-09-29 11:54:11,000630,000630,股东会议事规则,股东会议事规则,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224687951&orgId=gssz0000630&announcementTime=2025-09-29 11:54:11,2025-09-29 11:54:11,000630,000630,公司章程,公司章程,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224687949&orgId=gssz0000630&announcementTime=2025-09-29 11:54:11,2025-09-29 11:54:11,000630,000630,关于2025年半年度利润分配预案的公告,关于2025年半年度利润分配预案的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224687948&orgId=gssz0000630&announcementTime=2025-09-29 11:54:11,2025-09-29 11:54:11,000630,000630,关于增补董事的公告,关于增补董事的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224687947&orgId=gssz0000630&announcementTime=2025-09-29 11:54:11,2025-09-29 11:54:11,000630,000630,十届十五次监事会会议决议公告,十届十五次监事会会议决议公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224687946&orgId=gssz0000630&announcementTime=2025-09-29 11:54:11,2025-09-29 11:54:11,000630,000630,十届二十五次董事会会议决议公告,十届二十五次董事会会议决议公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224687955&orgId=gssz0000630&announcementTime=2025-09-29 11:54:09,2025-09-29 11:54:09,000630,000630,关于聘任总经理的公告,关于聘任总经理的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224687950&orgId=gssz0000630&announcementTime=2025-09-29 11:54:09,2025-09-29 11:54:09,000630,000630,关于修订《公司章程》及其附件的公告,关于修订《公司章程》及其附件的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224683627&orgId=gssz0000630&announcementTime=2025-09-27 00:00:00,2025-09-27 00:00:00,000630,000630,关于提前赎回铜陵定02实施暨即将停止转让的重要提示性公告,关于提前赎回铜陵定02实施暨即将停止转让的重要提示性公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224680875&orgId=gssz0000630&announcementTime=2025-09-26 00:00:00,2025-09-26 00:00:00,000630,000630,关于提前赎回铜陵定02实施暨即将停止转让的重要提示性公告,关于提前赎回铜陵定02实施暨即将停止转让的重要提示性公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224678352&orgId=gssz0000630&announcementTime=2025-09-25 00:00:00,2025-09-25 00:00:00,000630,000630,关于提前赎回铜陵定02实施暨即将停止转让的重要提示性公告,关于提前赎回铜陵定02实施暨即将停止转让的重要提示性公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224677051&orgId=gssz0000630&announcementTime=2025-09-24 00:00:00,2025-09-24 00:00:00,000630,000630,关于控股股东因可转债转股持股比例被动稀释触及1%整数倍的公告,关于控股股东因可转债转股持股比例被动稀释触及1%整数倍的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224676499&orgId=gssz0000630&announcementTime=2025-09-24 00:00:00,2025-09-24 00:00:00,000630,000630,关于债券持有人持有可转债比例变动达到10%的公告,关于债券持有人持有可转债比例变动达到10%的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224676498&orgId=gssz0000630&announcementTime=2025-09-24 00:00:00,2025-09-24 00:00:00,000630,000630,关于提前赎回铜陵定02的第十三次提示性公告,关于提前赎回铜陵定02的第十三次提示性公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224673511&orgId=gssz0000630&announcementTime=2025-09-23 00:00:00,2025-09-23 00:00:00,000630,000630,关于股份回购实施结果暨已回购股份处理完成的公告,关于股份回购实施结果暨已回购股份处理完成的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224673085&orgId=gssz0000630&announcementTime=2025-09-23 00:00:00,2025-09-23 00:00:00,000630,000630,关于提前赎回铜陵定02的第十二次提示性公告,关于提前赎回铜陵定02的第十二次提示性公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224670086&orgId=gssz0000630&announcementTime=2025-09-20 00:00:00,2025-09-20 00:00:00,000630,000630,关于债券持有人持有可转债比例变动达到10%的公告,关于债券持有人持有可转债比例变动达到10%的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224670085&orgId=gssz0000630&announcementTime=2025-09-20 00:00:00,2025-09-20 00:00:00,000630,000630,关于提前赎回铜陵定02的第十一次提示性公告,关于提前赎回铜陵定02的第十一次提示性公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224667505&orgId=gssz0000630&announcementTime=2025-09-19 00:00:00,2025-09-19 00:00:00,000630,000630,关于提前赎回铜陵定02的第十次提示性公告,关于提前赎回铜陵定02的第十次提示性公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224665445&orgId=gssz0000630&announcementTime=2025-09-18 00:00:00,2025-09-18 00:00:00,000630,000630,关于提前赎回铜陵定02的第九次提示性公告,关于提前赎回铜陵定02的第九次提示性公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224662698&orgId=gssz0000630&announcementTime=2025-09-17 00:00:00,2025-09-17 00:00:00,000630,000630,关于提前赎回铜陵定02的第八次提示性公告,关于提前赎回铜陵定02的第八次提示性公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224660765&orgId=gssz0000630&announcementTime=2025-09-16 00:00:00,2025-09-16 00:00:00,000630,000630,关于债券持有人持有可转债比例变动达到10%的公告,关于债券持有人持有可转债比例变动达到10%的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224660764&orgId=gssz0000630&announcementTime=2025-09-16 00:00:00,2025-09-16 00:00:00,000630,000630,关于提前赎回铜陵定02的第七次提示性公告,关于提前赎回铜陵定02的第七次提示性公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224655478&orgId=gssz0000630&announcementTime=2025-09-15 00:00:00,2025-09-15 00:00:00,000630,000630,关于可转换公司债券2025年付息公告,关于可转换公司债券2025年付息公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224654206&orgId=gssz0000630&announcementTime=2025-09-13 00:00:00,2025-09-13 00:00:00,000630,000630,关于提前赎回铜陵定02的第六次提示性公告,关于提前赎回铜陵定02的第六次提示性公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224651649&orgId=gssz0000630&announcementTime=2025-09-12 00:00:00,2025-09-12 00:00:00,000630,000630,关于提前赎回铜陵定02的第五次提示性公告,关于提前赎回铜陵定02的第五次提示性公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224648959&orgId=gssz0000630&announcementTime=2025-09-11 00:00:00,2025-09-11 00:00:00,000630,000630,关于提前赎回铜陵定02的第四次提示性公告,关于提前赎回铜陵定02的第四次提示性公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224646346&orgId=gssz0000630&announcementTime=2025-09-10 00:00:00,2025-09-10 00:00:00,000630,000630,关于提前赎回铜陵定02的第三次提示性公告,关于提前赎回铜陵定02的第三次提示性公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224910535&orgId=9900004143&announcementTime=2025-12-31 00:00:00,2025-12-31 00:00:00,601899,601899,紫金矿业集团股份有限公司2025年度业绩预增公告,紫金矿业集团股份有限公司2025年度业绩预增公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224904427&orgId=9900004143&announcementTime=2025-12-30 00:00:00,2025-12-30 00:00:00,601899,601899,紫金矿业集团股份有限公司关于选举职工董事的公告,紫金矿业集团股份有限公司关于选举职工董事的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224893996&orgId=9900004143&announcementTime=2025-12-24 00:00:00,2025-12-24 00:00:00,601899,601899,紫金矿业集团股份有限公司2025年第二次临时股东会会议材料,紫金矿业集团股份有限公司2025年第二次临时股东会会议材料,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224877975&orgId=9900004143&announcementTime=2025-12-16 00:00:00,2025-12-16 00:00:00,601899,601899,紫金矿业集团股份有限公司股权激励限制性股票回购注销实施公告,紫金矿业集团股份有限公司股权激励限制性股票回购注销实施公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224873064&orgId=9900004143&announcementTime=2025-12-13 00:00:00,2025-12-13 00:00:00,601899,601899,紫金矿业集团股份有限公司关于召开2025年第二次临时股东会的通知,紫金矿业集团股份有限公司关于召开2025年第二次临时股东会的通知,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224862124&orgId=9900004143&announcementTime=2025-12-10 00:00:00,2025-12-10 00:00:00,601899,601899,紫金矿业集团股份有限公司第八届董事会临时会议决议公告,紫金矿业集团股份有限公司第八届董事会临时会议决议公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224862079&orgId=9900004143&announcementTime=2025-12-10 00:00:00,2025-12-10 00:00:00,601899,601899,紫金矿业集团股份有限公司独立董事提名人和候选人声明公告（更新版）,紫金矿业集团股份有限公司独立董事提名人和候选人声明公告（更新版）,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224844379&orgId=9900004143&announcementTime=2025-12-03 00:00:00,2025-12-03 00:00:00,601899,601899,紫金矿业集团股份有限公司关于2020年限制性股票激励计划预留授予部分第三个解除限售期解除限售暨上市的公告,紫金矿业集团股份有限公司关于2020年限制性股票激励计划预留授予部分第三个解除限售期解除限售暨上市的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224844378&orgId=9900004143&announcementTime=2025-12-03 00:00:00,2025-12-03 00:00:00,601899,601899,紫金矿业集团股份有限公司关于2023年股票期权激励计划第一个行权期自主行权实施公告,紫金矿业集团股份有限公司关于2023年股票期权激励计划第一个行权期自主行权实施公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224840101&orgId=9900004143&announcementTime=2025-12-02 00:00:00,2025-12-02 00:00:00,601899,601899,紫金矿业H股市场公告,紫金矿业H股市场公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224836789&orgId=9900004143&announcementTime=2025-11-29 00:00:00,2025-11-29 00:00:00,601899,601899,紫金矿业集团股份有限公司关联交易管理办法,紫金矿业集团股份有限公司关联交易管理办法,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224836788&orgId=9900004143&announcementTime=2025-11-29 00:00:00,2025-11-29 00:00:00,601899,601899,紫金矿业集团股份有限公司董事会议事规则,紫金矿业集团股份有限公司董事会议事规则,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224836786&orgId=9900004143&announcementTime=2025-11-29 00:00:00,2025-11-29 00:00:00,601899,601899,紫金矿业集团股份有限公司董事和高级管理人员薪酬管理制度,紫金矿业集团股份有限公司董事和高级管理人员薪酬管理制度,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224836784&orgId=9900004143&announcementTime=2025-11-29 00:00:00,2025-11-29 00:00:00,601899,601899,紫金矿业集团股份有限公司关于支援香港大埔区宏福苑火灾灾后建设的公告,紫金矿业集团股份有限公司关于支援香港大埔区宏福苑火灾灾后建设的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224836781&orgId=9900004143&announcementTime=2025-11-29 00:00:00,2025-11-29 00:00:00,601899,601899,紫金矿业集团股份有限公司章程,紫金矿业集团股份有限公司章程,ok
