horizon_days,rows,direction_accuracy,brier,return_ic,top_bucket_return,bottom_bucket_return,max_forward_drawdown
1,1042,0.5067178502879078,0.2503051949324632,-0.005355666893513008,0.0010970752673087022,0.0007369459112831064,-0.4476448934556675
5,1038,0.5221579961464354,0.2500955576063441,0.04464265248725241,0.007426700764722181,0.009294907901030897,-2.040268299257889
20,1023,0.5581622678396871,0.24493949217761887,0.14173066014652824,0.042339563526955046,0.02034213391408964,-7.437831456671803
