rows,direction_accuracy,raw_direction_accuracy,baseline_accuracy,auc,raw_auc,brier,raw_brier,calibrated_ece,raw_ece,probability_calibration_methods,probability_calibration_statuses,probability_calibration_ready_ratio,probability_calibration_pit_ratio,probability_calibration_pit_passed,probability_calibration_mean_improvement_brier,probability_calibration_mean_improvement_ece,rank_ic,top_bucket_return,bottom_bucket_return,top_bottom_spread,beats_baseline,model_status,trust_gate_passed,trust_gate_reasons,horizon_days,model_type,trust_status
2370,0.5236286919831223,0.520253164556962,0.5198312236286919,0.5299040809805309,0.5164288424668477,0.25090522708567287,0.25251041575141414,0.02925966415324683,0.03782383419689116,identity;isotonic;platt,calibrated;calibration_failed;calibration_watch,0.8405063291139241,1.0,True,0.00441828254086093,0.014585876549041931,0.03889802090224399,0.0007201299891821206,-0.0004979826328841248,0.0012181126220662452,True,ok,False,min_oos_rows;brier_below_025,1,factor_score,weak
