source,source_url,published_at,symbol,related_symbols,title,summary,quality_flag,event_type,sentiment,impact_score,confidence,audit_source,audit_fetched_at,audit_quality_flag,fetched_at,effective_date,announce_date,audit_raw_hash,raw_hash
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225355503&orgId=9900004143&announcementTime=2026-06-06 00:00:00,2026-06-06 00:00:00,601899,601899,紫金矿业集团股份有限公司第九届董事会临时会议决议公告,紫金矿业集团股份有限公司第九届董事会临时会议决议公告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,7928527054768211056,7928527054768211056
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225355500&orgId=9900004143&announcementTime=2026-06-06 00:00:00,2026-06-06 00:00:00,601899,601899,福建至理律师事务所关于紫金矿业集团股份有限公司2025年年度股东会的法律意见书,福建至理律师事务所关于紫金矿业集团股份有限公司2025年年度股东会的法律意见书,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,14963506035801641418,14963506035801641418
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225355497&orgId=9900004143&announcementTime=2026-06-06 00:00:00,2026-06-06 00:00:00,601899,601899,紫金矿业集团股份有限公司2025年年度股东会决议公告,紫金矿业集团股份有限公司2025年年度股东会决议公告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,11230911275925275621,11230911275925275621
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225355495&orgId=9900004143&announcementTime=2026-06-06 00:00:00,2026-06-06 00:00:00,601899,601899,紫金矿业集团股份有限公司债务融资工具信息披露事务管理制度,紫金矿业集团股份有限公司债务融资工具信息披露事务管理制度,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,17324753320807497213,17324753320807497213
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225355459&orgId=9900004143&announcementTime=2026-06-06 00:00:00,2026-06-06 00:00:00,601899,601899,紫金矿业集团股份有限公司内幕信息及知情人管理制度,紫金矿业集团股份有限公司内幕信息及知情人管理制度,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,2684054920411708248,2684054920411708248
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225347320&orgId=9900004143&announcementTime=2026-06-03 00:00:00,2026-06-03 00:00:00,601899,601899,紫金矿业集团股份有限公司关于调整2025年年度股东会现场会议召开地点的公告,紫金矿业集团股份有限公司关于调整2025年年度股东会现场会议召开地点的公告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,12318300076539507632,12318300076539507632
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225339211&orgId=9900004143&announcementTime=2026-05-30 00:00:00,2026-05-30 00:00:00,601899,601899,紫金矿业H股市场公告,紫金矿业H股市场公告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,14495074286818215679,14495074286818215679
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225331065&orgId=9900004143&announcementTime=2026-05-27 00:00:00,2026-05-27 00:00:00,601899,601899,紫金矿业集团股份有限公司2025年年度股东会会议材料,紫金矿业集团股份有限公司2025年年度股东会会议材料,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,10830508993089097413,10830508993089097413
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225309069&orgId=9900004143&announcementTime=2026-05-16 00:00:00,2026-05-16 00:00:00,601899,601899,紫金矿业集团股份有限公司关于召开2025年年度股东会的通知,紫金矿业集团股份有限公司关于召开2025年年度股东会的通知,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,13999481676520888598,13999481676520888598
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225286410&orgId=9900004143&announcementTime=2026-05-09 00:00:00,2026-05-09 00:00:00,601899,601899,紫金矿业集团股份有限公司第九届董事会临时会议决议公告,紫金矿业集团股份有限公司第九届董事会临时会议决议公告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,10784765984535447408,10784765984535447408
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225286409&orgId=9900004143&announcementTime=2026-05-09 00:00:00,2026-05-09 00:00:00,601899,601899,紫金矿业集团股份有限公司九届二次职工（会员）代表大会决议公告,紫金矿业集团股份有限公司九届二次职工（会员）代表大会决议公告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,8133641589656102357,8133641589656102357
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225286404&orgId=9900004143&announcementTime=2026-05-09 00:00:00,2026-05-09 00:00:00,601899,601899,紫金矿业集团股份有限公司2026年员工持股计划（草案）,紫金矿业集团股份有限公司2026年员工持股计划（草案）,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,17059684630459306241,17059684630459306241
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225286353&orgId=9900004143&announcementTime=2026-05-09 00:00:00,2026-05-09 00:00:00,601899,601899,紫金矿业集团股份有限公司董事会提名与薪酬委员会关于公司2026年员工持股计划相关事项的核查意见,紫金矿业集团股份有限公司董事会提名与薪酬委员会关于公司2026年员工持股计划相关事项的核查意见,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,2580707463119273646,2580707463119273646
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225286352&orgId=9900004143&announcementTime=2026-05-09 00:00:00,2026-05-09 00:00:00,601899,601899,紫金矿业集团股份有限公司董事会秘书管理制度,紫金矿业集团股份有限公司董事会秘书管理制度,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,1475640545702791920,1475640545702791920
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225286342&orgId=9900004143&announcementTime=2026-05-09 00:00:00,2026-05-09 00:00:00,601899,601899,紫金矿业集团股份有限公司2026年员工持股计划管理办法,紫金矿业集团股份有限公司2026年员工持股计划管理办法,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,10042395939248391315,10042395939248391315
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225286337&orgId=9900004143&announcementTime=2026-05-09 00:00:00,2026-05-09 00:00:00,601899,601899,福建至理律师事务所关于紫金矿业集团股份有限公司2026年员工持股计划法律意见书,福建至理律师事务所关于紫金矿业集团股份有限公司2026年员工持股计划法律意见书,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,2989611637601286847,2989611637601286847
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225286335&orgId=9900004143&announcementTime=2026-05-09 00:00:00,2026-05-09 00:00:00,601899,601899,紫金矿业集团股份有限公司2026年员工持股计划（草案）摘要,紫金矿业集团股份有限公司2026年员工持股计划（草案）摘要,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,16284348024825176231,16284348024825176231
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225272773&orgId=9900004143&announcementTime=2026-05-01 00:00:00,2026-05-01 00:00:00,601899,601899,紫金矿业H股市场公告,紫金矿业H股市场公告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,12491768147162813069,12491768147162813069
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225201092&orgId=9900004143&announcementTime=2026-04-28 00:00:00,2026-04-28 00:00:00,601899,601899,紫金矿业H股市场公告,紫金矿业H股市场公告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,14794405686265649217,14794405686265649217
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225141516&orgId=9900004143&announcementTime=2026-04-22 00:00:00,2026-04-22 00:00:00,601899,601899,紫金矿业集团股份有限公司证券违法违规行为内部问责制度,紫金矿业集团股份有限公司证券违法违规行为内部问责制度,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,4251293851573974642,4251293851573974642
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225141515&orgId=9900004143&announcementTime=2026-04-22 00:00:00,2026-04-22 00:00:00,601899,601899,紫金矿业集团股份有限公司未来三年（2026-2028年度）股东分红回报规划,紫金矿业集团股份有限公司未来三年（2026-2028年度）股东分红回报规划,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,6628080126925089690,6628080126925089690
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225141513&orgId=9900004143&announcementTime=2026-04-22 00:00:00,2026-04-22 00:00:00,601899,601899,紫金矿业集团股份有限公司投资者关系管理制度,紫金矿业集团股份有限公司投资者关系管理制度,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,5753193769889825299,5753193769889825299
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225141512&orgId=9900004143&announcementTime=2026-04-22 00:00:00,2026-04-22 00:00:00,601899,601899,紫金矿业集团股份有限公司信息披露管理办法,紫金矿业集团股份有限公司信息披露管理办法,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,2085048959625484047,2085048959625484047
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225141511&orgId=9900004143&announcementTime=2026-04-22 00:00:00,2026-04-22 00:00:00,601899,601899,紫金矿业集团股份有限公司市值管理制度,紫金矿业集团股份有限公司市值管理制度,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,16058419903185725161,16058419903185725161
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225141510&orgId=9900004143&announcementTime=2026-04-22 00:00:00,2026-04-22 00:00:00,601899,601899,紫金矿业集团股份有限公司总裁工作细则,紫金矿业集团股份有限公司总裁工作细则,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,2132579380470866748,2132579380470866748
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225141509&orgId=9900004143&announcementTime=2026-04-22 00:00:00,2026-04-22 00:00:00,601899,601899,紫金矿业集团股份有限公司第九届董事会第三次会议决议公告,紫金矿业集团股份有限公司第九届董事会第三次会议决议公告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,11300605107630211065,11300605107630211065
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225141507&orgId=9900004143&announcementTime=2026-04-22 00:00:00,2026-04-22 00:00:00,601899,601899,紫金矿业集团股份有限公司2026年第一季度报告,紫金矿业集团股份有限公司2026年第一季度报告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,11639589092175806944,11639589092175806944
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225102175&orgId=9900004143&announcementTime=2026-04-15 00:00:00,2026-04-15 00:00:00,601899,601899,紫金矿业集团股份有限公司关于回购股份实施结果暨股份变动的公告,紫金矿业集团股份有限公司关于回购股份实施结果暨股份变动的公告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,13865445737175875510,13865445737175875510
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225078771&orgId=9900004143&announcementTime=2026-04-04 00:00:00,2026-04-04 00:00:00,601899,601899,中信证券股份有限公司关于紫金矿业集团股份有限公司分拆所属子公司紫金黄金国际有限公司境外上市之持续督导核查意见,中信证券股份有限公司关于紫金矿业集团股份有限公司分拆所属子公司紫金黄金国际有限公司境外上市之持续督导核查意见,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,17134028337318360617,17134028337318360617
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225075988&orgId=9900004143&announcementTime=2026-04-03 00:00:00,2026-04-03 00:00:00,601899,601899,紫金矿业集团股份有限公司关于以集中竞价交易方式回购公司A股股份的进展公告,紫金矿业集团股份有限公司关于以集中竞价交易方式回购公司A股股份的进展公告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,15565551362155502651,15565551362155502651
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225075985&orgId=9900004143&announcementTime=2026-04-03 00:00:00,2026-04-03 00:00:00,601899,601899,紫金矿业集团股份有限公司关于2023年股票期权激励计划第一个行权期自主行权完毕暨股份变动公告,紫金矿业集团股份有限公司关于2023年股票期权激励计划第一个行权期自主行权完毕暨股份变动公告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,16042082482299198501,16042082482299198501
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225071936&orgId=9900004143&announcementTime=2026-04-02 00:00:00,2026-04-02 00:00:00,601899,601899,紫金矿业H股市场公告,紫金矿业H股市场公告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,6225761144418329311,6225761144418329311
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225027508&orgId=9900004143&announcementTime=2026-03-25 00:00:00,2026-03-25 00:00:00,601899,601899,紫金矿业集团股份有限公司关于回购A股股份事项前十名股东和前十名无限售条件股东持股情况的公告,紫金矿业集团股份有限公司关于回购A股股份事项前十名股东和前十名无限售条件股东持股情况的公告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,11687950538910021551,11687950538910021551
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225025170&orgId=9900004143&announcementTime=2026-03-24 00:00:00,2026-03-24 00:00:00,601899,601899,紫金矿业集团股份有限公司关于以集中竞价交易方式首次回购公司A股股份的公告,紫金矿业集团股份有限公司关于以集中竞价交易方式首次回购公司A股股份的公告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,15690398357296848902,15690398357296848902
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225024230&orgId=9900004143&announcementTime=2026-03-23 00:00:00,2026-03-23 00:00:00,601899,601899,紫金矿业集团股份有限公司关于拟通过协议收购A股和认购定向增发H股的方式获得赤峰吉隆黄金矿业股份有限公司控制权的公告,紫金矿业集团股份有限公司关于拟通过协议收购A股和认购定向增发H股的方式获得赤峰吉隆黄金矿业股份有限公司控制权的公告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,5713064722426739140,5713064722426739140
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225023679&orgId=9900004143&announcementTime=2026-03-21 00:00:00,2026-03-21 00:00:00,601899,601899,紫金矿业集团股份有限公司关于续聘会计师事务所的公告,紫金矿业集团股份有限公司关于续聘会计师事务所的公告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,15633021086615160959,15633021086615160959
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225023678&orgId=9900004143&announcementTime=2026-03-21 00:00:00,2026-03-21 00:00:00,601899,601899,紫金矿业集团股份有限公司涉及财务公司关联交易的存贷款等金融业务的专项说明,紫金矿业集团股份有限公司涉及财务公司关联交易的存贷款等金融业务的专项说明,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,9832877790675927688,9832877790675927688
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225023677&orgId=9900004143&announcementTime=2026-03-21 00:00:00,2026-03-21 00:00:00,601899,601899,紫金矿业集团股份有限公司2025年年度报告摘要,紫金矿业集团股份有限公司2025年年度报告摘要,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,10386919496507603098,10386919496507603098
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225023676&orgId=9900004143&announcementTime=2026-03-21 00:00:00,2026-03-21 00:00:00,601899,601899,紫金矿业集团股份有限公司第九届董事会第二次会议决议公告,紫金矿业集团股份有限公司第九届董事会第二次会议决议公告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,1295584848232000464,1295584848232000464
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225023675&orgId=9900004143&announcementTime=2026-03-21 00:00:00,2026-03-21 00:00:00,601899,601899,紫金矿业集团股份有限公司第八届董事会审计与内控委员会2025年度对会计师事务所履行监督职责情况的报告,紫金矿业集团股份有限公司第八届董事会审计与内控委员会2025年度对会计师事务所履行监督职责情况的报告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,8035596875336671339,8035596875336671339
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225023674&orgId=9900004143&announcementTime=2026-03-21 00:00:00,2026-03-21 00:00:00,601899,601899,紫金矿业集团股份有限公司关于控股子公司紫金矿业集团财务有限公司的风险持续评估报告,紫金矿业集团股份有限公司关于控股子公司紫金矿业集团财务有限公司的风险持续评估报告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,18344139060608330841,18344139060608330841
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225023673&orgId=9900004143&announcementTime=2026-03-21 00:00:00,2026-03-21 00:00:00,601899,601899,紫金矿业集团股份有限公司2025年年度审计报告,紫金矿业集团股份有限公司2025年年度审计报告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,16165554292070350520,16165554292070350520
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225023672&orgId=9900004143&announcementTime=2026-03-21 00:00:00,2026-03-21 00:00:00,601899,601899,紫金矿业集团股份有限公司2025年度募集资金存放、管理与实际使用情况的专项报告,紫金矿业集团股份有限公司2025年度募集资金存放、管理与实际使用情况的专项报告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,16697423759505430377,16697423759505430377
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225023671&orgId=9900004143&announcementTime=2026-03-21 00:00:00,2026-03-21 00:00:00,601899,601899,紫金矿业集团股份有限公司2025年度内部控制审计报告,紫金矿业集团股份有限公司2025年度内部控制审计报告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,921402730366026281,921402730366026281
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225023670&orgId=9900004143&announcementTime=2026-03-21 00:00:00,2026-03-21 00:00:00,601899,601899,紫金矿业集团股份有限公司2026年度担保计划的公告,紫金矿业集团股份有限公司2026年度担保计划的公告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,14148750773700401586,14148750773700401586
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225023669&orgId=9900004143&announcementTime=2026-03-21 00:00:00,2026-03-21 00:00:00,601899,601899,紫金矿业集团股份有限公司2025年度利润分配方案公告,紫金矿业集团股份有限公司2025年度利润分配方案公告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,17383451230939351038,17383451230939351038
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225023668&orgId=9900004143&announcementTime=2026-03-21 00:00:00,2026-03-21 00:00:00,601899,601899,紫金矿业集团股份有限公司信息披露暂缓与豁免事务管理制度,紫金矿业集团股份有限公司信息披露暂缓与豁免事务管理制度,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,6998019921803001549,6998019921803001549
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225023667&orgId=9900004143&announcementTime=2026-03-21 00:00:00,2026-03-21 00:00:00,601899,601899,紫金矿业集团股份有限公司2025年度会计师事务所履职情况评估报告,紫金矿业集团股份有限公司2025年度会计师事务所履职情况评估报告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,6529306214710605716,6529306214710605716
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225023666&orgId=9900004143&announcementTime=2026-03-21 00:00:00,2026-03-21 00:00:00,601899,601899,紫金矿业集团股份有限公司第八届独立董事2025年度述职报告（孙文德）,紫金矿业集团股份有限公司第八届独立董事2025年度述职报告（孙文德）,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,2384159987155650611,2384159987155650611
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225023665&orgId=9900004143&announcementTime=2026-03-21 00:00:00,2026-03-21 00:00:00,601899,601899,紫金矿业集团股份有限公司董事会关于独立董事独立性情况评估的专项意见,紫金矿业集团股份有限公司董事会关于独立董事独立性情况评估的专项意见,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,13705096751437395273,13705096751437395273
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225023664&orgId=9900004143&announcementTime=2026-03-21 00:00:00,2026-03-21 00:00:00,601899,601899,紫金矿业集团股份有限公司2025年度内部控制评价报告,紫金矿业集团股份有限公司2025年度内部控制评价报告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,3138171482023318308,3138171482023318308
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225023663&orgId=9900004143&announcementTime=2026-03-21 00:00:00,2026-03-21 00:00:00,601899,601899,紫金矿业集团股份有限公司第八届独立董事2025年度述职报告（何福龙）,紫金矿业集团股份有限公司第八届独立董事2025年度述职报告（何福龙）,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,14953307956064731958,14953307956064731958
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225023662&orgId=9900004143&announcementTime=2026-03-21 00:00:00,2026-03-21 00:00:00,601899,601899,德勤华永会计师事务所（特殊普通合伙）关于紫金矿业集团股份有限公司非经营性资金占用及其他关联资金往来情况汇总表的专项审计报告,德勤华永会计师事务所（特殊普通合伙）关于紫金矿业集团股份有限公司非经营性资金占用及其他关联资金往来情况汇总表的专项审计报告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,2933005830886910189,2933005830886910189
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225023661&orgId=9900004143&announcementTime=2026-03-21 00:00:00,2026-03-21 00:00:00,601899,601899,紫金矿业集团股份有限公司关于子公司开展期货及衍生品交易的公告,紫金矿业集团股份有限公司关于子公司开展期货及衍生品交易的公告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,18069852795507954674,18069852795507954674
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225023660&orgId=9900004143&announcementTime=2026-03-21 00:00:00,2026-03-21 00:00:00,601899,601899,紫金矿业集团股份有限公司第八届独立董事2025年度述职报告（薄少川）,紫金矿业集团股份有限公司第八届独立董事2025年度述职报告（薄少川）,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,18209844597568919310,18209844597568919310
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225023659&orgId=9900004143&announcementTime=2026-03-21 00:00:00,2026-03-21 00:00:00,601899,601899,紫金矿业集团股份有限公司第八届董事会审计与内控委员会2025年度履职情况报告,紫金矿业集团股份有限公司第八届董事会审计与内控委员会2025年度履职情况报告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,13462447797771787057,13462447797771787057
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225023658&orgId=9900004143&announcementTime=2026-03-21 00:00:00,2026-03-21 00:00:00,601899,601899,紫金矿业集团股份有限公司2025年年度报告,紫金矿业集团股份有限公司2025年年度报告,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,10253346512125990198,10253346512125990198
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225023657&orgId=9900004143&announcementTime=2026-03-21 00:00:00,2026-03-21 00:00:00,601899,601899,紫金矿业集团股份有限公司2025年度可持续发展报告摘要,紫金矿业集团股份有限公司2025年度可持续发展报告摘要,ok,,,,,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,10696704642425500332,10696704642425500332
