horizon_days,rows,direction_accuracy,brier,return_ic,top_bucket_return,bottom_bucket_return,max_forward_drawdown
1,1557,0.525369299935774,0.24989786712389214,-0.01079575353636849,0.002469323517645894,0.003089702641281535,-0.6287782124445369
5,1553,0.4990341274951706,0.2486871462650728,0.016814156206594075,0.02250274804310806,0.01029019348931042,-0.9908555891474606
20,1538,0.5208062418725617,0.24825279793587146,0.07877376053398934,0.0869390470296229,0.03264338045423329,-0.9999999747997994
