latest_date,symbol,horizon_days,prob_up,expected_return,expected_excess_return,direction,trend_label,confidence,return_p10,return_p50,return_p90,risk_flags,top_factor_contributors,prediction_method,sample_oos_accuracy,sample_oos_auc,sample_oos_brier,sample_rank_ic,same_theme_rank,same_theme_percentile,same_theme_rank_note,universe_symbol_count,minimum_trusted_symbols,trust_status,model_type,model_id,data_version,note,industry_relative_rank,similar_history_rows,similar_history_mean_return,explanation
2026-06-10,000630,1,0.5352921854749458,0.002070986438829644,-0.0006334693277126277,震荡偏多,无明显形态,0.052938278212418755,-0.023880583604959385,0.002070986438829644,0.03067516163326264,high_volatility,limit_down_near_5=3.962;downside_volatility_5=2.384;volatility_5=2.057;gap_up_count_60=1.961;gap_down_count_20=1.939,lightgbm,0.49462192968373736,0.49900722745835996,0.2548879664775731,0.02225293002778333,7,0.7,free mode uses loaded universe/theme pool as same-theme proxy,20,200,data_insufficient,ensemble,stock_forecast_ensemble_h1,5c3fea71183b,Research signal only; not investment advice.,industry_data_unavailable_free_mode,46,0.021561619518070275,"1d 震荡偏多 with prob_up=0.535; trend=无明显形态; key_factors=limit_down_near_5=3.96, downside_volatility_5=2.38, volatility_5=2.06, gap_up_count_60=1.96; risk=high_volatility"
2026-06-10,000630,5,0.5436861429571249,0.002286678993489211,-0.0035151907948228964,震荡偏多,无明显形态,0.08250500761422536,-0.05591677599494108,0.002286678993489211,0.07603027291978351,high_volatility,limit_down_near_5=3.962;downside_volatility_5=2.384;volatility_5=2.057;gap_up_count_60=1.961;gap_down_count_20=1.939,lightgbm,0.4746335963923337,0.533951586357076,0.26718622523721347,0.08185474658445822,7,0.7,free mode uses loaded universe/theme pool as same-theme proxy,20,200,data_insufficient,ensemble,stock_forecast_ensemble_h5,5c3fea71183b,Research signal only; not investment advice.,industry_data_unavailable_free_mode,46,0.021561619518070275,"5d 震荡偏多 with prob_up=0.544; trend=无明显形态; key_factors=limit_down_near_5=3.96, downside_volatility_5=2.38, volatility_5=2.06, gap_up_count_60=1.96; risk=high_volatility"
2026-06-10,000630,20,0.4875593223767017,0.04779801678223222,0.026219820853910777,中性,无明显形态,0.04306685358992432,-0.05763856161997452,0.04779801678223222,0.21013822312326444,high_volatility,limit_down_near_5=3.962;downside_volatility_5=2.384;volatility_5=2.057;gap_up_count_60=1.961;gap_down_count_20=1.939,lightgbm,0.39908928281021305,0.5488116743099537,0.3241778036449211,0.06523405846725959,7,0.7,free mode uses loaded universe/theme pool as same-theme proxy,20,200,data_insufficient,ensemble,stock_forecast_ensemble_h20,5c3fea71183b,Research signal only; not investment advice.,industry_data_unavailable_free_mode,46,0.021561619518070275,"20d 中性 with prob_up=0.488; trend=无明显形态; key_factors=limit_down_near_5=3.96, downside_volatility_5=2.38, volatility_5=2.06, gap_up_count_60=1.96; risk=high_volatility"
