date,symbol,distance,horizon_days,future_return
2026-06-09,601899,6.946884287997702,1,-0.027046013347383213
2026-06-08,601899,7.259690602140631,1,0.014973262032085488
2026-06-05,601899,8.505738741005604,1,-0.05332433344583187
2026-05-20,601899,9.003366450377033,1,-0.013162224415926405
2026-05-20,601899,9.003366450377033,5,0.040473840078973256
2026-05-28,601899,9.770135407381938,1,-0.008791924454574995
2026-05-28,601899,9.770135407381938,5,-0.012048192771084376
2026-06-04,601899,10.37948193794172,1,-0.0234014502307186
2026-05-21,601899,10.656503727070545,1,0.03234411470490173
2026-05-21,601899,10.656503727070545,5,0.024008002667555983
2026-05-18,601899,10.834425957510247,1,-0.004472843450479269
2026-05-18,601899,10.834425957510247,5,0.0015974440894568342
2026-06-01,601899,10.85529631134528,1,0.04604173567406411
2026-06-01,601899,10.85529631134528,5,-0.07088439880755215
2026-05-19,601899,11.177367374476155,1,-0.02471116816431318
2026-05-19,601899,11.177367374476155,5,0.055840821566110366
2026-05-29,601899,11.360773872521916,1,-0.008212877792378448
2026-05-29,601899,11.360773872521916,5,-0.026609724047306216
2026-05-22,601899,11.464429286608338,1,0.012596899224806224
2026-05-22,601899,11.464429286608338,5,-0.01679586563307489
2026-06-03,601899,11.708643090514718,1,-0.029740965781899553
2026-06-03,601899,11.708643090514718,5,-0.11416693316277582
2026-05-25,601899,11.89528191586759,1,0.0494417862838914
2026-05-25,601899,11.89528191586759,5,-0.0370015948963317
2026-05-27,601899,12.566212910322811,1,-0.028779253636938673
2026-05-27,601899,12.566212910322811,5,-0.0110689437065149
2026-05-15,601899,13.725340536683703,1,-0.016959798994974795
2026-05-15,601899,13.725340536683703,5,-0.027638190954773822
2021-06-29,601899,13.958788768483712,1,0.004145077720207224
2021-06-29,601899,13.958788768483712,5,0.0404145077720206
2021-06-29,601899,13.958788768483712,20,0.1163584873193948
2021-06-29,601899,13.958788768483712,60,0.11006323269165375
2026-04-30,601899,13.965231561822641,1,0.027327327327327344
2026-04-30,601899,13.965231561822641,5,0.038438438438438416
2026-04-30,601899,13.965231561822641,20,-0.05165165165165164
2026-06-02,601899,14.188949082356885,1,-0.00981633945535143
2026-06-02,601899,14.188949082356885,5,-0.09848005066497778
2022-05-12,601899,14.52636953959815,1,0.0
2022-05-12,601899,14.52636953959815,5,0.01993704092339965
2022-05-12,601899,14.52636953959815,20,0.09047110618835963
2022-05-12,601899,14.52636953959815,60,-0.056137864908603285
