latest_date,symbol,horizon_days,prob_up,expected_return,expected_excess_return,direction,trend_label,confidence,return_p10,return_p50,return_p90,risk_flags,top_factor_contributors,prediction_method,sample_oos_accuracy,sample_oos_auc,sample_oos_brier,sample_rank_ic,same_theme_rank,same_theme_percentile,same_theme_rank_note,universe_symbol_count,minimum_trusted_symbols,trust_status,model_type,model_id,data_version,note
2026-06-10,300308,1,0.4501078871019655,-0.0043819803395163765,7.326717228202295e-05,震荡偏弱,无明显形态,0.08973045446053352,-0.03986545231917681,-0.0043819803395163765,0.03944339479612561,none,amount_mean_5=9.378;amount_mean_10=9.089;amount_mean_20=8.000;amount_mean_40=7.638;momentum_240=7.196,lightgbm,0.5268261150614092,0.5297845702269635,0.25142265126698393,0.006422249912847781,1,1.0,free mode uses loaded universe/theme pool as same-theme proxy,10,200,data_insufficient,ensemble,stock_forecast_ensemble_h1,4920f77e421b,Research signal only; not investment advice.
2026-06-10,300308,5,0.30373450650532946,-0.022042037826753437,-0.04390942880673771,看空,无明显形态,0.2943982402420058,-0.10206561155415045,-0.022042037826753437,0.10315578260222896,none,amount_mean_5=9.378;amount_mean_10=9.089;amount_mean_20=8.000;amount_mean_40=7.638;momentum_240=7.196,lightgbm,0.5012970168612192,0.49802859090105933,0.2663928640383058,-0.013619958593737715,1,1.0,free mode uses loaded universe/theme pool as same-theme proxy,10,200,data_insufficient,ensemble,stock_forecast_ensemble_h5,4920f77e421b,Research signal only; not investment advice.
2026-06-10,300308,20,0.619428488144294,-0.03792029212766597,-0.08673058473981816,震荡偏多,无明显形态,0.17914273221644095,-0.1944340354671069,-0.03792029212766597,0.32137192090009215,none,amount_mean_5=9.378;amount_mean_10=9.089;amount_mean_20=8.000;amount_mean_40=7.638;momentum_240=7.196,lightgbm,0.48788474132285525,0.4898475677289389,0.29562350340335103,0.06391362698711917,1,1.0,free mode uses loaded universe/theme pool as same-theme proxy,10,200,data_insufficient,ensemble,stock_forecast_ensemble_h20,4920f77e421b,Research signal only; not investment advice.
