date,symbol,distance,horizon_days,future_return
2026-06-09,601899,6.22148429036697,1,-0.027046013347383213
2026-06-08,601899,6.424282283185841,1,0.014973262032085488
2026-05-20,601899,7.191019336179525,1,-0.013162224415926405
2026-05-20,601899,7.191019336179525,5,0.040473840078973256
2026-06-05,601899,7.9819532316862505,1,-0.05332433344583187
2026-05-28,601899,8.765778732939628,1,-0.008791924454574995
2026-05-28,601899,8.765778732939628,5,-0.012048192771084376
2026-05-18,601899,9.195993629876188,1,-0.004472843450479269
2026-05-18,601899,9.195993629876188,5,0.0015974440894568342
2026-05-21,601899,9.698733700093829,1,0.03234411470490173
2026-05-21,601899,9.698733700093829,5,0.024008002667555983
2026-06-04,601899,9.737959017912656,1,-0.0234014502307186
2026-05-22,601899,9.898068525715688,1,0.012596899224806224
2026-05-22,601899,9.898068525715688,5,-0.01679586563307489
2026-05-19,601899,9.966383853884615,1,-0.02471116816431318
2026-05-19,601899,9.966383853884615,5,0.055840821566110366
2026-06-01,601899,9.9823500277812,1,0.04604173567406411
2026-06-01,601899,9.9823500277812,5,-0.07088439880755215
2026-05-29,601899,10.562187032425713,1,-0.008212877792378448
2026-05-29,601899,10.562187032425713,5,-0.026609724047306216
2026-06-03,601899,10.773225196974026,1,-0.029740965781899553
2026-06-03,601899,10.773225196974026,5,-0.11416693316277582
2026-05-25,601899,10.877152030185504,1,0.0494417862838914
2026-05-25,601899,10.877152030185504,5,-0.0370015948963317
2026-05-27,601899,11.480291364574605,1,-0.028779253636938673
2026-05-27,601899,11.480291364574605,5,-0.0110689437065149
2022-05-12,601899,11.605101661194844,1,0.0
2022-05-12,601899,11.605101661194844,5,0.01993704092339965
2022-05-12,601899,11.605101661194844,20,0.09047110618835963
2021-06-29,601899,11.71431237857525,1,0.004145077720207224
2021-06-29,601899,11.71431237857525,5,0.0404145077720206
2021-06-29,601899,11.71431237857525,20,0.1163584873193948
2022-05-13,601899,11.980509074534256,1,0.01783840503672618
2022-05-13,601899,11.980509074534256,5,0.05141657922350462
2022-05-13,601899,11.980509074534256,20,0.08298013686223737
2021-06-18,601899,12.109498552534466,1,-0.0010235414534289777
2021-06-18,601899,12.109498552534466,5,0.03889457523029671
2021-06-18,601899,12.109498552534466,20,0.03632219648072588
2026-05-15,601899,12.112658572516388,1,-0.016959798994974795
2026-05-15,601899,12.112658572516388,5,-0.027638190954773822
