date,symbol,open,high,low,close,volume,amount,turnover
2025-07-09,300750,257.2229196,269.25020028,257.1248178,265.6596744,29388371,7948423738.84,0.7531
2025-07-10,300750,269.77013982,269.77013982,263.403333,266.836896,24239349,6594201202.24,0.6211
2025-07-11,300750,266.346387,268.798932,264.9729618,266.346387,21328153,5798544034.02,0.5465
2025-07-14,300750,265.855878,266.16980376,261.0488898,263.403333,14978884,4013693003.02,0.3838
2025-07-15,300750,263.403333,267.327405,260.950788,262.6675695,16952649,4553827628.41,0.4344
2025-07-16,300750,263.403333,263.5995366,258.04697472,259.3811592,15626479,4135841242.09,0.4004
2025-07-17,300750,260.33274666,262.6675695,259.34191848,260.460279,14511017,3852746250.96,0.3718
2025-07-18,300750,263.5995366,267.2783541,260.7545844,266.0520816,22186558,5981601234.68,0.5685
2025-07-21,300750,271.741986,276.647076,268.3574739,274.35149388,32486275,9047295148.53,0.8324
2025-07-22,300750,274.68504,284.49522,273.88060524,281.21861988,33309029,9468912161.33,0.8535
2025-07-23,300750,282.69014688,285.2309835,281.14994862,281.57178636,20018974,5772653125.61,0.513
2025-07-24,300750,283.514202,283.7104056,277.53980238,279.7863336,22389114,6394082072.26,0.5737
2025-07-25,300750,279.7863336,279.7863336,276.4018215,277.4318904,13432601,3802835260.35,0.3442
2025-07-28,300750,277.64771436,283.60249362,275.9603634,280.8654534,23897336,6830867028.98,0.6124
2025-07-29,300750,281.2578606,286.457256,281.23824024,286.28067276,23394555,6785427583.3,0.5995
2025-07-30,300750,286.6534596,286.6534596,271.11413448,271.83027762,41594301,11712764593.4,1.0658
2025-07-31,300750,275.4698544,276.62745564,259.59698316,259.59698316,44710355,12088514551.35,1.0515
2025-08-01,300750,259.7735664,261.5393988,257.7624795,258.07640526,25250002,6682814646.11,0.5938
2025-08-04,300750,258.007734,262.912824,256.7324106,261.42167664,23768168,6286238371.41,0.559
2025-08-05,300750,262.422315,263.893842,258.498243,260.6564826,21976040,5844478669.62,0.5168
2025-08-06,300750,260.18559396,261.8337042,258.23336814,259.96977,15323311,4058482395.72,0.3604
2025-08-07,300750,259.96977,261.43148682,257.2229196,258.0567849,16548104,4363462114.28,0.3892
2025-08-08,300750,258.988752,261.10775088,257.03652618,258.47862264,17428216,4604736202.88,0.4099
2025-08-11,300750,258.47862264,261.0979407,257.517225,258.65520588,21330876,5627553110.23,0.5017
2025-08-12,300750,258.498243,260.14635324,252.82795896,258.2529885,22240739,5829140856.36,0.523
2025-08-13,300750,259.74413586,269.77995,259.48907118,268.4065248,39466769,10661084796.93,0.9282
2025-08-14,300750,271.63407402,276.647076,269.26982064,274.57712802,37170757,10378442059.43,0.8742
2025-08-15,300750,273.09579084,276.9413814,270.8590698,275.34232206,24109169,6735591187.3,0.567
2025-08-18,300750,275.34232206,280.06101864,272.74262436,277.628094,28528793,8056186541.66,0.6709
2025-08-19,300750,277.628094,278.609112,270.97679196,272.5268004,24428585,6816442573.39,0.5745
2025-08-20,300750,273.215955,275.66751438,267.8500921,274.8897104,23353492,6414344336.6,0.5492
2025-08-21,300750,274.95862974,277.4495716,273.708236,274.692798,18269814,5103914720.5,0.4297
2025-08-22,300750,274.62387866,284.8830147,274.2989732,282.74651516,26421851,7543698627.98,0.6214
2025-08-25,300750,285.52298,289.34308056,282.35269036,285.79865736,31229720,9046692965.14,0.7344
2025-08-26,300750,282.58898524,286.49769638,281.17121596,285.030699,23024462,6648848315.09,0.5415
2025-08-27,300750,284.538418,285.07008148,273.89530278,274.0036046,38258429,10859010299.88,0.8997
2025-08-28,300750,271.79818572,274.68295238,268.50974864,273.12734442,30466401,8407974991.21,0.7165
2025-08-29,300750,274.01345022,311.77140292,273.6590079,301.45319316,78013892,23482893636.73,1.8347
2025-09-01,300750,301.768253,302.1620778,294.6794066,299.306848,42996421,13012795663.32,1.0112
2025-09-02,300750,299.33638486,306.2972382,294.41357486,298.19429294,37116889,11289093082.83,0.8729
2025-09-03,300750,298.814567,306.8387473,298.35182286,304.229658,50897473,15640548986.17,1.197
2025-09-04,300750,308.63065014,318.33843146,295.98887406,299.33638486,65754754,20442631453.08,1.5463
2025-09-05,300750,295.2701438,320.09095182,295.19137884,320.09095182,70819779,22440211715.74,1.6653
2025-09-08,300750,328.843708,332.4373593,318.505807,320.34693794,58834578,19349632049.47,1.3835
