date,symbol,day_index,scenario,open,high,low,close,p10_close,p50_close,p90_close,prob_up,expected_return,expected_excess_return,return_p10,return_p50,return_p90,direction,trend_label,confidence,risk_flags,trust_status,model_id,model_type,data_version,is_forecast,note
2026-01-01,300750,1,bearish,361.59024012,367.0392667994408,348.7663793567947,354.1025697056949,354.1025697056949,363.0340276837641,375.10551432240567,0.4893671086681365,0.003992883113451976,0.0055862634855648775,-0.020707612052305733,0.003992883113451976,0.03737732024492822,中性,无明显形态,0.026687186909994443,none,data_insufficient,stock_forecast_ensemble_h1,ensemble,f34d09ae449a,True,Probabilistic scenario path only; not guaranteed price movement or investment advice.
2026-01-01,300750,1,base,361.59024012,369.47024416147457,355.1796204971285,363.0340276837641,354.1025697056949,363.0340276837641,375.10551432240567,0.4893671086681365,0.003992883113451976,0.0055862634855648775,-0.020707612052305733,0.003992883113451976,0.03737732024492822,中性,无明显形态,0.026687186909994443,none,data_insufficient,stock_forecast_ensemble_h1,ensemble,f34d09ae449a,True,Probabilistic scenario path only; not guaranteed price movement or investment advice.
2026-01-01,300750,1,bullish,361.59024012,382.7532804387123,354.21802755369777,375.10551432240567,354.1025697056949,363.0340276837641,375.10551432240567,0.4893671086681365,0.003992883113451976,0.0055862634855648775,-0.020707612052305733,0.003992883113451976,0.03737732024492822,中性,无明显形态,0.026687186909994443,none,data_insufficient,stock_forecast_ensemble_h1,ensemble,f34d09ae449a,True,Probabilistic scenario path only; not guaranteed price movement or investment advice.
2026-01-02,300750,2,bearish,354.1025697056949,359.4387600545952,343.25611809247044,348.5080004211056,348.5080004211056,360.773077940457,375.7812977232535,0.4522223266896602,-0.0022599121571195936,0.0011306129863652451,-0.03617973674995442,-0.0022599121571195936,0.03924624071309006,中性,无明显形态,0.08328686402579359,none,data_insufficient,stock_forecast_ensemble_h1,ensemble,f34d09ae449a,True,Probabilistic scenario path only; not guaranteed price movement or investment advice.
2026-01-02,300750,2,base,363.0340276837641,369.47024416147457,354.3769457548059,360.773077940457,348.5080004211056,360.773077940457,375.7812977232535,0.4522223266896602,-0.0022599121571195936,0.0011306129863652451,-0.03617973674995442,-0.0022599121571195936,0.03924624071309006,中性,无明显形态,0.08328686402579359,none,data_insufficient,stock_forecast_ensemble_h1,ensemble,f34d09ae449a,True,Probabilistic scenario path only; not guaranteed price movement or investment advice.
2026-01-02,300750,2,bullish,375.10551432240567,383.4428419185209,367.4577482060991,375.7812977232535,348.5080004211056,360.773077940457,375.7812977232535,0.4522223266896602,-0.0022599121571195936,0.0011306129863652451,-0.03617973674995442,-0.0022599121571195936,0.03924624071309006,中性,无明显形态,0.08328686402579359,none,data_insufficient,stock_forecast_ensemble_h1,ensemble,f34d09ae449a,True,Probabilistic scenario path only; not guaranteed price movement or investment advice.
2026-01-05,300750,3,bearish,348.5080004211056,353.75988274974077,337.74585682814615,342.9134311365162,342.9134311365162,358.5121281971498,376.45708112410136,0.41507754471118397,-0.008512707427691163,-0.0033250375128343872,-0.051651861447603115,-0.008512707427691163,0.0411151611812519,中性,无明显形态,0.13988654114159274,none,data_insufficient,stock_forecast_ensemble_h1,ensemble,f34d09ae449a,True,Probabilistic scenario path only; not guaranteed price movement or investment advice.
2026-01-05,300750,3,base,360.773077940457,367.1692101261081,352.15608030355804,358.5121281971498,342.9134311365162,358.5121281971498,376.45708112410136,0.41507754471118397,-0.008512707427691163,-0.0033250375128343872,-0.051651861447603115,-0.008512707427691163,0.0411151611812519,中性,无明显形态,0.13988654114159274,none,data_insufficient,stock_forecast_ensemble_h1,ensemble,f34d09ae449a,True,Probabilistic scenario path only; not guaranteed price movement or investment advice.
2026-01-05,300750,3,bullish,375.7812977232535,384.1324033983296,368.1197535279861,376.45708112410136,342.9134311365162,358.5121281971498,376.45708112410136,0.41507754471118397,-0.008512707427691163,-0.0033250375128343872,-0.051651861447603115,-0.008512707427691163,0.0411151611812519,中性,无明显形态,0.13988654114159274,none,data_insufficient,stock_forecast_ensemble_h1,ensemble,f34d09ae449a,True,Probabilistic scenario path only; not guaranteed price movement or investment advice.
2026-01-06,300750,4,bearish,342.9134311365162,348.0810054448862,332.23559556382196,337.31886185192684,337.31886185192684,356.25117845384267,377.1328645249492,0.37793276273270776,-0.014765502698262732,-0.0077806880120340205,-0.0671239861452518,-0.014765502698262732,0.04298408164941373,看空,无明显形态,0.19648621825739188,none,data_insufficient,stock_forecast_ensemble_h5,ensemble,f34d09ae449a,True,Probabilistic scenario path only; not guaranteed price movement or investment advice.
2026-01-06,300750,4,base,358.5121281971498,364.86817609074166,349.9352148523102,356.25117845384267,337.31886185192684,356.25117845384267,377.1328645249492,0.37793276273270776,-0.014765502698262732,-0.0077806880120340205,-0.0671239861452518,-0.014765502698262732,0.04298408164941373,看空,无明显形态,0.19648621825739188,none,data_insufficient,stock_forecast_ensemble_h5,ensemble,f34d09ae449a,True,Probabilistic scenario path only; not guaranteed price movement or investment advice.
2026-01-06,300750,4,bullish,376.45708112410136,384.8219648781382,368.7817588498732,377.1328645249492,337.31886185192684,356.25117845384267,377.1328645249492,0.37793276273270776,-0.014765502698262732,-0.0077806880120340205,-0.0671239861452518,-0.014765502698262732,0.04298408164941373,看空,无明显形态,0.19648621825739188,none,data_insufficient,stock_forecast_ensemble_h5,ensemble,f34d09ae449a,True,Probabilistic scenario path only; not guaranteed price movement or investment advice.
2026-01-07,300750,5,bearish,337.31886185192684,342.4021281400318,326.72533429949766,331.72429256733744,331.72429256733744,353.99022871053546,377.80864792579695,0.3407879807542315,-0.021018297968834303,-0.012236338511233652,-0.08259611084290049,-0.021018297968834303,0.04485300211757557,看空,无明显形态,0.25308589537319104,none,data_insufficient,stock_forecast_ensemble_h5,ensemble,f34d09ae449a,True,Probabilistic scenario path only; not guaranteed price movement or investment advice.
2026-01-07,300750,5,base,356.25117845384267,362.56714205537514,347.71434940106235,353.99022871053546,331.72429256733744,353.99022871053546,377.80864792579695,0.3407879807542315,-0.021018297968834303,-0.012236338511233652,-0.08259611084290049,-0.021018297968834303,0.04485300211757557,看空,无明显形态,0.25308589537319104,none,data_insufficient,stock_forecast_ensemble_h5,ensemble,f34d09ae449a,True,Probabilistic scenario path only; not guaranteed price movement or investment advice.
2026-01-07,300750,5,bullish,377.1328645249492,385.51152635794676,369.4437641717602,377.80864792579695,331.72429256733744,353.99022871053546,377.80864792579695,0.3407879807542315,-0.021018297968834303,-0.012236338511233652,-0.08259611084290049,-0.021018297968834303,0.04485300211757557,看空,无明显形态,0.25308589537319104,none,data_insufficient,stock_forecast_ensemble_h5,ensemble,f34d09ae449a,True,Probabilistic scenario path only; not guaranteed price movement or investment advice.
2026-01-08,300750,6,bearish,331.72429256733744,336.7232508351772,326.4480651735591,331.44278117229993,331.44278117229993,355.14963511618345,381.17871077691257,0.3578528130131696,-0.017811888400746267,-0.01413206235339523,-0.08337464788235181,-0.017811888400746267,0.05417311775453842,看空,无明显形态,0.245889548812142,none,data_insufficient,stock_forecast_ensemble_h5,ensemble,f34d09ae449a,True,Probabilistic scenario path only; not guaranteed price movement or investment advice.
2026-01-08,300750,6,base,353.99022871053546,361.4460694977528,347.71434940106235,355.14963511618345,331.44278117229993,355.14963511618345,381.17871077691257,0.3578528130131696,-0.017811888400746267,-0.01413206235339523,-0.08337464788235181,-0.017811888400746267,0.05417311775453842,看空,无明显形态,0.245889548812142,none,data_insufficient,stock_forecast_ensemble_h5,ensemble,f34d09ae449a,True,Probabilistic scenario path only; not guaranteed price movement or investment advice.
2026-01-08,300750,6,bullish,377.80864792579695,388.9502990826806,370.10576949364713,381.17871077691257,331.44278117229993,355.14963511618345,381.17871077691257,0.3578528130131696,-0.017811888400746267,-0.01413206235339523,-0.08337464788235181,-0.017811888400746267,0.05417311775453842,看空,无明显形态,0.245889548812142,none,data_insufficient,stock_forecast_ensemble_h5,ensemble,f34d09ae449a,True,Probabilistic scenario path only; not guaranteed price movement or investment advice.
2026-01-09,300750,7,bearish,331.44278117229993,336.43749717104083,326.17079604762046,331.1612697772624,331.1612697772624,356.3090415218315,384.54877362802813,0.3749176452721078,-0.014605478832658236,-0.01602778619555681,-0.08415318492180314,-0.014605478832658236,0.06349323339150127,看空,无明显形态,0.23869320225109295,none,data_insufficient,stock_forecast_ensemble_h5,ensemble,f34d09ae449a,True,Probabilistic scenario path only; not guaranteed price movement or investment advice.
2026-01-09,300750,7,base,355.14963511618345,362.626030975497,348.8532007346142,356.3090415218315,331.1612697772624,356.3090415218315,384.54877362802813,0.3749176452721078,-0.014605478832658236,-0.01602778619555681,-0.08415318492180314,-0.014605478832658236,0.06349323339150127,看空,无明显形态,0.23869320225109295,none,data_insufficient,stock_forecast_ensemble_h5,ensemble,f34d09ae449a,True,Probabilistic scenario path only; not guaranteed price movement or investment advice.
2026-01-09,300750,7,bullish,381.17871077691257,392.3890718074144,373.4071224711446,384.54877362802813,331.1612697772624,356.3090415218315,384.54877362802813,0.3749176452721078,-0.014605478832658236,-0.01602778619555681,-0.08415318492180314,-0.014605478832658236,0.06349323339150127,看空,无明显形态,0.23869320225109295,none,data_insufficient,stock_forecast_ensemble_h5,ensemble,f34d09ae449a,True,Probabilistic scenario path only; not guaranteed price movement or investment advice.
2026-01-12,300750,8,bearish,331.1612697772624,336.15174350690444,325.8935269216818,330.8797583822249,330.8797583822249,357.46844792747953,387.9188364791437,0.3919824775310459,-0.0113990692645702,-0.017923510037718388,-0.08493172196125447,-0.0113990692645702,0.07281334902846412,看空,无明显形态,0.2314968556900439,none,data_insufficient,stock_forecast_ensemble_h5,ensemble,f34d09ae449a,True,Probabilistic scenario path only; not guaranteed price movement or investment advice.
2026-01-12,300750,8,base,356.3090415218315,363.8059924532412,349.99205206816606,357.46844792747953,330.8797583822249,357.46844792747953,387.9188364791437,0.3919824775310459,-0.0113990692645702,-0.017923510037718388,-0.08493172196125447,-0.0113990692645702,0.07281334902846412,看空,无明显形态,0.2314968556900439,none,data_insufficient,stock_forecast_ensemble_h5,ensemble,f34d09ae449a,True,Probabilistic scenario path only; not guaranteed price movement or investment advice.
2026-01-12,300750,8,bullish,384.54877362802813,395.82784453214816,376.70847544864193,387.9188364791437,330.8797583822249,357.46844792747953,387.9188364791437,0.3919824775310459,-0.0113990692645702,-0.017923510037718388,-0.08493172196125447,-0.0113990692645702,0.07281334902846412,看空,无明显形态,0.2314968556900439,none,data_insufficient,stock_forecast_ensemble_h5,ensemble,f34d09ae449a,True,Probabilistic scenario path only; not guaranteed price movement or investment advice.
2026-01-13,300750,9,bearish,330.8797583822249,335.865989842768,325.6162577957432,330.59824698718734,330.59824698718734,358.6278543331275,391.28889933025926,0.40904730978998405,-0.008192659696482167,-0.019819233879879966,-0.0857102590007058,-0.008192659696482167,0.08213346466542697,看空,无明显形态,0.22430050912899485,none,data_insufficient,stock_forecast_ensemble_h5,ensemble,f34d09ae449a,True,Probabilistic scenario path only; not guaranteed price movement or investment advice.
2026-01-13,300750,9,base,357.46844792747953,364.98595393098526,351.13090340171794,358.6278543331275,330.59824698718734,358.6278543331275,391.28889933025926,0.40904730978998405,-0.008192659696482167,-0.019819233879879966,-0.0857102590007058,-0.008192659696482167,0.08213346466542697,看空,无明显形态,0.22430050912899485,none,data_insufficient,stock_forecast_ensemble_h5,ensemble,f34d09ae449a,True,Probabilistic scenario path only; not guaranteed price movement or investment advice.
2026-01-13,300750,9,bullish,387.9188364791437,399.26661725688194,380.0098284261393,391.28889933025926,330.59824698718734,358.6278543331275,391.28889933025926,0.40904730978998405,-0.008192659696482167,-0.019819233879879966,-0.0857102590007058,-0.008192659696482167,0.08213346466542697,看空,无明显形态,0.22430050912899485,none,data_insufficient,stock_forecast_ensemble_h5,ensemble,f34d09ae449a,True,Probabilistic scenario path only; not guaranteed price movement or investment advice.
2026-01-14,300750,10,bearish,330.59824698718734,335.58023617863154,325.3389886698046,330.3167355921499,330.3167355921499,359.78726073877556,394.65896218137476,0.42611214204892217,-0.004986250128394133,-0.021714957722041545,-0.08648879604015712,-0.004986250128394133,0.09145358030238981,看空,无明显形态,0.21710416256794582,none,data_insufficient,stock_forecast_ensemble_h5,ensemble,f34d09ae449a,True,Probabilistic scenario path only; not guaranteed price movement or investment advice.
2026-01-14,300750,10,base,358.6278543331275,366.16591540872946,352.26975473526977,359.78726073877556,330.3167355921499,359.78726073877556,394.65896218137476,0.42611214204892217,-0.004986250128394133,-0.021714957722041545,-0.08648879604015712,-0.004986250128394133,0.09145358030238981,看空,无明显形态,0.21710416256794582,none,data_insufficient,stock_forecast_ensemble_h5,ensemble,f34d09ae449a,True,Probabilistic scenario path only; not guaranteed price movement or investment advice.
2026-01-14,300750,10,bullish,391.28889933025926,402.7053899816156,383.3111814036366,394.65896218137476,330.3167355921499,359.78726073877556,394.65896218137476,0.42611214204892217,-0.004986250128394133,-0.021714957722041545,-0.08648879604015712,-0.004986250128394133,0.09145358030238981,看空,无明显形态,0.21710416256794582,none,data_insufficient,stock_forecast_ensemble_h5,ensemble,f34d09ae449a,True,Probabilistic scenario path only; not guaranteed price movement or investment advice.
