date,symbol,distance,horizon_days,future_return
2025-12-30,300750,3.6883078363289514,1,-0.005254604550379183
2025-12-29,300750,6.630282477807707,1,-0.0002978527524302166
2025-12-25,300750,7.431825488518206,1,0.0038068684485670357
2025-12-24,300750,7.995165476982239,1,-0.006895633652822086
2025-12-24,300750,7.995165476982239,5,-0.022204472843450507
2025-12-19,300750,8.260246492843589,1,-0.005775401069518682
2025-12-19,300750,8.260246492843589,5,0.0011497326203209202
2025-12-26,300750,8.906402817773905,1,-0.013674117992682255
2025-12-22,300750,9.39208688117201,1,0.016835197934595536
2025-12-22,300750,9.39208688117201,5,-0.006804001721170461
2025-12-16,300750,9.450127203113764,1,0.013239607832773892
2025-12-16,300750,9.450127203113764,5,-0.0008192172511296558
2025-12-23,300750,9.814404260645826,1,-0.006612007405448317
2025-12-23,300750,9.814404260645826,5,-0.023538746363396035
2025-03-13,300750,9.929241607436355,1,0.03467340652397133
2025-03-13,300750,9.929241607436355,5,0.03526577679488185
2025-03-13,300750,9.929241607436355,20,-0.1153937287733986
2025-03-13,300750,9.929241607436355,60,0.006280181418574227
2025-03-12,300750,10.38955730602649,1,-0.005029469548133547
2025-03-12,300750,10.38955730602649,5,0.04278978388998045
2025-03-12,300750,10.38955730602649,20,-0.14349705304518667
2025-03-12,300750,10.38955730602649,60,0.003984592431265588
2025-03-11,300750,10.534540072767625,1,-0.002742946708463978
2025-03-11,300750,10.534540072767625,5,0.007053291536050166
2025-03-11,300750,10.534540072767625,20,-0.17166927899686524
2025-03-11,300750,10.534540072767625,60,-0.02818668129178492
2025-12-18,300750,10.71086907822647,1,0.005376344086021501
2025-12-18,300750,10.71086907822647,5,0.0027150537634408334
2025-01-10,300750,10.851830347970632,1,0.003699186991869885
2025-01-10,300750,10.851830347970632,5,0.022357723577235644
2025-01-10,300750,10.851830347970632,20,0.10037804415558793
2025-01-10,300750,10.851830347970632,60,-0.06810968532257844
2025-01-06,300750,10.906325217121223,1,-0.028432327166504345
2025-01-06,300750,10.906325217121223,5,-0.03832521908471265
2025-01-06,300750,10.906325217121223,20,-0.014572437093490542
2025-01-06,300750,10.906325217121223,60,-0.17271829816200546
2025-03-26,300750,10.921431343791266,1,0.007628833878249974
2025-03-26,300750,10.921431343791266,5,-0.03028179978203338
2025-03-26,300750,10.921431343791266,20,-0.059585642056384946
2025-03-26,300750,10.921431343791266,60,0.0119965375092983
2025-01-16,300750,11.019664147559432,1,0.0062817588924899415
2025-01-16,300750,11.019664147559432,5,0.030288480774616877
2025-01-16,300750,11.019664147559432,20,0.10780024845709257
2025-01-16,300750,11.019664147559432,60,-0.06985786433303243
2025-12-15,300750,11.208085656528278,1,-0.018391699092088265
2025-12-15,300750,11.208085656528278,5,-0.035434500648508394
2025-03-18,300750,11.27179031427492,1,0.03264591439688713
2025-03-18,300750,11.27179031427492,5,0.009649805447470738
2025-03-18,300750,11.27179031427492,20,-0.12494163424124505
2025-03-18,300750,11.27179031427492,60,-0.02261007884891053
2025-01-15,300750,11.293690288626347,1,-0.0037469605771913717
2025-01-15,300750,11.293690288626347,5,0.02842109459082387
2025-01-15,300750,11.293690288626347,20,0.0822212241501521
2025-01-15,300750,11.293690288626347,60,-0.09697410363844083
