date,symbol,distance,horizon_days,future_return
2026-06-08,300750,5.3518287631266395,1,0.01648771054908149
2026-06-05,300750,7.258531957586749,1,-0.024764267990074473
2026-06-09,300750,7.536310240873865,1,-0.027534418022528206
2026-05-22,300750,9.627688183660227,1,-0.02013814573402084
2026-05-22,300750,9.627688183660227,5,0.03122871874695976
2026-05-20,300750,10.116576773600704,1,-0.00752260397830018
2026-05-20,300750,10.116576773600704,5,0.00012055455093440415
2026-05-21,300750,10.196566379300553,1,-0.00114180210383108
2026-05-21,300750,10.196566379300553,5,0.009838933022374485
2026-05-26,300750,10.314307759990514,1,0.03055900621118024
2026-05-26,300750,10.314307759990514,5,0.07798757763975162
2026-05-25,300750,10.463801830672287,1,-0.0009432088959491214
2026-05-25,300750,10.463801830672287,5,0.04274225575853863
2026-05-19,300750,10.898379237215783,1,-0.007585183767228165
2026-05-19,300750,10.898379237215783,5,-0.036897013782542176
2026-05-18,300750,10.953842719165388,1,0.0016537641109219958
2026-05-18,300750,10.953842719165388,5,-0.03439349998801622
2026-05-28,300750,11.476598350127334,1,0.02001539645881456
2026-05-28,300750,11.476598350127334,5,-0.017994611239414926
2026-06-04,300750,11.692746058542891,1,-0.01273885350318471
2026-03-04,300750,12.077252608991337,1,0.03349070522277975
2026-03-04,300750,12.077252608991337,5,0.17084685748008277
2026-03-04,300750,12.077252608991337,20,0.19713779876069637
2026-03-04,300750,12.077252608991337,60,0.30036419326244324
2026-04-09,300750,12.169860342178836,1,0.06669401779532791
2026-04-09,300750,12.169860342178836,5,0.16408113028539195
2026-04-09,300750,12.169860342178836,20,0.12313656687283281
2026-05-15,300750,12.315966868640498,1,-0.015037771482530715
2026-05-15,300750,12.315966868640498,5,-0.029367327667610965
2026-03-02,300750,12.72095927773424,1,0.011316207160072977
2026-03-02,300750,12.72095927773424,5,0.05079066486391137
2026-03-02,300750,12.72095927773424,20,0.21392040444418314
2026-03-02,300750,12.72095927773424,60,0.26579374879543827
2026-02-27,300750,12.73019005796576,1,-0.005233765094587839
2026-02-27,300750,12.73019005796576,5,0.037308850618402944
2026-02-27,300750,12.73019005796576,20,0.21686500394725305
2026-02-27,300750,12.73019005796576,60,0.23446066209147376
2026-04-07,300750,12.993891638128373,1,0.017447151511999826
2026-04-07,300750,12.993891638128373,5,0.12012792844327724
2026-04-07,300750,12.993891638128373,20,0.15409186435147193
2025-12-31,300750,13.00518818093716,1,0.027882154332080855
2025-12-31,300750,13.00518818093716,5,0.005364047268964889
2025-12-31,300750,13.00518818093716,20,-0.04699667810270647
2025-12-31,300750,13.00518818093716,60,0.04718727876708595
2025-12-30,300750,13.235198446244256,1,-0.005254604550379183
2025-12-30,300750,13.235198446244256,5,2.708559046582515e-05
2025-12-30,300750,13.235198446244256,20,-0.07397074756229682
2025-12-30,300750,13.235198446244256,60,0.046749729144095475
