date,symbol,open,high,low,close,volume,amount,turnover
2025-10-14,300750,375.118122,379.8440196,350.27762274,352.473196,49639939,18319370880.77,1.1665
2025-10-15,300750,352.965477,364.00241702,349.28321512,363.5987466,36993355,13383852916.96,0.8693
2025-10-16,300750,361.826535,368.1277318,358.872849,362.811097,27629467,10185159269.4,0.6492
2025-10-17,300750,361.826535,369.21075,351.47878838,352.61103468,31905761,11588825855.03,0.7497
2025-10-20,300750,359.36513,363.19507618,353.97957586,360.841973,28432420,10372513059.32,0.6681
2025-10-21,300750,367.241626,375.4627187,357.4944622,370.0968558,44632870,16784956526.03,1.0488
2025-10-22,300750,370.0968558,373.03085056,362.5157284,367.10378732,21945879,8178934535.0,0.5157
2025-10-23,300750,368.0292756,372.9520856,363.303378,370.6383649,23998098,8982628026.73,0.5639
2025-10-24,300750,374.10402314,381.8131436,372.164436,379.81448274,32041578,12276721104.42,0.7529
2025-10-27,300750,386.932866,386.932866,370.75651234,380.21815316,40451018,15542852577.46,0.9505
2025-10-28,300750,380.19846192,387.7205156,377.10693724,380.51352176,28708295,11160796766.31,0.6746
2025-10-29,300750,380.040932,393.86418248,378.7610014,393.8248,34474046,13644645225.55,0.8101
2025-10-30,300750,399.71248076,402.76462296,390.70373846,392.14119898,34306088,13797530228.7,0.8061
2025-10-31,300750,391.855676,400.5198216,382.2069684,382.76816874,34048350,13515773431.18,0.8001
2025-11-03,300750,381.025494,385.85969342,369.96886274,380.88765532,26368177,10106566781.1,0.6196
2025-11-04,300750,377.14631972,380.533213,368.226188,373.0997699,23939074,9091842152.99,0.5625
2025-11-05,300750,367.0939417,386.932866,366.257064,382.6992494,31142532,11937586811.02,0.7318
2025-11-06,300750,383.97918,393.32267338,382.6992494,388.58693016,23447477,9261688311.6,0.5509
2025-11-07,300750,387.425147,391.37324062,382.87647056,389.26627794,16554892,6516185370.89,0.389
2025-11-10,300750,392.2495008,394.13001422,377.40230584,378.57393462,23895991,9267204047.49,0.5615
2025-11-11,300750,380.040932,388.67554074,378.564089,379.6471072,19303175,7500041113.2,0.4536
2025-11-12,300750,384.74713836,386.92302038,378.05211676,380.41506556,21299825,8261238196.73,0.5005
2025-11-13,300750,379.1055981,414.7959706,379.1055981,409.1839672,56265449,22945441956.47,1.3221
2025-11-14,300750,400.716734,408.1994052,397.64490056,397.88119544,24172120,9879119548.47,0.568
2025-11-17,300750,382.010056,386.3421288,376.594965,384.74713836,47685503,18542294255.24,1.1205
2025-11-18,300750,382.994618,392.47595006,375.118122,379.05637,39565814,15353867656.8,0.9297
2025-11-19,300750,379.548651,392.28888328,379.01698752,385.0621982,29266686,11462348543.06,0.6876
2025-11-20,300750,388.8035338,388.90199,371.18971962,373.53297718,33674285,12895238922.61,0.7912
2025-11-21,300750,369.21075,377.087246,364.28794,364.28794,31631335,11850710342.42,0.7432
2025-11-24,300750,368.0292756,369.1122938,361.51147516,364.8294491,22845819,8464724008.41,0.5367
2025-11-25,300750,369.21075,373.79880892,364.86883158,366.61150632,20633246,7733117131.64,0.4848
2025-11-26,300750,369.703031,369.703031,364.35685934,367.06440484,18910660,7048903988.16,0.4443
2025-11-27,300750,367.241626,373.03085056,364.28794,365.4694144,22200259,8289124681.24,0.5216
2025-11-28,300750,364.780221,369.68333976,360.50722192,367.4385384,20340263,7542337298.26,0.4779
2025-12-01,300750,368.97445512,377.05770914,368.25572486,377.05770914,26751013,10120862870.74,0.6285
2025-12-02,300750,377.579527,379.03667876,371.5736988,374.21232496,16348461,6220569501.6,0.3841
2025-12-03,300750,374.22217058,377.45153394,369.21075,370.27407696,13991135,5294871742.79,0.3287
2025-12-04,300750,373.33606478,377.6779832,369.3584343,377.4318427,19165809,7299943081.35,0.4503
2025-12-05,300750,381.2224064,383.29983222,376.102684,383.08322858,23291559,9004580815.99,0.5472
2025-12-08,300750,384.40254166,389.27612356,379.548651,386.440585,21659758,8476698700.28,0.5089
2025-12-09,300750,385.456023,386.20429012,380.040932,381.60638558,18691773,7255076087.46,0.4391
2025-12-10,300750,379.1055981,382.010056,371.43586012,376.47681756,19433405,7399361240.71,0.4566
2025-12-11,300750,378.9579138,392.70239932,377.46137956,382.98477238,28215378,11089031994.57,0.6629
2025-12-12,300750,385.948304,387.31684518,379.548651,385.7513916,24002022,9355490916.02,0.5639
2025-12-15,300750,385.456023,388.87245314,379.26312802,379.548651,18274993,7099251459.21,0.4294
2025-12-16,300750,380.040932,383.07338296,372.19397286,372.56810642,19121676,7292054834.58,0.4492
2025-12-17,300750,370.6383649,378.564089,369.26982372,377.50076204,22257408,8453303233.62,0.5229
2025-12-18,300750,373.71019834,375.0688939,364.29778562,366.257064,29639283,11079385459.43,0.6963
2025-12-19,300750,368.30495296,371.84937616,365.0755896,368.226188,17559945,6572807889.61,0.4126
2025-12-22,300750,370.195312,372.15459038,362.4172722,366.09953408,25493538,9489773616.32,0.5989
2025-12-23,300750,366.257064,374.625841,365.8632392,372.2628922,23604086,8879315764.06,0.5546
2025-12-24,300750,372.24320096,372.24320096,366.257064,369.8014872,21088387,7902857946.37,0.4955
2025-12-25,300750,368.43294602,368.43294602,363.42152544,367.25147162,20343144,7559336244.0,0.4779
2025-12-26,300750,367.20224352,372.164436,364.3863962,368.64954966,25723689,9616116052.74,0.6044
2025-12-29,300750,368.226188,368.64954966,362.318816,363.60859222,24124072,8924502782.7,0.5668
2025-12-30,300750,361.4327102,365.272502,360.90104672,363.5002904,19030821,7014015793.59,0.4471
2025-12-31,300750,364.08118198,366.257064,361.4819383,361.59024012,16026597,5920431545.03,0.3765
2026-01-05,300750,364.28794,372.164436,362.50588278,371.672155,33688135,12583419573.97,0.7915
2026-01-06,300750,374.13356,374.625841,363.34276048,368.21634238,34147710,12764795666.72,0.8023
2026-01-07,300750,367.1923979,369.68333976,362.80125138,365.28234762,26228535,9730943679.39,0.6162
2026-01-08,300750,362.318816,367.56653146,361.334254,363.51013602,26959035,9962397479.55,0.6334
2026-01-09,300750,363.47075354,371.80014806,361.34409962,363.52982726,31477187,11681035309.14,0.7395
2026-01-12,300750,362.318816,362.318816,346.23107292,356.09638416,48830739,17505537198.65,1.1472
2026-01-13,300750,360.5958325,362.09236674,351.488634,353.457758,29670920,10745692370.44,0.6971
2026-01-14,300750,354.47185686,355.64348564,346.28030102,348.51525676,38083365,13553362724.06,0.8947
2026-01-15,300750,347.3042455,352.74887336,346.3689116,348.2888075,32370912,11474019059.88,0.7605
2026-01-16,300750,352.46335038,356.13576664,346.08338862,346.88088384,31981842,11350569563.22,0.7514
2026-01-19,300750,346.04400614,349.85426108,339.99879546,343.5136818,33864284,11842421263.8,0.7956
2026-01-20,300750,344.5967,351.40002342,342.5291198,344.2028752,35440589,12466608900.39,0.8326
2026-01-21,300750,346.50675028,352.16798178,343.612138,344.40963322,39393573,13919426404.51,0.9255
2026-01-22,300750,345.61079886,348.26911626,334.258799,340.4615396,45994818,15851213229.04,1.0806
2026-01-23,300750,342.63742162,344.5967,337.9509065,341.643014,33976127,11775914385.67,0.7982
2026-01-26,300750,346.58551524,347.1073331,335.94240002,336.7694321,33291386,11468681279.21,0.7821
2026-01-27,300750,339.56558818,339.5754338,328.86339924,334.1603428,32294885,10953698562.46,0.7587
2026-01-28,300750,332.66380856,338.689328,327.86899162,334.74123438,46308171,15638344008.57,1.0879
2026-01-29,300750,335.243361,339.83141992,332.93948592,336.61190218,33844419,11569006794.24,0.7951
2026-01-30,300750,343.0214008,348.29865312,338.7877842,344.5967,48650115,17048600000.2,1.1429
2026-02-02,300750,351.488634,352.46335038,338.81732106,343.59244676,39191747,13766144457.61,0.9207
2026-02-03,300750,343.612138,347.3534736,338.197047,342.53896542,26516325,9220045792.0,0.6229
2026-02-04,300750,345.54187952,360.9896573,342.14514062,359.39466686,48531685,17369398061.77,1.1402
2026-02-05,300750,360.12324274,361.0881135,350.52376324,357.33693228,28427157,10268243283.13,0.6678
2026-02-06,300750,353.77281784,367.12347856,352.48304162,363.41167982,39372618,14514523059.03,0.925
2026-02-09,300750,364.780221,366.749345,357.0021812,363.12615684,27448630,10080946318.6,0.6448
2026-02-10,300750,359.53250554,365.0755896,358.380568,359.33559314,18563499,6798020174.47,0.4361
2026-02-11,300750,361.2357978,365.26265638,358.872849,362.318816,19653459,7239804070.68,0.4617
2026-02-12,300750,364.28794,372.04628856,362.34835286,370.06731894,27754580,10410892196.36,0.652
2026-02-13,300750,369.81133282,371.179874,359.37497562,359.69988108,22314532,8229700941.45,0.5242
2026-02-24,300750,366.88718368,367.733907,356.3622159,356.3622159,22695131,8316534692.71,0.5332
2026-02-25,300750,358.07535378,360.9404292,354.5407762,356.58866516,18716639,6802110618.55,0.4397
2026-02-26,300750,350.5533001,352.6701084,338.197047,340.658452,43541381,15108143010.07,1.0229
2026-02-27,300750,341.76116144,343.55306428,336.73004962,336.73004962,25446620,8775054149.27,0.5978
2026-03-02,300750,335.735642,339.5754338,331.48233416,334.96768364,28351326,9643254983.63,0.6661
2026-03-03,300750,340.98335746,348.8795447,338.71886486,338.75824734,40007479,13919957237.98,0.9399
2026-03-04,300750,335.8340982,336.73989524,329.0406204,333.6680618,25080441,8468604901.53,0.5892
2026-03-05,300750,339.26037396,348.3872637,337.37001492,344.8428405,31006068,10819502021.19,0.7284
2026-03-06,300750,343.612138,351.50832524,339.33913892,349.29306074,20963113,7388868682.39,0.4925
2026-03-09,300750,343.45460808,354.2946357,339.73296372,351.980915,31797613,11217996825.3,0.747
2026-03-10,300750,369.21075,373.90711074,360.841973,370.4906806,50741728,19049080512.74,1.1921
2026-03-11,300750,373.72004396,397.3199951,373.12930676,390.6742016,57598685,22642696276.06,1.3531
2026-03-12,300750,393.8248,394.7109058,386.6374974,389.394271,29150375,11537671606.62,0.6848
2026-03-13,300750,387.79928056,397.75320238,387.7205156,390.871114,35582639,14201304444.44,0.8359
2026-03-16,300750,395.56747474,406.79148154,391.855676,402.0951208,37352104,15195015004.76,0.8775
2026-03-17,300750,409.36118836,413.51604,398.31440272,398.74761,35980678,14787230789.87,0.8453
2026-03-18,300750,399.10205232,399.732172,390.64466474,395.81361524,26529996,10653633584.46,0.6233
2026-03-19,300750,395.73485028,407.608668,393.8248,394.317081,29286635,11867380765.39,0.688
2026-03-20,300750,398.82637496,415.56392896,393.95279306,406.624106,53729677,22252017693.22,1.2623
2026-03-23,300750,410.88725946,410.91679632,392.5940975,395.78407838,44614145,18193336487.17,1.0481
2026-03-24,300750,398.74761,405.5410878,382.010056,390.86126838,36410525,14439124609.63,0.8554
2026-03-25,300750,386.932866,394.317081,381.8131436,391.66860922,26752828,10553996246.79,0.6285
2026-03-26,300750,387.75989808,407.33299064,385.948304,396.286205,26763697,10811439764.3,0.6288
2026-03-27,300750,399.85031944,411.87182146,395.52809226,409.75501316,30258043,12465856864.08,0.7108
2026-03-30,300750,406.624106,412.3837937,399.3383472,406.624106,25348419,10440376424.48,0.5955
2026-03-31,300750,406.624106,410.5131259,395.38040796,395.4985554,24925645,10159878345.8,0.5856
2026-04-01,300750,403.40458826,403.54242694,389.886552,399.44664902,23170073,9384266504.41,0.5443
2026-04-02,300750,401.6028398,405.62969838,391.0680264,394.97673754,22305638,8988161794.19,0.524
2026-04-03,300750,393.8248,394.6124496,379.18436306,380.49383052,24751501,9640031385.12,0.5815
2026-04-07,300750,383.95948876,387.1297784,375.60055738,378.65269958,17257622,6675632984.29,0.4054
2026-04-08,300750,390.378833,391.5110793,382.22665964,385.2591106,36418443,14315333338.28,0.8555
2026-04-09,300750,388.0158842,388.19310536,380.69074292,383.96933438,25955199,10132744607.16,0.6097
2026-04-10,300750,387.917428,412.531478,386.61780616,409.577792,50788702,20752496341.08,1.1931
2026-04-13,300750,411.546916,426.64025146,409.577792,420.53596706,41239924,17625505878.02,0.9688
2026-04-14,300750,414.992883,425.81321938,408.0024928,424.13946398,44220826,18663656302.9,1.0388
2026-04-15,300750,432.10457056,432.67561652,420.47689334,424.346222,37353628,16122379460.43,0.8775
