latest_date,symbol,horizon_days,prob_up,expected_return,expected_excess_return,direction,trend_label,confidence,return_p10,return_p50,return_p90,risk_flags,top_factor_contributors,prediction_method,sample_oos_accuracy,sample_oos_auc,sample_oos_brier,sample_rank_ic,same_theme_rank,same_theme_percentile,same_theme_rank_note,universe_symbol_count,minimum_trusted_symbols,event_feature_count,trust_status,model_type,model_id,data_version,note,industry_relative_rank,similar_history_rows,similar_history_mean_return,explanation
2026-06-10,300750,1,0.5121754683069587,-0.005312327387304665,0.00013263584345767329,中性,无明显形态,0.02793543530009851,-0.03111434432204288,-0.005312327387304665,0.03087176751294017,none,z:amount_mean_40=5.582;z:amount_mean_60=5.312;z:amount_mean_120=4.754;z:amount_mean_20=4.687;z:amount_mean_10=4.674;latest:event_count_3d=3.000;latest:event_count_20d=11.000;latest:positive_event_count=2.000;latest:event_impact_score=0.026;latest:event_confidence_mean=0.452,lightgbm,0.5081184336198663,0.5193444656793209,0.2607379727061066,0.0030258784259653373,1,1.0,free mode uses loaded universe/theme pool as same-theme proxy,9,200,7,data_insufficient,event_aware_ensemble,stock_forecast_event_aware_ensemble_h1,b8321bb88e34,Research signal only; not investment advice.,industry_data_unavailable_free_mode,48,0.049337572179022654,"1d 中性 with prob_up=0.512; trend=无明显形态; key_factors=amount_mean_40=5.58, amount_mean_60=5.31, amount_mean_120=4.75, amount_mean_20=4.69; risk=none"
2026-06-10,300750,5,0.4303416989334921,0.009276025774225548,0.002918396386957456,震荡偏弱,无明显形态,0.10448745159976183,-0.058074320993174625,0.009276025774225548,0.07736935179722104,none,z:amount_mean_40=5.582;z:amount_mean_60=5.312;z:amount_mean_120=4.754;z:amount_mean_20=4.687;z:amount_mean_10=4.674;latest:event_count_3d=3.000;latest:event_count_20d=11.000;latest:positive_event_count=2.000;latest:event_impact_score=0.026;latest:event_confidence_mean=0.452,lightgbm,0.4851390220517737,0.48934545521535683,0.29352723885373283,0.05985872003113666,1,1.0,free mode uses loaded universe/theme pool as same-theme proxy,9,200,7,data_insufficient,event_aware_ensemble,stock_forecast_event_aware_ensemble_h5,b8321bb88e34,Research signal only; not investment advice.,industry_data_unavailable_free_mode,48,0.049337572179022654,"5d 震荡偏弱 with prob_up=0.430; trend=无明显形态; key_factors=amount_mean_40=5.58, amount_mean_60=5.31, amount_mean_120=4.75, amount_mean_20=4.69; risk=none"
2026-06-10,300750,20,0.30563457592729687,-0.033324712181401685,0.013092758174978354,看空,无明显形态,0.29190746620809077,-0.1573403947882126,-0.033324712181401685,0.13585195464946995,none,z:amount_mean_40=5.582;z:amount_mean_60=5.312;z:amount_mean_120=4.754;z:amount_mean_20=4.687;z:amount_mean_10=4.674;latest:event_count_3d=3.000;latest:event_count_20d=11.000;latest:positive_event_count=2.000;latest:event_impact_score=0.026;latest:event_confidence_mean=0.452,lightgbm,0.43501454898157127,0.5007186601980721,0.35863219907669747,-0.043078659008565494,1,1.0,free mode uses loaded universe/theme pool as same-theme proxy,9,200,7,data_insufficient,event_aware_ensemble,stock_forecast_event_aware_ensemble_h20,b8321bb88e34,Research signal only; not investment advice.,industry_data_unavailable_free_mode,48,0.049337572179022654,"20d 看空 with prob_up=0.306; trend=无明显形态; key_factors=amount_mean_40=5.58, amount_mean_60=5.31, amount_mean_120=4.75, amount_mean_20=4.69; risk=none"
2026-06-10,300750,60,0.4850536136159906,0.17288232094773223,0.05116847869345248,中性,无明显形态,0.02241957957601412,-0.05016787191621627,0.17288232094773223,0.5390481720380847,none,z:amount_mean_40=5.582;z:amount_mean_60=5.312;z:amount_mean_120=4.754;z:amount_mean_20=4.687;z:amount_mean_10=4.674;latest:event_count_3d=3.000;latest:event_count_20d=11.000;latest:positive_event_count=2.000;latest:event_impact_score=0.026;latest:event_confidence_mean=0.452,lightgbm,0.32932932932932935,0.3807703003337041,0.48360588226678014,-0.09430565773875134,1,1.0,free mode uses loaded universe/theme pool as same-theme proxy,9,200,7,data_insufficient,event_aware_ensemble,stock_forecast_event_aware_ensemble_h60,b8321bb88e34,Research signal only; not investment advice.,industry_data_unavailable_free_mode,48,0.049337572179022654,"60d 中性 with prob_up=0.485; trend=无明显形态; key_factors=amount_mean_40=5.58, amount_mean_60=5.31, amount_mean_120=4.75, amount_mean_20=4.69; risk=none"
