date,symbol,event_count_3d,event_count_20d,positive_event_count,negative_event_count,event_risk_count,event_impact_score,event_confidence_mean,latest_event_type,latest_event_title
2026-04-03,300750,6,44,2,0,0,0.015522715535499974,0.3945454545454547,shareholder_change,上海市通力律师事务所关于宁德时代新能源科技股份有限公司2025年年度股东会的法律意见书
2026-04-06,300750,4,42,2,0,0,0.015600495872558915,0.3966666666666668,shareholder_change,上海市通力律师事务所关于宁德时代新能源科技股份有限公司2025年年度股东会的法律意见书
2026-04-07,300750,5,43,3,0,0,0.11047203539726708,0.4020930232558141,buyback_dividend,关于A股股份回购结果暨股份变动的公告
2026-04-08,300750,4,43,3,0,0,0.11047203539726709,0.4020930232558141,buyback_dividend,关于A股股份回购结果暨股份变动的公告
2026-04-09,300750,2,44,3,0,0,0.08559586379666545,0.4009090909090911,general_news,H股公告（截至2026年3月31日止股份发行人的证券变动月报表）
2026-04-10,300750,2,8,2,0,0,0.09564804246129352,0.56,general_news,H股公告（截至2026年3月31日止股份发行人的证券变动月报表）
2026-04-13,300750,1,8,2,0,0,0.09564804246129353,0.56,general_news,H股公告（截至2026年3月31日止股份发行人的证券变动月报表）
2026-04-14,300750,1,8,2,0,0,0.09564804246129352,0.56,general_news,H股公告（截至2026年3月31日止股份发行人的证券变动月报表）
2026-04-15,300750,1,9,2,0,0,0.05988257574713713,0.5366666666666666,general_news,2025年度A股权益分派实施公告
2026-04-16,300750,6,14,4,0,0,0.07362717294147637,0.5099999999999999,general_news,关于投资设立全资子公司的公告
2026-04-17,300750,9,17,4,0,0,0.0018296397869139842,0.5311764705882354,shareholder_change,中信建投证券股份有限公司关于宁德时代新能源科技股份有限公司股东向特定机构投资者询价转让股份相关资格的核查意见
2026-04-20,300750,10,18,4,0,0,-0.019593754994705368,0.5366666666666666,shareholder_change,股东询价转让定价情况提示性公告
2026-04-21,300750,9,18,4,0,0,-0.019593754994705375,0.5366666666666666,shareholder_change,股东询价转让定价情况提示性公告
2026-04-22,300750,5,19,4,0,0,-0.016496315563895872,0.526842105263158,general_news,关于授予2026年A股员工持股计划预留份额的公告
2026-04-23,300750,6,23,4,0,0,-0.05698844425795435,0.5326086956521742,shareholder_change,中信建投证券股份有限公司关于宁德时代新能源科技股份有限公司股东向特定机构投资者询价转让股份的核查报告
2026-04-24,300750,6,23,4,0,0,-0.05698844425795435,0.5326086956521742,shareholder_change,中信建投证券股份有限公司关于宁德时代新能源科技股份有限公司股东向特定机构投资者询价转让股份的核查报告
2026-04-27,300750,5,23,4,0,0,-0.056988444257954345,0.5326086956521742,shareholder_change,中信建投证券股份有限公司关于宁德时代新能源科技股份有限公司股东向特定机构投资者询价转让股份的核查报告
2026-04-28,300750,6,25,4,0,0,-0.03983012551510963,0.518,general_news,关于根据一般性授权配售新H股的公告
2026-04-29,300750,2,25,4,0,0,-0.03983012551510963,0.518,general_news,关于根据一般性授权配售新H股的公告
2026-04-30,300750,5,28,4,0,0,-0.024878519188027498,0.5000000000000001,general_news,关于完成配售H股的公告
2026-05-01,300750,5,26,4,0,0,-0.02470528035646224,0.5007692307692309,general_news,关于完成配售H股的公告
2026-05-04,300750,3,22,3,0,0,-0.025470869072984972,0.4772727272727273,general_news,关于完成配售H股的公告
2026-05-05,300750,3,22,3,0,0,-0.025470869072984962,0.4772727272727273,general_news,关于完成配售H股的公告
2026-05-06,300750,0,22,3,0,0,-0.025470869072984955,0.4772727272727273,general_news,关于完成配售H股的公告
2026-05-07,300750,1,23,3,0,0,-0.018939607948024937,0.4717391304347826,general_news,H股公告（截至2026年4月30日止股份发行人的证券变动月报表）
2026-05-08,300750,1,22,2,0,0,-0.020600508428857293,0.4645454545454545,general_news,H股公告（截至2026年4月30日止股份发行人的证券变动月报表）
2026-05-11,300750,2,22,2,0,0,-0.061305491075768555,0.4772727272727273,shareholder_change,关于控股股东无偿捐赠部分公司股份的进展公告
2026-05-12,300750,2,22,2,0,0,-0.061305491075768555,0.4772727272727273,shareholder_change,关于控股股东无偿捐赠部分公司股份的进展公告
2026-05-13,300750,1,22,2,0,0,-0.061305491075768576,0.4772727272727273,shareholder_change,关于控股股东无偿捐赠部分公司股份的进展公告
2026-05-14,300750,1,22,2,0,0,-0.061305491075768576,0.4772727272727273,shareholder_change,关于控股股东无偿捐赠部分公司股份的进展公告
2026-05-15,300750,1,22,2,0,0,-0.061305491075768555,0.4772727272727273,shareholder_change,关于控股股东无偿捐赠部分公司股份的进展公告
2026-05-18,300750,0,13,0,0,0,-0.06566174392001965,0.4576923076923076,shareholder_change,关于控股股东无偿捐赠部分公司股份的进展公告
2026-05-19,300750,0,13,0,0,0,-0.06566174392001967,0.4576923076923076,shareholder_change,关于控股股东无偿捐赠部分公司股份的进展公告
2026-05-20,300750,0,13,0,0,0,-0.06566174392001964,0.4576923076923076,shareholder_change,关于控股股东无偿捐赠部分公司股份的进展公告
2026-05-21,300750,0,12,0,0,0,-0.06419979190327842,0.4433333333333333,shareholder_change,关于控股股东无偿捐赠部分公司股份的进展公告
2026-05-22,300750,0,12,0,0,0,-0.06419979190327842,0.4433333333333333,shareholder_change,关于控股股东无偿捐赠部分公司股份的进展公告
2026-05-25,300750,0,7,0,0,0,-0.05999522980158462,0.39000000000000007,shareholder_change,关于控股股东无偿捐赠部分公司股份的进展公告
2026-05-26,300750,0,7,0,0,0,-0.059995229801584615,0.39000000000000007,shareholder_change,关于控股股东无偿捐赠部分公司股份的进展公告
2026-05-27,300750,0,7,0,0,0,-0.05999522980158463,0.39000000000000007,shareholder_change,关于控股股东无偿捐赠部分公司股份的进展公告
2026-05-28,300750,0,7,0,0,0,-0.05999522980158463,0.39000000000000007,shareholder_change,关于控股股东无偿捐赠部分公司股份的进展公告
2026-05-29,300750,0,5,0,0,0,-0.06855692792907363,0.406,shareholder_change,关于控股股东无偿捐赠部分公司股份的进展公告
2026-06-01,300750,1,3,0,0,0,-0.0069283248482233314,0.44333333333333336,general_news,关于2026年度第三期绿色科技创新债券发行完成的公告
2026-06-02,300750,1,3,0,0,0,-0.0069283248482233314,0.44333333333333336,general_news,关于2026年度第三期绿色科技创新债券发行完成的公告
2026-06-03,300750,2,4,0,0,0,-0.003100562142962847,0.42000000000000004,general_news,H股公告（截至2026年5月31日止股份发行人的证券变动月报表）
2026-06-04,300750,7,9,2,0,0,0.09820802985802378,0.4433333333333333,commodity_shock,宁德时代2026年员工持股计划366.33万股完成过户 募资6.47亿元
2026-06-05,300750,9,11,2,0,0,0.0726814759892882,0.42636363636363633,general_news,花旗：升宁德时代目标价至888港元 料今年利润达千亿人民币
2026-06-08,300750,8,10,2,0,0,0.07283176111844684,0.434,general_news,花旗：升宁德时代目标价至888港元 料今年利润达千亿人民币
2026-06-09,300750,7,10,2,0,0,0.07283176111844683,0.434,general_news,花旗：升宁德时代目标价至888港元 料今年利润达千亿人民币
2026-06-10,300750,3,11,2,0,0,0.026008960267819344,0.4518181818181818,shareholder_change,宁德时代在普洱成立新公司
