date,symbol,distance,horizon_days,future_return
2025-12-29,300308,3.5668169246665706,1,0.02265372168284774
2025-12-30,300308,5.687369917795694,1,-0.034810126582278444
2025-12-19,300308,6.661057427386637,1,0.08011194682525824
2025-12-19,300308,6.661057427386637,5,0.0967290536994927
2025-12-26,300308,6.880154608763459,1,-0.014354066985645786
2025-12-16,300308,6.950450693591783,1,0.06921111292339477
2025-12-16,300308,6.950450693591783,5,0.12542815201435342
2025-12-18,300308,7.073505337663528,1,0.0008753501400560193
2025-12-18,300308,7.073505337663528,5,0.12009803921568629
2025-12-15,300308,8.621567791818066,1,-0.03340573871001662
2025-12-15,300308,8.621567791818066,5,0.08170129278632232
2025-12-05,300308,8.986196013696501,1,0.06135369146261982
2025-12-05,300308,8.986196013696501,5,0.08369797970393811
2025-12-25,300308,9.316158546132831,1,-0.02000625195373562
2025-12-23,300308,9.337585745628804,1,0.02157809983896941
2025-12-23,300308,9.337585745628804,5,0.017713365539452353
2025-12-11,300308,9.659652872050305,1,-0.008196860994188926
2025-12-11,300308,9.659652872050305,5,-0.026601455326255685
2025-12-17,300308,9.747400451504895,1,-0.031831587511441106
2025-12-17,300308,9.747400451504895,5,0.0752906878199262
2025-12-04,300308,9.788223436037617,1,0.002894491129785459
2025-12-04,300308,9.788223436037617,5,0.09581699346405248
2025-12-03,300308,9.837915150478432,1,0.022473411872529603
2025-12-03,300308,9.837915150478432,5,0.17617856529127596
2025-12-03,300308,9.837915150478432,20,0.16472228056441307
2025-11-13,300308,10.838808478828472,1,-0.03779625779625784
2025-11-13,300308,10.838808478828472,5,0.022869022869022704
2025-11-13,300308,10.838808478828472,20,0.21997920997920994
2025-11-19,300308,11.102595617254053,1,0.0069586573884568015
2025-11-19,300308,11.102595617254053,5,0.11178878428162098
2025-11-19,300308,11.102595617254053,20,0.20749079001228
2025-11-11,300308,11.177628840023601,1,0.05063561585300702
2025-11-11,300308,11.177628840023601,5,0.010383506035680057
2025-11-11,300308,11.177628840023601,20,0.2947334686465122
2025-11-14,300308,11.347023497550236,1,0.04403439782204743
2025-11-14,300308,11.347023497550236,5,0.0025711939847024023
2025-11-14,300308,11.347023497550236,20,0.2575083185687741
2025-11-17,300308,11.46683029993536,1,-0.02129552980132443
2025-11-17,300308,11.46683029993536,5,-0.054635761589403975
2025-11-17,300308,11.46683029993536,20,0.18141556291390737
2025-11-18,300308,11.603173769197387,1,0.03317756021230256
2025-11-18,300308,11.603173769197387,5,0.014273328963227527
2025-11-18,300308,11.603173769197387,20,0.1667970649806516
