latest_date,symbol,horizon_days,prob_up,expected_return,expected_excess_return,direction,trend_label,confidence,return_p10,return_p50,return_p90,risk_flags,top_factor_contributors,prediction_method,sample_oos_accuracy,sample_oos_auc,sample_oos_brier,sample_rank_ic,walk_forward_model_id,walk_forward_status,walk_forward_rows,walk_forward_auc,walk_forward_brier,walk_forward_rank_ic,walk_forward_gate_reasons,same_theme_rank,same_theme_percentile,same_theme_rank_note,universe_symbol_count,minimum_trusted_symbols,event_feature_count,trust_status,model_type,model_id,data_version,note
2025-12-31,000630,1,0.5327748402364523,0.0012074951028552866,0.0004583950039061005,震荡偏多,趋势延续,0.07364480120135569,-0.02311999694747346,0.0012074951028552866,0.025766142400318128,none,z:positive_event_count=27.948;z:event_count_20d=23.478;z:event_count_3d=18.617;z:negative_event_count=14.406;z:event_risk_count=14.406;latest:event_count_3d=2.000;latest:event_count_20d=3.000;latest:positive_event_count=2.000;latest:negative_event_count=1.000;latest:event_risk_count=1.000,score_baseline,0.5167464114832536,0.5489650816933546,0.24973181095736394,0.0,walk_forward_factor_score_h1,data_insufficient,340,0.0,0.24991824337142265,0.0901284136333939,,1,1.0,free mode uses loaded universe/theme pool as same-theme proxy,3,200,7,data_insufficient,factor_score,stock_forecast_factor_score_h1,274ffa65b083,Research signal only; not investment advice.
2025-12-31,000630,5,0.5720895692372023,0.0064183618925885135,0.0026369755098236943,震荡偏多,趋势延续,0.15009239581384548,-0.04986994563154918,0.0064183618925885135,0.06677281496534809,none,z:positive_event_count=27.948;z:event_count_20d=23.478;z:event_count_3d=18.617;z:negative_event_count=14.406;z:event_risk_count=14.406;latest:event_count_3d=2.000;latest:event_count_20d=3.000;latest:positive_event_count=2.000;latest:negative_event_count=1.000;latest:event_risk_count=1.000,score_baseline,0.5416666666666666,0.583916083916084,0.24549390661188902,0.0,walk_forward_factor_score_h5,weak,58520,0.5132446568836853,0.25203173991824046,0.02671291597588351,auc_above_052;brier_below_025,1,1.0,free mode uses loaded universe/theme pool as same-theme proxy,3,200,7,data_insufficient,factor_score,stock_forecast_factor_score_h5,274ffa65b083,Research signal only; not investment advice.
2025-12-31,000630,20,0.6203095759190518,0.025405620167626198,0.010484549407911072,看多,趋势延续,0.21784744119772298,-0.08809435063031101,0.025405620167626198,0.16780693767096025,none,z:positive_event_count=27.948;z:event_count_20d=23.478;z:event_count_3d=18.617;z:negative_event_count=14.406;z:event_risk_count=14.406;latest:event_count_3d=2.000;latest:event_count_20d=3.000;latest:positive_event_count=2.000;latest:negative_event_count=1.000;latest:event_risk_count=1.000,score_baseline,0.567479674796748,0.5747661546382906,0.24220076591895034,0.0,,missing,0,0.0,0.0,0.0,walk_forward_evidence_missing,1,1.0,free mode uses loaded universe/theme pool as same-theme proxy,3,200,7,data_insufficient,factor_score,stock_forecast_factor_score_h20,274ffa65b083,Research signal only; not investment advice.
2025-12-31,000630,60,0.7360743350017481,0.07757143493805244,0.03273617864252433,强看多,趋势延续,0.3771260589174917,-0.1121352176911598,0.07757143493805244,0.3019286645230034,none,z:positive_event_count=27.948;z:event_count_20d=23.478;z:event_count_3d=18.617;z:negative_event_count=14.406;z:event_risk_count=14.406;latest:event_count_3d=2.000;latest:event_count_20d=3.000;latest:positive_event_count=2.000;latest:negative_event_count=1.000;latest:event_risk_count=1.000,score_baseline,0.5651438240270727,0.546029112829739,0.25166041808011724,0.0,,missing,0,0.0,0.0,0.0,walk_forward_evidence_missing,1,1.0,free mode uses loaded universe/theme pool as same-theme proxy,3,200,7,data_insufficient,factor_score,stock_forecast_factor_score_h60,274ffa65b083,Research signal only; not investment advice.
