latest_date,symbol,horizon_days,prob_up,expected_return,expected_excess_return,direction,trend_label,confidence,return_p10,return_p50,return_p90,risk_flags,top_factor_contributors,prediction_method,sample_oos_accuracy,sample_oos_auc,sample_oos_brier,sample_rank_ic,walk_forward_model_id,walk_forward_status,walk_forward_rows,walk_forward_auc,walk_forward_brier,walk_forward_rank_ic,walk_forward_gate_reasons,same_theme_rank,same_theme_percentile,same_theme_rank_note,universe_symbol_count,minimum_trusted_symbols,event_feature_count,trust_status,model_type,model_id,data_version,note,industry_relative_rank,similar_history_rows,similar_history_mean_return,explanation
2025-12-31,000630,5,0.5720895692372023,0.0064183618925885135,0.0026369755098236943,震荡偏多,趋势延续,0.15009239581384548,-0.04986994563154918,0.0064183618925885135,0.06677281496534809,none,z:positive_event_count=27.948;z:event_count_20d=23.478;z:event_count_3d=18.617;z:negative_event_count=14.406;z:event_risk_count=14.406;latest:event_count_3d=2.000;latest:event_count_20d=3.000;latest:positive_event_count=2.000;latest:negative_event_count=1.000;latest:event_risk_count=1.000,score_baseline,0.5416666666666666,0.583916083916084,0.24549390661188902,0.0,,missing,0,0.0,0.0,0.0,walk_forward_evidence_missing,1,1.0,free mode uses loaded universe/theme pool as same-theme proxy,3,200,7,data_insufficient,factor_score,stock_forecast_factor_score_h5,274ffa65b083,Research signal only; not investment advice.,industry_data_unavailable_free_mode,16,0.0016607432626645144,"5d 震荡偏多 with prob_up=0.572; trend=趋势延续; key_factors=turnover_mean_40=2.55, volume_ratio_5_20=-2.33, turnover_mean_60=2.31, volume_ratio_10_60=-2.23; risk=none"
