rows,direction_accuracy,raw_direction_accuracy,baseline_accuracy,auc,raw_auc,brier,raw_brier,calibrated_ece,raw_ece,probability_calibration_methods,probability_calibration_statuses,probability_calibration_ready_ratio,probability_calibration_pit_ratio,probability_calibration_pit_passed,probability_calibration_mean_improvement_brier,probability_calibration_mean_improvement_ece,rank_ic,top_bucket_return,bottom_bucket_return,top_bottom_spread,beats_baseline,requested_model_type,effective_model_type,effective_model_types,model_base_status,model_base_statuses,fallback_reason,fallback_reasons,fallback_rate,prediction_methods,model_status,trust_gate_passed,trust_gate_reasons,horizon_days,model_type,trust_status
2370,0.5164556962025316,0.50084388185654,0.5198312236286919,0.49608563668317623,0.5022403453312945,0.2543314165718427,0.26907811389446756,0.02463164715274351,0.10564625782554155,identity;isotonic;platt,calibrated;calibration_failed;calibration_watch,0.6278481012658228,1.0,True,0.02520970832729943,0.08591428589560321,-0.02814279211544863,0.0005365914390241569,0.0006646191942970556,-0.00012802775527289876,False,xgboost,xgboost,xgboost,trained,trained,,,0.0,xgboost_walk_forward,ok,False,min_oos_rows;beats_baseline;auc_above_052;brier_below_025;calibration_ready;rank_ic_positive;top_bottom_spread_positive,1,xgboost,weak
