latest_date,symbol,horizon_days,prob_up,expected_return,expected_excess_return,direction,trend_label,confidence,return_p10,return_p50,return_p90,conformal_method,conformal_rows,conformal_alpha,conformal_target_coverage,conformal_interval_half_width,conformal_status,risk_flags,top_factor_contributors,prediction_method,sample_oos_accuracy,sample_oos_auc,sample_oos_brier,sample_rank_ic,calibration_rows,calibration_bins,calibration_ece,calibration_status,walk_forward_model_id,walk_forward_status,walk_forward_rows,walk_forward_auc,walk_forward_brier,walk_forward_rank_ic,walk_forward_gate_reasons,same_theme_rank,same_theme_percentile,same_theme_rank_note,universe_symbol_count,minimum_trusted_symbols,event_feature_count,trust_status,model_type,model_id,data_version,note
2025-12-31,000630,1,0.5327748402364523,0.0012074951028552866,0.0004583950039061005,震荡偏多,趋势延续,0.07364480120135569,-0.02329694199662474,0.0012074951028552866,0.02571193220233531,split_conformal_historical_residual_proxy,1042,0.2,0.8,0.024504437099480025,conformal_ready,none,z:positive_event_count=26.511;z:event_count_20d=23.968;z:event_count_3d=20.631;z:latest_entity_link_confidence=15.227;z:event_confidence_mean=14.874;latest:event_count_3d=3.000;latest:event_count_20d=4.000;latest:positive_event_count=3.000;latest:negative_event_count=1.000;latest:event_risk_count=1.000,score_baseline,0.5167464114832536,0.5489650816933546,0.24973181095736394,0.0,627,1,0.005862632134193246,calibration_low_coverage,walk_forward_factor_score_h1,data_insufficient,340,0.0,0.24991824337142265,0.0901284136333939,,1,1.0,free mode uses loaded universe/theme pool as same-theme proxy,3,200,13,data_insufficient,factor_score,stock_forecast_factor_score_h1,274ffa65b083,Research signal only; not investment advice.
2025-12-31,000630,5,0.5720895692372023,0.0064183618925885135,0.0026369755098236943,震荡偏多,趋势延续,0.15009239581384548,-0.05193620128160578,0.0064183618925885135,0.06477292506678281,split_conformal_historical_residual_proxy,1038,0.2,0.8,0.058354563174194296,conformal_ready,none,z:positive_event_count=26.511;z:event_count_20d=23.968;z:event_count_3d=20.631;z:latest_entity_link_confidence=15.227;z:event_confidence_mean=14.874;latest:event_count_3d=3.000;latest:event_count_20d=4.000;latest:positive_event_count=3.000;latest:negative_event_count=1.000;latest:event_risk_count=1.000,score_baseline,0.5416666666666666,0.583916083916084,0.24549390661188902,0.0,624,1,0.013152610441767076,calibration_low_coverage,walk_forward_factor_score_h5,weak,72748,0.47901668649129403,0.2566894732670051,-0.03832276574588786,auc_above_052;brier_below_025;rank_ic_positive,1,1.0,free mode uses loaded universe/theme pool as same-theme proxy,3,200,13,data_insufficient,factor_score,stock_forecast_factor_score_h5,274ffa65b083,Research signal only; not investment advice.
2025-12-31,000630,8,0.5879867889184647,0.01045601588603031,0.004397093594424809,看多,趋势延续,0.1730516119491256,-0.06367961988847579,0.01045601588603031,0.08459165166053642,split_conformal_historical_residual_proxy,1035,0.2,0.8,0.0741356357745061,conformal_ready,none,z:positive_event_count=26.511;z:event_count_20d=23.968;z:event_count_3d=20.631;z:latest_entity_link_confidence=15.227;z:event_confidence_mean=14.874;latest:event_count_3d=3.000;latest:event_count_20d=4.000;latest:positive_event_count=3.000;latest:negative_event_count=1.000;latest:event_risk_count=1.000,score_baseline,0.5619967793880838,0.5821428571428572,0.2443441492337467,0.0,621,1,0.007246376811594013,calibration_low_coverage,,missing,0,0.0,0.0,0.0,walk_forward_evidence_missing,1,1.0,free mode uses loaded universe/theme pool as same-theme proxy,3,200,13,data_insufficient,factor_score,stock_forecast_factor_score_h8,274ffa65b083,Research signal only; not investment advice.
2025-12-31,000630,20,0.6203095759190518,0.025405620167626198,0.010484549407911072,看多,趋势延续,0.21784744119772298,-0.10373342302955275,0.025405620167626198,0.15454466336480516,split_conformal_historical_residual_proxy,1023,0.2,0.8,0.12913904319717895,conformal_ready,none,z:positive_event_count=26.511;z:event_count_20d=23.968;z:event_count_3d=20.631;z:latest_entity_link_confidence=15.227;z:event_confidence_mean=14.874;latest:event_count_3d=3.000;latest:event_count_20d=4.000;latest:positive_event_count=3.000;latest:negative_event_count=1.000;latest:event_risk_count=1.000,score_baseline,0.567479674796748,0.5747661546382906,0.24220076591895034,0.0,615,2,0.01669339908136554,calibration_low_coverage,,missing,0,0.0,0.0,0.0,walk_forward_evidence_missing,1,1.0,free mode uses loaded universe/theme pool as same-theme proxy,3,200,13,data_insufficient,factor_score,stock_forecast_factor_score_h20,274ffa65b083,Research signal only; not investment advice.
2025-12-31,000630,60,0.7360743350017481,0.07757143493805244,0.03273617864252433,强看多,趋势延续,0.3771260589174917,-0.1360195491558591,0.07757143493805244,0.29116241903196394,split_conformal_historical_residual_proxy,983,0.2,0.8,0.21359098409391153,conformal_ready,none,z:positive_event_count=26.511;z:event_count_20d=23.968;z:event_count_3d=20.631;z:latest_entity_link_confidence=15.227;z:event_confidence_mean=14.874;latest:event_count_3d=3.000;latest:event_count_20d=4.000;latest:positive_event_count=3.000;latest:negative_event_count=1.000;latest:event_risk_count=1.000,score_baseline,0.5651438240270727,0.546029112829739,0.25166041808011724,0.0,591,2,0.06957595153239535,calibration_low_coverage,,missing,0,0.0,0.0,0.0,walk_forward_evidence_missing,1,1.0,free mode uses loaded universe/theme pool as same-theme proxy,3,200,13,data_insufficient,factor_score,stock_forecast_factor_score_h60,274ffa65b083,Research signal only; not investment advice.
