date,symbol,distance,horizon_days,future_return
2025-12-30,000630,7.187060335788805,1,-0.0026579206689085755
2025-12-29,000630,9.37125064270678,1,0.02369972045924995
2025-12-25,000630,12.204008047320585,1,0.008793079389241676
2025-12-24,000630,12.266224703728197,1,0.02106554028568408
2025-12-24,000630,12.266224703728197,5,0.022441888623654593
2025-12-23,000630,12.333755053163534,1,-0.008728550922438516
2025-12-23,000630,12.333755053163534,5,0.01621848063738196
2024-05-13,000630,12.825347711487082,1,0.02184538955145854
2024-05-13,000630,12.825347711487082,5,0.02783000425109594
2024-05-13,000630,12.825347711487082,20,0.03860525258910674
2024-05-16,000630,12.888264981531794,1,-0.0032174663336603793
2024-05-16,000630,12.888264981531794,5,-0.06365849723953976
2024-05-16,000630,12.888264981531794,20,0.019101038180353136
2025-12-26,000630,12.952552187698771,1,-0.027776325075995367
2024-05-17,000630,13.098461037269125,1,0.011368842213847152
2024-05-17,000630,13.098461037269125,5,-0.051644867906869174
2024-05-17,000630,13.098461037269125,20,0.05095246244650542
2024-05-20,000630,13.420645928942644,1,-0.025173403585448284
2024-05-20,000630,13.420645928942644,5,-0.050454509738873665
2024-05-20,000630,13.420645928942644,20,0.025762505186712747
2025-12-08,000630,13.441974577585112,1,0.014477581306028497
2025-12-08,000630,13.441974577585112,5,0.05028521633513949
2024-05-14,000630,13.476870416580878,1,-0.007648311102391392
2024-05-14,000630,13.476870416580878,5,-0.019464162600311696
2024-05-14,000630,13.476870416580878,20,0.023748136821856836
2025-12-22,000630,13.515352484473615,1,1.6687249725810815e-05
2025-12-22,000630,13.515352484473615,5,-0.007291475987662666
2025-05-21,000630,13.628878294572862,1,0.012424539271916668
2025-05-21,000630,13.628878294572862,5,-0.0015926911050184733
2025-05-21,000630,13.628878294572862,20,-0.10624013332720983
2024-05-10,000630,13.73626248350207,1,0.0063909435577496065
2024-05-10,000630,13.73626248350207,5,0.022771084712247314
2024-05-10,000630,13.73626248350207,20,0.02392498345054972
2024-08-13,000630,13.800159570766576,1,0.008233155310855889
2024-08-13,000630,13.800159570766576,5,0.012893480238035826
2024-08-13,000630,13.800159570766576,20,0.07999519381028808
2025-12-18,000630,13.838509884709694,1,0.030449997261153383
2025-12-18,000630,13.838509884709694,5,0.047178412702996386
2025-12-11,000630,13.908339467527137,1,0.022583301465900485
2025-12-11,000630,13.908339467527137,5,0.02440098167681004
2024-06-18,000630,14.029055709554752,1,0.029845742768651595
2024-06-18,000630,14.029055709554752,5,0.02065388257930101
2024-06-18,000630,14.029055709554752,20,0.04173601033519403
2024-05-21,000630,14.059046877233204,1,-0.031130409934338132
2024-05-21,000630,14.059046877233204,5,-0.0239953349757549
2024-05-21,000630,14.059046877233204,20,0.07454895580829524
