date,symbol,shares,close,market_value,weight
2020-10-09,002460,4500,38.36856552,172658.54484,0.16172662557839496
2020-10-12,000630,89800,2.02452096,181801.98220799997,0.16685081665356136
2020-10-12,601600,63900,2.84228752,181622.17252800002,0.16668579429469688
2020-10-12,601168,25100,7.0765017,177620.19267,0.1630129322090984
2020-10-12,000831,14000,13.19571108,184739.95512,0.16954717438145678
2020-10-12,002460,4500,38.91707484,175126.83677999998,0.1607246267604895
2020-10-12,002466,9300,19.95712155,185601.230415,0.17033761948325923
2020-10-13,000630,89800,1.98946432,178653.895936,0.16507322825922663
2020-10-13,601600,63900,2.82358826,180427.28981400002,0.16671181470528704
2020-10-13,601168,25100,6.78362635,170269.021385,0.15732574364138185
2020-10-13,000831,14000,13.10655087,183491.71218,0.1695432900003268
2020-10-13,002460,4500,40.2578754,181160.43930000003,0.1673892326357304
2020-10-13,002466,9300,19.9110312,185172.59016,0.17109639329547044
2020-10-14,000630,89800,1.98070016,177866.874368,0.16772167461061172
2020-10-14,601600,63900,2.77684011,177440.083029,0.16731922666553634
2020-10-14,601168,25100,6.6015687,165699.37437,0.15624818645976624
2020-10-14,000831,14000,12.878697,180301.758,0.1700176769533306
2020-10-14,002460,4500,39.5807034,178113.1653,0.1679539175603078
2020-10-14,002466,9300,19.13671332,177971.433876,0.16782027023636012
2020-10-15,000630,89800,1.971936,177079.8528,0.16444009892324205
2020-10-15,601600,63900,2.77684011,177440.083029,0.16477461633759072
2020-10-15,601168,25100,6.67280865,167487.497115,0.15553243442721462
2020-10-15,000831,14000,12.91832376,180856.53264,0.16794720375008212
2020-10-15,002460,4500,39.7499964,178874.98380000002,0.1661070955609317
2020-10-15,002466,9300,20.6484768,192030.83424,0.1783238967021453
2020-10-16,000630,89800,1.971936,177079.8528,0.16674232642983733
2020-10-16,601600,63900,2.79553937,178634.965743,0.1682066553519414
2020-10-16,601168,25100,6.6807242,167686.17742,0.15789703284154333
2020-10-16,000831,14000,12.75981672,178637.43408,0.16820897959293937
2020-10-16,002460,4500,38.68683636,174090.76362,0.16392773360124283
2020-10-16,002466,9300,19.65292524,182772.20473199998,0.17210237156761518
2020-10-19,600988,7900,18.91364475,149417.793525,0.13955348832772024
2020-10-19,000630,89500,1.98070016,177272.66432,0.16556942856250756
2020-10-19,601600,62800,2.79553937,175559.872436,0.16396971224658152
2020-10-19,000933,33400,4.31010811,143957.610874,0.13445377752436097
2020-10-19,601168,5300,6.56199095,34778.552035,0.032482531972735366
2020-10-19,000960,16200,8.70067968,140951.010816,0.13164566802012026
2020-10-19,000831,2700,12.78953679,34531.749333,0.03225202275974097
2020-10-19,002460,4500,38.8696728,174913.52759999997,0.16336603798263705
2020-10-19,002466,1800,18.8970435,34014.6783,0.03176908786513423
2020-10-20,600988,7900,18.38308017,145226.333343,0.1356292108416438
2020-10-20,000630,89500,1.971936,176488.272,0.16482523866818508
2020-10-20,601600,62800,2.79553937,175559.872436,0.16395819136820508
2020-10-20,000933,33400,4.31010811,143957.610874,0.13444433050151214
2020-10-20,601168,5300,6.64114645,35198.076185,0.03287205003544704
2020-10-20,000960,16200,8.70067968,140951.010816,0.13163641830131997
2020-10-20,000831,2700,12.67065651,34210.772577,0.03194999130042492
2020-10-20,002460,4500,39.8854308,179484.4386,0.16762340689397318
2020-10-20,002466,1800,19.10905911,34396.306398,0.032123264322936836
2020-10-21,600988,7900,18.65818773,147399.683067,0.13755747790070874
2020-10-21,000630,89500,1.98070016,177272.66432,0.1654357736543705
2020-10-21,601600,62800,2.77684011,174385.558908,0.16274144670166135
2020-10-21,000933,33400,4.34209407,145025.941938,0.13534223675432175
2020-10-21,601168,5300,6.7757108,35911.26724,0.0335133919352279
2020-10-21,000960,16200,8.70067968,140951.010816,0.13153939786011168
2020-10-21,000831,2700,12.57158961,33943.291947,0.03167682273614123
2020-10-21,002460,4500,39.60101856,178204.58352,0.16630546653356737
2020-10-21,002466,1800,18.42692193,33168.459473999996,0.030953727553277088
2020-10-22,600988,7900,18.34377909,144915.85481100003,0.1361847128683965
2020-10-22,000630,89500,1.96317184,175703.87968,0.16511776737811984
2020-10-22,601600,62800,2.76749048,173798.40214400002,0.1633270943599344
2020-10-22,000933,33400,4.25413268,142088.031512,0.13352726517560168
2020-10-22,601168,5300,6.8390352,36246.88656,0.03406302122693787
2020-10-22,000960,16200,8.64418176,140035.744512,0.1315986279248119
2020-10-22,000831,2700,12.39326919,33461.826813,0.031445760593439995
2020-10-22,002460,4500,39.41818212,177381.81954,0.16669461180513273
2020-10-22,002466,1800,19.55152647,35192.747645999996,0.03307239390383563
2020-10-23,600988,7900,17.5872333,138939.14307000002,0.1318780504790996
2020-10-23,000630,89500,1.94564352,174135.09504,0.16528529215339946
2020-10-23,601600,62800,2.75814085,173211.24538,0.1644083938984909
2020-10-23,000933,33400,4.24613619,141820.94874599998,0.13461339853158472
2020-10-23,601168,5300,6.7123864,35575.647919999996,0.033767640914963024
2020-10-23,000960,16200,8.57826752,138967.933824,0.13190537804443103
2020-10-23,000831,2700,12.2243181,33005.65887,0.03132826250670642
2020-10-23,002460,4500,39.43849728,177473.23776,0.16845378552688173
2020-10-23,002466,1800,19.51465419,35126.377542,0.0333412031215559
2020-10-26,601899,19500,6.41317952,125057.00064,0.11869929556481155
2020-10-26,600988,9400,17.3907279,163472.84226,0.15516213503391085
2020-10-26,600362,9400,13.14383452,123552.044488,0.11727084906294341
2020-10-26,000630,26200,1.94564352,50975.860224,0.048384326094765805
2020-10-26,000878,10000,12.35241384,123524.13840000001,0.11724436167742627
2020-10-26,601600,18500,2.73944159,50679.669415000004,0.04810319316977044
2020-10-26,000933,38900,4.19815725,163308.31702500003,0.15500597400816107
2020-10-26,601168,1500,6.6332309,9949.84635,0.009444011504185643
2020-10-26,000960,4700,8.64418176,40627.654272,0.03856220697647708
2020-10-26,000831,800,11.97585635,9580.685080000001,0.009093617823907378
2020-10-26,002460,4500,39.55361652,177991.27434,0.16894247241432256
2020-10-26,002466,500,19.60683489,9803.417445,0.00930502681892311
2020-10-27,601899,19500,6.44050841,125589.913995,0.11839046268163826
2020-10-27,600988,9400,18.16692423,170769.08776199998,0.16097973689725886
2020-10-27,600362,9400,12.87092168,120986.663792,0.11405109414449434
2020-10-27,000630,26200,1.93687936,50746.239232,0.04783720723201363
2020-10-27,000878,10000,11.65087488,116508.7488,0.10982987596790549
2020-10-27,601600,18500,2.73944159,50679.669415000004,0.047774453534805306
2020-10-27,000933,38900,4.14218182,161130.872798,0.15189403333464255
2020-10-27,601168,1500,6.60948425,9914.226375,0.009345892598616484
2020-10-27,000960,4700,8.55943488,40229.343936,0.03792319375385044
2020-10-27,000831,800,12.08517952,9668.143616000001,0.00911391655237806
2020-10-27,002460,4500,42.12687012,189570.91554,0.1787037484766164
2020-10-27,002466,500,19.95712155,9978.560775,0.009406539024273314
2020-10-28,601899,19500,6.52249508,127188.65406,0.11785986622108617
2020-10-28,600988,9400,18.0784968,169937.86992,0.15747359513073492
2020-10-28,600362,9400,13.44315828,126365.68783200001,0.11709726133110288
2020-10-28,000630,26200,1.94564352,50975.860224,0.04723698124575804
2020-10-28,000878,10000,11.79295872,117929.5872,0.10927991552094829
2020-10-28,601600,18500,2.75814085,51025.605725,0.04728307810979275
2020-10-28,000933,38900,4.25413268,165485.761252,0.15334803113377113
2020-10-28,601168,1500,7.27439045,10911.585675,0.010111263755560653
2020-10-28,000960,4700,8.76659392,41202.991424,0.038180913958334256
2020-10-28,000831,800,12.29388739,9835.109912,0.009113743258507744
2020-10-28,002460,4500,43.05459576,193745.68091999998,0.1795351967744885
2020-10-28,002466,500,19.01687841,9508.439205,0.008811032563832063
2020-10-29,601899,19500,6.38585063,124524.087285,0.11701766115869104
2020-10-29,600988,9400,17.72478708,166612.99855199998,0.15656941427379534
2020-10-29,600362,9400,13.39914008,125951.916752,0.11835941975660311
2020-10-29,000630,26200,1.91935104,50286.997248,0.04725565095840962
2020-10-29,000878,10000,11.55319224,115531.9224,0.10856755221560978
2020-10-29,601600,18500,2.73944159,50679.669415000004,0.04762465248724066
2020-10-29,000933,38900,4.14218182,161130.872798,0.15141775608542668
2020-10-29,601168,1500,7.33771485,11006.572275,0.010343086009109336
2020-10-29,000960,4700,8.69126336,40848.937792000004,0.03838652637779665
2020-10-29,000831,800,12.1249334,9699.94672,0.00911522504028058
2020-10-29,002460,4500,43.000422,193501.899,0.18183742715513015
2020-10-29,002466,500,18.66659175,9333.295875,0.008770676244306984
2020-10-30,601899,19500,6.36763137,124168.81171499999,0.1196697571771718
2020-10-30,600988,9400,17.43002898,163842.272412,0.15790571468061726
2020-10-30,600362,9400,13.0293872,122476.23968,0.11803851273151966
2020-10-30,000630,26200,1.90182272,49827.755264,0.04802232775499848
2020-10-30,000878,10000,11.00261736,110026.17360000001,0.10603955450638142
2020-10-30,601600,18500,2.68334381,49641.860485000005,0.04784316857036769
2020-10-30,000933,38900,4.07021341,158331.301649,0.15259442496212966
2020-10-30,601168,1500,7.14774165,10721.612475,0.010333132319699803
2020-10-30,000960,4700,8.43702272,39654.006784,0.03821720847127947
2020-10-30,000831,800,11.75721001,9405.768008,0.009064965332564236
2020-10-30,002460,4500,41.18560104,185335.20468,0.17861988557435585
2020-10-30,002466,500,18.2517786,9125.8893,0.008795227573437607
2020-11-02,601899,26800,6.54982397,175535.282396,0.16439675338908563
2020-11-02,603993,48100,3.6629476,176187.77956,0.16500784657726414
2020-11-02,600988,9900,18.08832207,179074.388493,0.1677112867655368
2020-11-02,000630,100,1.91058688,191.05868800000002,0.00017893512680328247
2020-11-02,600219,91100,1.91851974,174777.148314,0.16368672643602417
2020-11-02,000933,42300,4.20615374,177920.303202,0.166630433546829
2020-11-02,002460,4100,43.50152928,178356.270048,0.16703873627144017
2020-11-03,601899,26800,6.96886695,186765.63426,0.1688388968460281
2020-11-03,603993,48100,3.8083748,183182.82788,0.16559998686556568
2020-11-03,600988,9900,18.83504259,186466.921641,0.1685688562185552
2020-11-03,000630,100,1.98070016,198.070016,0.00017905822520410794
2020-11-03,600219,91100,1.97518488,179939.342568,0.1626678281513345
2020-11-03,000933,42300,4.29411513,181641.069999,0.16420621492854365
2020-11-03,002460,4100,44.4563418,182271.00138,0.16477568221773814
2020-11-04,601899,26800,6.98708621,187253.910428,0.16943978799606005
2020-11-04,603993,48100,3.7629288,180996.87528,0.16377800658632727
2020-11-04,600988,9900,18.35360436,181700.683164,0.16441485875343204
2020-11-04,000630,100,1.98070016,198.070016,0.00017922691944166668
2020-11-04,600219,91100,1.95089982,177726.973602,0.16081918214403979
2020-11-04,000933,42300,4.29411513,181641.069999,0.16436091679827455
2020-11-04,002460,4100,46.3185648,189906.11568,0.1718396796436831
2020-11-05,601899,26800,6.97797658,187009.772344,0.1663193324492746
2020-11-05,603993,48100,3.817464,183620.0184,0.16330461505741387
2020-11-05,600988,9900,18.59923611,184132.437489,0.16376034097883777
2020-11-05,000630,100,1.99822848,199.82284800000002,0.00017771479142993118
2020-11-05,600219,91100,1.97518488,179939.342568,0.16003116287538377
2020-11-05,000933,42300,4.33409758,183332.327634,0.16304875390345808
2020-11-05,002460,4100,48.8918184,200456.45544,0.17827829763142444
2020-11-06,601899,26800,7.1966077,192869.08636000002,0.1674299042847401
2020-11-06,603993,48100,3.8538208,185368.78048,0.1609188790121326
2020-11-06,600988,9900,19.52281149,193275.833751,0.16778300222297618
2020-11-06,000630,100,2.00699264,200.699264,0.0001742272916604995
2020-11-06,600219,91100,2.023755,184364.0805,0.16004669765502133
2020-11-06,000933,42300,4.29411513,181641.069999,0.15768284870362542
2020-11-06,002460,4100,50.8556172,208508.03052,0.1810060920151873
2020-11-09,601899,26500,7.40612919,196262.42353499998,0.16220573186706713
2020-11-09,603993,49700,3.9447128,196052.22616,0.16203200926426678
2020-11-09,600219,94700,2.16137034,204681.771198,0.16916410130387713
2020-11-09,000933,44200,4.7179291,208532.46622,0.1723465994764272
2020-11-09,601168,21700,9.49866,206120.922,0.170353521595856
2020-11-09,002460,3800,51.79011456,196802.435328,0.16265203741309436
2020-11-10,601899,26500,7.0144151,185882.00015,0.15579910519492568
2020-11-10,603993,49700,3.8356424,190631.42728,0.15977989137349802
2020-11-10,600219,94700,2.16137034,204681.771198,0.1715563463736535
2020-11-10,000933,44200,4.91784135,217368.58766999998,0.18218994539085148
2020-11-10,601168,21700,9.49866,206120.922,0.17276258692955035
2020-11-10,002460,3800,49.18300236,186895.408968,0.15664850528161312
2020-11-11,601899,26500,6.85955139,181778.111835,0.15196029325063232
2020-11-11,603993,49700,3.817464,189727.9608,0.15860609547524887
2020-11-11,600219,94700,2.1856554,206981.56638,0.17302952048005588
2020-11-11,000933,44200,5.06177817,223730.595114,0.18703113647435213
2020-11-11,601168,21700,9.5778155,207838.59635,0.17374596826494648
2020-11-11,002460,3800,48.59386272,184656.67833599998,0.1543666765341734
2020-11-12,601899,26500,6.98708621,185157.784565,0.1531949392180224
2020-11-12,603993,49700,3.8356424,190631.42728,0.15772369486821342
2020-11-12,600219,94700,2.19375042,207748.16477400003,0.17188565714360265
2020-11-12,000933,44200,5.14973956,227618.48855200002,0.1883258681267089
2020-11-12,601168,21700,9.5936466,208182.13121999998,0.1722447101722064
2020-11-12,002460,3800,49.42001256,187796.047728,0.1553777724477808
2020-11-13,601899,26500,6.95975732,184433.56897999998,0.1520430977557563
2020-11-13,603993,49700,3.953802,196503.9594,0.1619936699901266
2020-11-13,600219,94700,2.19375042,207748.16477400003,0.17126315290649458
2020-11-13,000933,44200,5.17372903,228678.82312599997,0.188517940912308
2020-11-13,601168,21700,9.3878423,203716.17791000003,0.16793926899369369
2020-11-13,002460,3800,50.11749972,190446.498936,0.15700002887276873
2020-11-16,601899,28600,7.46078697,213378.507342,0.16455235931392834
2020-11-16,000807,29700,7.37915385,219160.86934499998,0.16901157745100065
2020-11-16,600219,92500,2.33136576,215651.3328,0.16630510749874539
2020-11-16,000933,39300,5.69350088,223754.584584,0.17255413986747797
2020-11-16,601168,21200,9.8311131,208419.59772,0.1607281677958165
2020-11-16,002460,4000,53.10382824,212415.31295999998,0.16380956703362623
2020-11-17,601899,28600,7.47900623,213899.57817800003,0.1660893300047334
2020-11-17,000807,29700,7.3337716,217813.01652,0.16912804732140205
2020-11-17,600219,92500,2.2666056,209661.018,0.16279816119484009
2020-11-17,000933,39300,5.78945876,227525.729268,0.17666980110411087
2020-11-17,601168,21200,9.7202954,206070.26247999998,0.16001000151912856
2020-11-17,002460,4000,52.23704808,208948.19232,0.16224466435950344
2020-11-18,601899,28600,7.67030846,219370.821956,0.16782536710118875
2020-11-18,000807,29700,7.7149825,229134.98025,0.17529524589141976
2020-11-18,600219,92500,2.3475558,217148.9115,0.1661255378594541
2020-11-18,000933,39300,6.13330783,241038.99771899998,0.18440218219179333
2020-11-18,601168,21200,9.656971,204727.7852,0.1566229975374516
2020-11-18,002460,4000,47.9437776,191775.11039999998,0.14671380640679008
2020-11-19,601899,28600,7.63386994,218328.680284,0.1662970537943513
2020-11-19,000807,29700,7.624218,226439.2746,0.17247474853201725
2020-11-19,600219,92500,2.25851058,208912.22864999998,0.1591247108758934
2020-11-19,000933,39300,6.41318498,252038.169714,0.1919729694359833
2020-11-19,601168,21200,9.74404205,206573.69145999997,0.15734348889269056
2020-11-19,002460,4000,49.1626872,196650.7488,0.1497853608117542
2020-11-20,601899,28600,8.18044774,233960.805364,0.1711300137845482
2020-11-20,000807,29700,7.805747,231830.6859,0.1695719435228652
2020-11-20,600219,92500,2.40422094,222390.43695,0.1626668983362168
2020-11-20,000933,39300,6.34121657,249209.811201,0.18228385886995244
2020-11-20,601168,21200,10.44061045,221340.94154,0.1618992476876362
2020-11-20,002460,4000,51.11971428,204478.85712,0.1495655205287587
2020-11-23,601899,27600,8.34442108,230306.021808,0.1648814201202899
2020-11-23,603993,52900,4.362816,230792.96639999998,0.16523003504237727
2020-11-23,000630,94900,2.410144,228722.66559999998,0.16374785870456207
2020-11-23,000807,29500,7.94189375,234285.865625,0.16773068257227639
2020-11-23,000933,35700,6.77302703,241797.06497099999,0.17310812431371525
2020-11-23,601168,21400,10.765148,230374.1672,0.16493020698621466
2020-11-24,601899,27600,8.33531145,230054.59602000003,0.1631122821553954
2020-11-24,603993,52900,4.4173512,233677.87847999998,0.16568124570217377
2020-11-24,000630,94900,2.42767232,230386.103168,0.16334732587282846
2020-11-24,000807,29500,8.10526985,239105.46057500003,0.169529485717445
2020-11-24,000933,35700,6.70905511,239513.267427,0.16981862711022352
2020-11-24,601168,21400,11.08177,237149.87800000003,0.1681429472945228
2020-11-25,601899,27600,7.85250106,216729.029256,0.16144343387709206
2020-11-25,603993,52900,4.2082996,222619.04884,0.16583096327501629
2020-11-25,000630,94900,2.31373824,219573.758976,0.16356249903428677
2020-11-25,000807,29500,8.0417347,237231.17364999998,0.176715668538844
2020-11-25,000933,35700,6.41318498,228950.703786,0.1705474708887688
2020-11-25,601168,21400,10.131904,216822.74560000002,0.16151324403790765
2020-11-26,601899,27600,8.07113218,222763.248168,0.16427947327342735
2020-11-26,603993,52900,4.1628536,220214.95544,0.16240020373258
2020-11-26,000630,94900,2.34879488,222900.63411199997,0.1643807902128287
2020-11-26,000807,29500,8.03265825,236963.418375,0.17475156191993366
2020-11-26,000933,35700,6.50114637,232090.925409,0.17115828257710736
2020-11-26,601168,21400,10.3060461,220549.38654,0.16264683402463256
2020-11-27,601899,27600,8.15311885,225026.08026000002,0.1631846639732295
2020-11-27,603993,52900,4.1537644,219734.13676,0.15934704648100353
2020-11-27,000630,94900,2.34003072,222068.915328,0.16104018380815585
2020-11-27,000807,29500,8.06896405,238034.439475,0.1726180804238478
2020-11-27,000933,35700,6.91696385,246935.609445,0.17907304079486241
2020-11-27,601168,21400,10.5910059,226647.52626,0.1643605059927635
2020-11-30,601899,5600,8.46284627,47391.939112,0.03339860532411145
2020-11-30,603993,11100,4.1719428,46308.56508,0.03263511722062515
2020-11-30,600362,9900,19.368008,191743.2792,0.13512758130485902
2020-11-30,000630,19500,2.3663232,46143.3024,0.032518651358971314
2020-11-30,601600,48500,3.86139719,187277.763715,0.13198059065525172
2020-11-30,000807,28600,8.57724525,245309.21415,0.17287719766860649
2020-11-30,000933,33000,7.06090067,233009.72211,0.16420935482385154
2020-11-30,601168,21400,11.04219225,236302.91415,0.16653017189235203
2020-11-30,600111,13900,13.12738204,182470.61035600002,0.12859283694063184
2020-12-01,601899,5600,8.55394257,47902.078392,0.033613302421372386
2020-12-01,603993,11100,4.1901212,46510.34532,0.032636711296116026
2020-12-01,600362,9900,19.6321172,194357.96028,0.13638266054826928
2020-12-01,000630,19500,2.38385152,46485.10464,0.03261899969280691
2020-12-01,601600,48500,3.82399867,185463.93549499998,0.13014164648631338
2020-12-01,000807,28600,8.6589333,247645.49237999998,0.17377498238257671
2020-12-01,000933,33000,7.00492524,231162.53292000003,0.16220874726863793
2020-12-01,601168,21400,11.01053005,235625.34307,0.16534033972259232
2020-12-01,600111,13900,13.44732562,186917.82611800003,0.13116185410232903
2020-12-02,601899,5600,8.51750405,47698.022679999995,0.03358075109621251
2020-12-02,603993,11100,4.226478,46913.9058,0.033028710732730955
2020-12-02,600362,9900,19.13030972,189390.066228,0.13333593966284876
2020-12-02,000630,19500,2.39261568,46656.00576,0.03284714184235902
2020-12-02,601600,48500,3.90814534,189545.04899,0.1334450518914592
2020-12-02,000807,28600,8.72246845,249462.59767,0.1756286933815277
2020-12-02,000933,33000,6.9569463,229579.2279,0.1616302411672749
2020-12-02,601168,21400,11.0184456,235794.73584,0.1660061337796366
2020-12-02,600111,13900,13.11768678,182335.846242,0.12836957015279524
2020-12-03,601899,5600,8.07113218,45198.340207999994,0.034029622922719924
2020-12-03,603993,11100,4.1174076,45703.22436,0.034409747883794854
2020-12-03,600362,9900,17.9594256,177798.31344,0.13386353425402683
2020-12-03,000630,19500,2.31373824,45117.89568,0.03396905660675703
2020-12-03,601600,48500,3.69310385,179115.536725,0.1348552656204287
2020-12-03,000807,28600,7.85112925,224542.29655,0.16905686462454655
2020-12-03,000933,33000,6.26125167,206621.30511000002,0.15556423241066383
2020-12-03,601168,21400,10.4801882,224276.02748000002,0.16885639186368
2020-12-03,600111,13900,12.72018112,176810.51756799998,0.133119827275096
2020-12-04,601899,5600,8.31709219,46575.716264,0.03422618266879085
2020-12-04,603993,11100,4.2355672,47014.795920000004,0.03454884051965941
2020-12-04,600362,9900,18.64610952,184596.484248,0.13565079609461742
2020-12-04,000630,19500,2.34003072,45630.59904,0.03353166292015851
2020-12-04,601600,48500,3.73050237,180929.364945,0.1329560120912689
2020-12-04,000807,28600,8.08711695,231291.54477,0.16996467893642606
2020-12-04,000933,33000,6.36520604,210051.79932000002,0.15435664397911486
2020-12-04,601168,21400,10.8443035,232068.09490000003,0.17053532709243513
2020-12-04,600111,13900,12.92378158,179640.563962,0.13200893620266962
2020-12-07,601899,27300,8.02558403,219098.444019,0.16386418687684232
2020-12-07,600362,12200,18.15310568,221467.88929599998,0.16563629998062643
2020-12-07,601600,60300,3.63700607,219311.466021,0.16402350647995909
2020-12-07,000807,27900,7.9691231,222338.53449,0.16628745735151432
2020-12-07,000933,36100,6.28524114,226897.205154,0.16969689672448812
2020-12-07,600111,17500,12.93347684,226335.84470000002,0.1692770540608335
2020-12-08,601899,27300,8.11668033,221585.37300899997,0.16715305002895756
2020-12-08,600362,12200,17.86258556,217923.543832,0.16439074714177324
2020-12-08,601600,60300,3.60895718,217620.117954,0.16416185766104313
2020-12-08,000807,27900,7.70590605,214994.77879500002,0.16218143159849124
2020-12-08,000933,36100,6.38919551,230649.957911,0.17399092471825034
2020-12-08,600111,17500,12.64261904,221245.8332,0.1668969179841845
2020-12-09,601899,27300,7.93448773,216611.515029,0.16655344178528333
2020-12-09,600362,12200,17.88899648,218245.757056,0.1678100168767348
2020-12-09,601600,60300,3.54350977,213673.639131,0.16429449750762376
2020-12-09,000807,27900,7.56068285,210943.051515,0.16219493800137966
2020-12-09,000933,36100,6.2372622,225165.16542,0.17313037705235976
2020-12-09,600111,17500,12.24511338,214289.48414999997,0.16476802315332656
2020-12-10,601899,27300,7.78873365,212632.428645,0.16348642688492063
2020-12-10,600362,12200,18.02105108,219856.823176,0.16904103798449113
2020-12-10,601600,60300,3.5528594,214237.42182,0.16472045596048326
2020-12-10,000807,27900,7.70590605,214994.77879500002,0.1653027640614073
2020-12-10,000933,36100,6.26125167,226031.185287,0.1737883119833519
2020-12-10,600111,17500,12.0705987,211235.47725,0.16241235463001658
2020-12-11,601899,27300,7.67941809,209648.11385700002,0.16722767451599824
2020-12-11,600362,12200,17.51043996,213627.367512,0.1704017614314132
2020-12-11,601600,60300,3.4593631,208599.59493,0.1663913141089219
2020-12-11,000807,27900,7.32469515,204358.994685,0.16300876177168971
2020-12-11,000933,36100,5.92539909,213906.907149,0.17062473869827496
2020-12-11,600111,17500,11.5373594,201903.78949999998,0.16105034561428402
2020-12-14,601899,27200,7.75229513,210862.427536,0.1681901505147979
2020-12-14,600362,11900,17.22872348,205021.809412,0.16353149959792318
2020-12-14,601600,60600,3.43131421,207937.641126,0.16585725379028518
2020-12-14,000933,35600,5.97337803,212652.25786800002,0.16961777247880871
2020-12-14,601168,20500,10.1160729,207379.49445000003,0.16541205938299922
2020-12-14,002466,8000,25.9027767,207222.21360000002,0.16528660749408894
2020-12-15,601899,27200,7.58832179,206402.352688,0.16507817393540952
2020-12-15,600362,11900,17.0350434,202717.01645999998,0.16213068536789366
2020-12-15,601600,60600,3.37521643,204538.115658,0.16358717908633255
2020-12-15,000933,35600,6.02135697,214360.308132,0.1714428530965073
2020-12-15,601168,20500,9.9102686,203160.5063,0.1624853833255123
2020-12-15,002466,8000,27.06425352,216514.02816000002,0.17316537304242957
2020-12-16,601899,27200,7.63386994,207641.262368,0.1638600683574581
2020-12-16,600362,11900,17.0790616,203240.83304,0.16038747027042505
2020-12-16,601600,60600,3.35651717,203404.940502,0.160516975647317
2020-12-16,000933,35600,5.9174026,210659.53256,0.16624193578757357
2020-12-16,601168,20500,10.15565065,208190.838325,0.16429376613435773
2020-12-16,002466,8000,28.92630366,231410.42927999998,0.18261750255229273
2020-12-17,601899,27200,8.04380329,218791.44948799998,0.16206670053633548
2020-12-17,600362,11900,18.41721488,219164.85707199998,0.16234329697205427
2020-12-17,601600,60600,3.54350977,214736.692062,0.15906319578765898
2020-12-17,000933,35600,6.32522359,225177.959804,0.1667974185661192
2020-12-17,601168,20500,10.606837,217440.15850000002,0.16106575067105453
2020-12-17,002466,8000,31.50736326,252058.90608000002,0.18670910286841072
2020-12-18,601899,27200,8.37174997,227711.599184,0.1654561452624098
2020-12-18,600362,11900,18.84859324,224298.259556,0.16297599923847378
2020-12-18,601600,60600,3.5528594,215303.27964,0.15644021138687836
2020-12-18,000933,35600,6.58910776,234572.236256,0.17044111119319785
2020-12-18,601168,20500,10.7809791,221010.07155,0.1605867888762417
2020-12-18,002466,8000,31.341438,250731.50400000002,0.18218249881142376
2020-12-21,601899,5400,8.55394257,46191.289878,0.03294550386995269
2020-12-21,603993,39800,4.7082056,187386.58288,0.13365172108758513
2020-12-21,600362,12100,19.35920436,234246.372756,0.16707402630535342
2020-12-21,601600,13000,3.49676162,45457.901060000004,0.03242242118043665
2020-12-21,000933,6900,6.65307968,45906.249792,0.0327422017045183
2020-12-21,601168,21200,10.9551212,232248.56944000002,0.16564911184523506
2020-12-21,000960,17200,10.65927424,183339.516928,0.1307651892904492
2020-12-21,002460,2900,63.315582,183615.18779999999,0.13096180895195456
2020-12-21,002466,7300,32.263245,235521.6885,0.16798363328732632
2020-12-22,601899,5400,7.97092625,43043.001749999996,0.03236836240566157
2020-12-22,603993,39800,4.3900836,174725.32728,0.13139354796153052
2020-12-22,600362,12100,17.42240356,210811.08307599998,0.15853005735442224
2020-12-22,601600,13000,3.29106976,42783.90688,0.03217352291239581
2020-12-22,000933,6900,5.9973675,41381.83575,0.031119164605371934
2020-12-22,601168,21200,9.94984635,210936.74262,0.15862455340475692
2020-12-22,000960,17200,10.10371136,173783.835392,0.1306855455129612
2020-12-22,002460,2900,62.5029756,181258.62924,0.13630659484369642
2020-12-22,002466,7300,33.2772327,242923.79871,0.1826788382296145
2020-12-23,601899,5400,7.98914551,43141.385754,0.03192984452637255
2020-12-23,603993,39800,4.4355296,176534.07807999998,0.13065657414999204
2020-12-23,600362,12100,17.58086908,212728.515868,0.1574448367681707
2020-12-23,601600,13000,3.35651717,43634.723210000004,0.03229497392576037
2020-12-23,000933,6900,6.00536399,41437.011531000004,0.030668401413129456
2020-12-23,601168,21200,9.7836198,207412.73976,0.15351051936739718
2020-12-23,000960,17200,10.122544,174107.7568,0.12886080287636656
2020-12-23,002460,2900,65.36741316,189565.498164,0.14030140150005901
2020-12-23,002466,7300,34.85352267,254430.71549099998,0.18830950945075098
2020-12-24,601899,5400,8.11668033,43830.073782,0.03282239633921644
2020-12-24,603993,39800,4.4718864,177981.07872,0.1332821280585706
2020-12-24,600362,12100,17.26393804,208893.650284,0.1564311804828146
2020-12-24,601600,13000,3.34716754,43513.17802,0.03258508717222039
2020-12-24,000933,6900,6.06933591,41878.417779,0.03136088780590013
2020-12-24,601168,21200,9.6253088,204056.54656000002,0.15280888825595942
2020-12-24,000960,17200,9.95305024,171192.464128,0.12819843598355707
2020-12-24,002460,2900,67.02648456,194376.805224,0.1455601597192129
2020-12-24,002466,7300,33.08365323,241510.66857900002,0.18085661739188094
2020-12-25,601899,5400,8.44462701,45600.985854,0.03177692065975266
2020-12-25,603993,39800,4.9172572,195706.83656,0.13637776687217806
2020-12-25,600362,12100,18.12669476,219333.006596,0.15284159800801175
2020-12-25,601600,13000,3.46871273,45093.26549,0.0314231171306837
