rows,direction_accuracy,raw_direction_accuracy,baseline_accuracy,auc,raw_auc,brier,raw_brier,calibrated_ece,raw_ece,probability_calibration_methods,probability_calibration_statuses,probability_calibration_ready_ratio,probability_calibration_pit_ratio,probability_calibration_pit_passed,probability_calibration_mean_improvement_brier,probability_calibration_mean_improvement_ece,rank_ic,top_bucket_return,bottom_bucket_return,top_bottom_spread,beats_baseline,model_status,trust_gate_passed,trust_gate_reasons,horizon_days,model_type,trust_status
2358,0.5241730279898219,0.5517387616624257,0.5402883799830365,0.49646311121666953,0.5556926929159403,0.2592187301261369,0.2473980599866658,0.08999321446424274,0.02644684394872273,identity;isotonic;platt,calibrated;calibration_failed;calibration_watch,0.4122137404580153,1.0,True,0.014475286583041974,0.0352940255113961,-0.023765784055152558,-0.002278547952628655,0.003179723777760331,-0.005458271730388986,False,ok,False,min_oos_rows;beats_baseline;auc_above_052;brier_below_025;calibration_ready;rank_ic_positive;top_bottom_spread_positive,5,factor_score,weak
