model_type,horizon_days,year,rows,symbols,direction_accuracy,baseline_accuracy,auc,raw_auc,brier,raw_brier,calibrated_ece,raw_ece,probability_calibration_statuses,probability_calibration_methods,probability_calibration_ready_ratio,probability_calibration_pit_ratio,rank_ic,mean_forward_return,top_bucket_return,bottom_bucket_return,top_bottom_spread,slice_status
lightgbm,5,2025,51215,220,0.5006345797129748,0.5259982427023333,0.505462807378461,0.49326465944911296,0.2570639848846513,0.2603414630898442,0.054698527401715366,0.08282970482399481,calibrated;calibration_failed;calibration_watch,identity;isotonic,0.4590842526603534,1.0,0.0218255085866593,0.007953214637998387,0.011357418467817383,0.0066086167027018345,0.004748801765115549,ok
lightgbm,5,2026,21533,220,0.47875354107648727,0.5566804439697209,0.4925884553926367,0.4925884553926367,0.25513082353145106,0.25513082353145106,0.07267543697225838,0.07267543697225838,calibrated;calibration_watch,identity,1.0,1.0,0.004167209117605599,-0.0018315461635744705,-0.0014794202311735085,-0.00045634886228239786,-0.0010230713688911105,ok
