model_type,horizon_days,regime_source,market_regime,rows,symbols,direction_accuracy,baseline_accuracy,auc,raw_auc,brier,raw_brier,calibrated_ece,raw_ece,probability_calibration_statuses,probability_calibration_methods,probability_calibration_ready_ratio,probability_calibration_pit_ratio,rank_ic,mean_forward_return,top_bucket_return,bottom_bucket_return,top_bottom_spread,slice_status
lightgbm,5,pit_market_mean_return_and_breadth,bearish_pit,16120,220,0.5002481389578164,0.5117866004962779,0.49572815062954834,0.4670936198067075,0.2563506645627313,0.259653931211375,0.02958332037066759,0.046703942165555304,calibrated;calibration_failed;calibration_watch,identity;isotonic,0.6294665012406948,1.0,-0.004886836427429366,0.004050268801699312,0.008542453531485162,0.005389658427586164,0.003152795103898998,ok
lightgbm,5,pit_market_mean_return_and_breadth,bullish_pit,16134,220,0.4947936035701004,0.5255981157803397,0.49997815299436477,0.46315971640183207,0.25682839869149987,0.2627770490716583,0.04631620051566651,0.07318662197698908,calibrated;calibration_failed;calibration_watch,identity;isotonic,0.6116895996033221,1.0,-0.00257310971764935,0.007397497207350719,0.009536329160227949,0.007302626285100018,0.002233702875127931,ok
lightgbm,5,pit_market_mean_return_and_breadth,high_volatility_pit,18187,197,0.5082751415846484,0.5142134491669874,0.5139362131908872,0.509741383108147,0.25350361340194133,0.2535462083038355,0.028938880855156664,0.02076731317346881,calibrated;calibration_failed;calibration_watch,identity;isotonic,0.6031231099136746,1.0,0.0313547543566096,0.005810175750459158,0.011892208920406006,0.005583123142423992,0.006309085777982015,ok
lightgbm,5,pit_market_mean_return_and_breadth,sideways_pit,22307,220,0.47778724167301745,0.5104675662348142,0.4699122344386681,0.46167537784074186,0.25878655555606583,0.2595870750875397,0.03311848537373527,0.03908625759580954,calibrated;calibration_failed;calibration_watch,identity;isotonic,0.6302954229614023,1.0,-0.04651420227489549,0.003477562412894975,0.004293071645440846,0.005025799977532984,-0.0007327283320921387,weak_or_failed
